motu,motu_swarm,asv,curated,lulu_rank,found_taxa,common_name,rank,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only,biogeographical_notes,group,fish_base_url,n_dups,remove
motu37,motu37,ASV2042,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2051,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2119,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2146,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2147,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2153,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2179,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2211,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2237,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2238,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2265,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2267,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2276,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2301,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2325,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2377,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2384,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2396,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2401,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2427,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2455,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2539,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2542,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2551,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2579,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2594,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2597,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2607,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2655,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2660,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2834,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2844,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2870,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2890,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2898,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2908,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3040,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3078,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3134,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3142,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3204,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3214,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3225,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3241,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3267,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3300,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3343,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3353,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3397,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3447,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3480,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV682,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV927,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1458,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1493,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1499,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1636,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1651,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1721,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1845,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1935,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV1950,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2011,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2156,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2161,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2170,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2382,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2414,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2436,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2537,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2555,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2692,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2748,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2965,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV2969,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3036,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3042,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3087,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3328,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu37,motu37,ASV3383,parent,38,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV77,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV80,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV122,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV551,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV617,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV689,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV827,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV895,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1021,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1056,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1144,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1181,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1241,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1444,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1465,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1558,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1601,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1658,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1711,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1732,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1738,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1745,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1779,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1831,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1887,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1907,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1966,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV2003,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV2101,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV2275,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV2392,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV2502,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV2536,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV2638,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV2903,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV3188,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV3481,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV328,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV516,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV611,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV828,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV839,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV879,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV882,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV897,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV903,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV921,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV969,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV977,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1019,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1026,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1083,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1100,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1107,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1145,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1186,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1188,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1218,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1230,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1240,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1253,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1270,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1353,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1360,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1370,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
motu66,motu66,ASV1446,parent,50,Bos,Cow,offtarget,100,2.61e-84,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,NA,NA,NA,NA,NA,NA
