found_taxa,common_name,dangerlevel,temp_95,sti_value,region_label,decimal_latitude,site_last5_meansst,site_last5_temp75,site_last5_temp95
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Pacific Rim Park, British Columbia",49.19295,14.187900815217391,14.908390625,16.805196875
Oncorhynchus kisutch,Coho salmon,2 uncomfortable,16,11.510628495379835,"Pacific Rim Park, British Columbia",49.19295,14.187900815217391,14.908390625,16.805196875
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Pacific Rim Park, British Columbia",49.19295,14.187900815217391,14.908390625,16.805196875
Thunnus alalunga,Albacore,1 safe,27.5295,21.083087272816982,"Pacific Rim Park, British Columbia",49.19295,14.187900815217391,14.908390625,16.805196875
Embiotoca lateralis,Striped seaperch,1 safe,20.128,14.143670776316709,"Pacific Rim Park, British Columbia",49.19295,14.187900815217391,14.908390625,16.805196875
Hemilepidotus hemilepidotus,Red Irish lord,4 highest,13.501999999999995,3.639855674172837,"Pacific Rim Park, British Columbia",49.19295,14.187900815217391,14.908390625,16.805196875
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Pacific Rim Park, British Columbia",49.19295,14.187900815217391,14.908390625,16.805196875
Oncorhynchus tshawytscha,Chinook salmon,2 uncomfortable,15.8,8.154796036642479,"Pacific Rim Park, British Columbia",49.19295,14.187900815217391,14.908390625,16.805196875
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Clupea pallasii,Pacific herring,2 uncomfortable,15.0505,8.531887571773222,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Salmo salar,Atlantic salmon,1 safe,16.896,10.431068796938057,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Oncorhynchus tshawytscha,Chinook salmon,2 uncomfortable,15.8,8.154796036642479,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Hippoglossus stenolepis,Pacific halibut,2 uncomfortable,15.62,7.528080014491654,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Ammodytes personatus,Pacific sandlance,2 uncomfortable,15.60675,10.361521879728333,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Enophrys bison,Buffalo sculpin,2 uncomfortable,16.535583333333335,11.671476138729211,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Hexagrammos decagrammus,Kelp greenling,2 uncomfortable,15.347083333333329,6.611613300764646,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Rhinogobiops nicholsii,Blackeye goby,1 safe,17.923333333333332,14.205773411532611,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Artedius harringtoni,Scalyhead sculpin,2 uncomfortable,16.35349999999999,7.789592599349005,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,"Pacific Rim Park, British Columbia",49.1213,14.175688858695652,15.011375,16.715131250000002
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Clupea pallasii,Pacific herring,2 uncomfortable,15.0505,8.531887571773222,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Ammodytes personatus,Pacific sandlance,2 uncomfortable,15.60675,10.361521879728333,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Apodichthys flavidus,Penpoint gunnel,1 safe,19.159333333333333,13.204074963924963,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Blepsias cirrhosus,Silverspotted sculpin,1 safe,27.652833333333337,22.17024753867792,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Ascelichthys rhodorus,Rosylip sculpin,2 uncomfortable,15.689499999999995,10.568128642501776,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Enophrys bison,Buffalo sculpin,2 uncomfortable,16.535583333333335,11.671476138729211,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Salmo salar,Atlantic salmon,1 safe,16.896,10.431068796938057,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Artedius harringtoni,Scalyhead sculpin,2 uncomfortable,16.35349999999999,7.789592599349005,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Artedius fenestralis,Padded sculpin,1 safe,16.822738095238094,11.794433497536946,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Rhinogobiops nicholsii,Blackeye goby,1 safe,17.923333333333332,14.205773411532611,"Pacific Rim Park, British Columbia",49.195217,14.118119565217391,14.902296875,16.721
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Oncorhynchus clarkii,Cutthroat trout,3 high,15.1,10.646901214170445,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Salmo salar,Atlantic salmon,1 safe,16.896,10.431068796938057,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Clupea pallasii,Pacific herring,3 high,15.0505,8.531887571773222,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Oncorhynchus keta,Chum salmon,2 uncomfortable,15.552193181818184,9.95009006312726,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Paralabrax maculatofasciatus,Spotted sand bass,1 safe,30.58966666666667,24.0997196998557,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Clevelandia ios,Arrow goby,1 safe,23.119999999999997,18.924724489795917,"Willapa Bay, Washington",46.995355000000004,14.399318428853755,15.247767045454545,16.696820454545453
Cymatogaster aggregata,Shiner perch,4 highest,16.17,11.206163030265502,"Willapa Bay, Washington",46.6722,16.893854515050165,17.700865384615383,18.61877692307692
Leptocottus armatus,Pacific staghorn sculpin,2 uncomfortable,18.449,11.537443212943543,"Willapa Bay, Washington",46.6722,16.893854515050165,17.700865384615383,18.61877692307692
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Willapa Bay, Washington",46.6722,16.893854515050165,17.700865384615383,18.61877692307692
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Willapa Bay, Washington",46.6722,16.893854515050165,17.700865384615383,18.61877692307692
Clupea pallasii,Pacific herring,4 highest,15.0505,8.531887571773222,"Willapa Bay, Washington",46.6722,16.893854515050165,17.700865384615383,18.61877692307692
Aulorhynchus flavidus,Tube-snout,1 safe,19.32,12.509654320987654,"Willapa Bay, Washington",46.6722,16.893854515050165,17.700865384615383,18.61877692307692
Salmo salar,Atlantic salmon,3 high,16.896,10.431068796938057,"Willapa Bay, Washington",46.6722,16.893854515050165,17.700865384615383,18.61877692307692
Cymatogaster aggregata,Shiner perch,3 high,16.17,11.206163030265502,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Clupea pallasii,Pacific herring,4 highest,15.0505,8.531887571773222,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Leptocottus armatus,Pacific staghorn sculpin,2 uncomfortable,18.449,11.537443212943543,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Alosa sapidissima,American shad,1 safe,18.58,10.570244926141456,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Ammodytes personatus,Pacific sandlance,4 highest,15.60675,10.361521879728333,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Oncorhynchus clarkii,Cutthroat trout,4 highest,15.1,10.646901214170445,"Willapa Bay, Washington",46.6905566666667,16.003115579710144,17.145983333333334,18.54610166666667
Cymatogaster aggregata,Shiner perch,2 uncomfortable,16.17,11.206163030265502,"Willapa Bay, Washington",46.879095,15.035967391304347,15.976894230769231,17.518221153846152
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,"Willapa Bay, Washington",46.879095,15.035967391304347,15.976894230769231,17.518221153846152
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Willapa Bay, Washington",46.879095,15.035967391304347,15.976894230769231,17.518221153846152
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Willapa Bay, Washington",46.879095,15.035967391304347,15.976894230769231,17.518221153846152
Merluccius productus,North Pacific hake,2 uncomfortable,16.22,12.173912176537288,"Willapa Bay, Washington",46.879095,15.035967391304347,15.976894230769231,17.518221153846152
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Willapa Bay, Washington",46.879095,15.035967391304347,15.976894230769231,17.518221153846152
Phanerodon vacca,Pile perch,1 safe,20.953125,15.681928201730544,"Willapa Bay, Washington",46.879095,15.035967391304347,15.976894230769231,17.518221153846152
Cymatogaster aggregata,Shiner perch,4 highest,16.17,11.206163030265502,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Clupea pallasii,Pacific herring,4 highest,15.0505,8.531887571773222,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Leptocottus armatus,Pacific staghorn sculpin,2 uncomfortable,18.449,11.537443212943543,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Engraulis mordax,Californian anchovy,1 safe,18.888666666666666,13.552145913169358,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Pholis ornata,Saddleback gunnel,1 safe,19.357999999999997,13.685455266367963,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Oncorhynchus gorbuscha,Pink salmon,4 highest,16.063249999999996,11.942276461701782,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Oncorhynchus keta,Chum salmon,4 highest,15.552193181818184,9.95009006312726,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Notorynchus cepedianus,Broadnose sevengill shark,1 safe,21.589,17.565567421052116,"Willapa Bay, Washington",46.6154695238095,16.254468297101447,17.502166666666668,18.85429166666667
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,Southeast Alaska,55.2476495,NA,NA,NA
Cymatogaster aggregata,Shiner perch,1 safe,16.17,11.206163030265502,Southeast Alaska,55.2476495,NA,NA,NA
Artedius fenestralis,Padded sculpin,1 safe,16.822738095238094,11.794433497536946,Southeast Alaska,55.2476495,NA,NA,NA
Clupea pallasii,Pacific herring,1 safe,15.0505,8.531887571773222,Southeast Alaska,55.2832375,NA,NA,NA
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,Southeast Alaska,55.2832375,NA,NA,NA
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,Southeast Alaska,55.2832375,NA,NA,NA
Oncorhynchus keta,Chum salmon,1 safe,15.552193181818184,9.95009006312726,Southeast Alaska,55.2832375,NA,NA,NA
Lumpenus sagitta,Snake prickleback,1 safe,18.639999999999997,11.613569225143198,Southeast Alaska,55.2832375,NA,NA,NA
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,Southeast Alaska,55.2832375,NA,NA,NA
Cymatogaster aggregata,Shiner perch,1 safe,16.17,11.206163030265502,Southeast Alaska,55.2832375,NA,NA,NA
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,Southeast Alaska,55.2832375,NA,NA,NA
Ammodytes personatus,Pacific sandlance,1 safe,15.60675,10.361521879728333,Southeast Alaska,55.2832375,NA,NA,NA
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,Southeast Alaska,55.496398,NA,NA,NA
Syngnathus californiensis,Bay pipefish,1 safe,18.918750000000003,13.196948692152915,Southeast Alaska,55.496398,NA,NA,NA
Cymatogaster aggregata,Shiner perch,1 safe,16.17,11.206163030265502,Southeast Alaska,55.496398,NA,NA,NA
Pholis laeta,Crescent gunnel,1 safe,19.503749999999997,13.543768151260505,Southeast Alaska,55.496398,NA,NA,NA
Oncorhynchus tshawytscha,Chinook salmon,1 safe,15.8,8.154796036642479,Southeast Alaska,55.496398,NA,NA,NA
Lumpenus sagitta,Snake prickleback,1 safe,18.639999999999997,11.613569225143198,Southeast Alaska,55.496398,NA,NA,NA
Clupea pallasii,Pacific herring,1 safe,15.0505,8.531887571773222,Southeast Alaska,55.496398,NA,NA,NA
Leptocottus armatus,Pacific staghorn sculpin,1 safe,18.449,11.537443212943543,Southeast Alaska,55.496398,NA,NA,NA
Ammodytes personatus,Pacific sandlance,1 safe,15.60675,10.361521879728333,Southeast Alaska,55.496398,NA,NA,NA
Enophrys bison,Buffalo sculpin,1 safe,16.535583333333335,11.671476138729211,Southeast Alaska,55.496398,NA,NA,NA
Oncorhynchus keta,Chum salmon,1 safe,15.552193181818184,9.95009006312726,Southeast Alaska,55.496398,NA,NA,NA
Citharichthys stigmaeus,Speckled sanddab,1 safe,17.331333333333333,12.891667937914477,Southeast Alaska,55.496398,NA,NA,NA
Cymatogaster aggregata,Shiner perch,1 safe,16.17,11.206163030265502,Southeast Alaska,55.5986045,13.105287723785166,14.057213235294117,15.02706176470588
Clupea pallasii,Pacific herring,1 safe,15.0505,8.531887571773222,Southeast Alaska,55.5986045,13.105287723785166,14.057213235294117,15.02706176470588
Gasterosteus aculeatus,Three-spined stickleback,1 safe,19.099625,10.770302831408788,Southeast Alaska,55.5986045,13.105287723785166,14.057213235294117,15.02706176470588
Lumpenus sagitta,Snake prickleback,1 safe,18.639999999999997,11.613569225143198,Southeast Alaska,55.5986045,13.105287723785166,14.057213235294117,15.02706176470588
