found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
Bacteria,Bacteria,outgroup,motu298,motu298,ASV635,parent,222,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu298,motu298,ASV851,parent,222,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,NA
Bacteria,Bacteria,outgroup,motu303,motu303,ASV645,parent,327,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA
Bacteria,Bacteria,outgroup,motu318,motu318,ASV671,parent,267,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu318,motu318,ASV2123,parent,267,Bacteria,Bacteria,outgroup,92.885,5.66e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu321,motu321,ASV675,parent,344,Bacteria,Bacteria,outgroup,93.359,2.65e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu327,motu327,ASV685,parent,350,Bacteria,Bacteria,outgroup,92.095,1.2199999999999999e-98,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu330,motu330,ASV690,parent,353,Bacteria,Bacteria,outgroup,95.257,5.579999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu335,motu335,ASV701,parent,277,Bacteria,Bacteria,outgroup,95.652,1.1999999999999999e-113,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu339,motu339,ASV706,parent,361,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,NA
Bacteria,Bacteria,outgroup,motu343,motu343,ASV717,parent,365,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu350,motu350,ASV732,parent,286,Bacteria,Bacteria,outgroup,93.333,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu350,motu350,ASV1571,parent,286,Bacteria,Bacteria,outgroup,92.941,5.66e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu352,motu352,ASV737,parent,374,Bacteria,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu353,motu353,ASV738,parent,288,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,NA
Bacteria,Bacteria,outgroup,motu353,motu353,ASV1454,parent,288,Bacteria,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,NA
Bacteria,Bacteria,outgroup,motu354,motu354,ASV1342,parent,283,Bacteria,Bacteria,outgroup,95.703,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu354,motu354,ASV1487,parent,283,Bacteria,Bacteria,outgroup,95.703,2.61e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu359,motu359,ASV746,parent,378,Bacteria,Bacteria,outgroup,95.51,3.74e-109,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu366,motu366,ASV759,parent,294,Bacteria,Bacteria,outgroup,100,4.599999999999999e-143,Bacteria,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA
Bacteria,Bacteria,outgroup,motu366,motu366,ASV1344,parent,294,Bacteria,Bacteria,outgroup,99.634,2.14e-141,Bacteria,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,NA
Bacteria,Bacteria,outgroup,motu367,motu367,ASV761,parent,290,Bacteria,Bacteria,outgroup,94.141,1.22e-108,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu367,motu367,ASV1178,parent,290,Bacteria,Bacteria,outgroup,94.531,2.6299999999999995e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu381,motu381,ASV778,parent,396,Bacteria,Bacteria,outgroup,94.979,3.38e-104,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu386,motu386,ASV788,parent,402,Bacteria,Bacteria,outgroup,99.265,3.58e-139,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu392,motu392,ASV798,parent,409,Bacteria,Bacteria,outgroup,100,1.28e-143,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu398,motu398,ASV808,parent,315,Bacteria,Bacteria,outgroup,96.875,2.59e-120,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu398,motu398,ASV1456,parent,315,Bacteria,Bacteria,outgroup,97.266,5.57e-122,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu400,motu400,ASV811,parent,416,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu401,motu401,ASV812,parent,415,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu403,motu403,ASV815,parent,418,Bacteria,Bacteria,outgroup,90.588,5.74e-92,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu414,motu414,ASV842,parent,321,Bacteria,Bacteria,outgroup,94.862,2.5999999999999996e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu414,motu414,ASV1261,parent,321,Bacteria,Bacteria,outgroup,95.257,5.579999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu415,motu415,ASV846,parent,435,Bacteria,Bacteria,outgroup,91.304,2.65e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu417,motu417,ASV849,parent,437,Bacteria,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu418,motu418,ASV852,parent,438,Bacteria,Bacteria,outgroup,100,4.599999999999999e-143,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu419,motu419,ASV853,parent,439,Bacteria,Bacteria,outgroup,100,1.9499999999999998e-131,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu421,motu421,ASV856,parent,441,Bacteria,Bacteria,outgroup,91.429,1.62e-92,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu425,motu425,ASV860,parent,446,Bacteria,Bacteria,outgroup,86.905,2.73e-75,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu426,motu426,ASV861,parent,447,Bacteria,Bacteria,outgroup,91.339,2.65e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu430,motu430,ASV867,parent,320,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu430,motu430,ASV1101,parent,320,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu435,motu435,ASV876,parent,455,Bacteria,Bacteria,outgroup,92.885,5.66e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu443,motu443,ASV887,parent,464,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu444,motu444,ASV889,parent,465,Bacteria,Bacteria,outgroup,85.02,2.77e-65,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu449,motu449,ASV895,parent,473,Bacteria,Bacteria,outgroup,93.952,3.38e-104,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu453,motu453,ASV903,parent,478,Bacteria,Bacteria,outgroup,91.7,5.7e-97,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu456,motu456,ASV906,parent,481,Bacteria,Bacteria,outgroup,94.821,3.3599999999999996e-109,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu457,motu457,ASV907,parent,480,Bacteria,Bacteria,outgroup,95.312,1.21e-113,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu459,motu459,ASV913,parent,484,Bacteria,Bacteria,outgroup,85.455,1.3e-58,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu461,motu461,ASV916,parent,487,Bacteria,Bacteria,outgroup,95.312,5.579999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu463,motu463,ASV920,parent,367,Bacteria,Bacteria,outgroup,91.373,2.65e-95,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu463,motu463,ASV1721,parent,367,Bacteria,Bacteria,outgroup,91.765,5.7e-97,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu464,motu464,ASV922,parent,372,Bacteria,Bacteria,outgroup,92.969,1.23e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu464,motu464,ASV2120,parent,372,Bacteria,Bacteria,outgroup,92.578,5.73e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu473,motu473,ASV1304,parent,364,Bacteria,Bacteria,outgroup,91.25,4.4699999999999995e-88,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu481,motu481,ASV953,parent,503,Bacteria,Bacteria,outgroup,94.071,5.62e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu483,motu483,ASV956,parent,505,Bacteria,Bacteria,outgroup,98.024,1.18e-123,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu487,motu487,ASV966,parent,508,Bacteria,Bacteria,outgroup,91.561,9.599999999999999e-90,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu488,motu488,ASV1620,parent,384,Bacteria,Bacteria,outgroup,95.918,7.31e-111,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu491,motu491,ASV972,parent,512,Bacteria,Bacteria,outgroup,89.069,1.62e-82,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu499,motu499,ASV984,parent,525,Bacteria,Bacteria,outgroup,89.37,5.809999999999999e-87,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu502,motu502,ASV994,parent,528,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu506,motu506,ASV1000,parent,533,Bacteria,Bacteria,outgroup,91.561,9.599999999999999e-90,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu509,motu509,ASV1002,parent,417,Bacteria,Bacteria,outgroup,91.561,9.599999999999999e-90,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu509,motu509,ASV2088,parent,417,Bacteria,Bacteria,outgroup,91.983,2.06e-91,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu511,motu511,ASV1008,parent,536,Bacteria,Bacteria,outgroup,95.686,9.39e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu513,motu513,ASV1010,parent,538,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu514,motu514,ASV1011,parent,539,Bacteria,Bacteria,outgroup,96.047,2.58e-115,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu516,motu516,ASV1014,parent,541,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu518,motu518,ASV1016,parent,543,Bacteria,Bacteria,outgroup,91.667,2.91e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu521,motu521,ASV1023,parent,547,Bacteria,Bacteria,outgroup,99.605,2.5199999999999995e-130,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,NA,NA
Bacteria,Bacteria,outgroup,motu525,motu525,ASV1027,parent,550,Bacteria,Bacteria,outgroup,94.094,5.62e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu530,motu530,ASV1033,parent,553,Bacteria,Bacteria,outgroup,93.359,2.65e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu532,motu532,ASV1036,parent,555,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu535,motu535,ASV1039,parent,558,Bacteria,Bacteria,outgroup,85.425,5.949999999999999e-67,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu536,motu536,ASV1040,parent,559,Bacteria,Bacteria,outgroup,91.2,1.23e-93,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu537,motu537,ASV1041,parent,433,Bacteria,Bacteria,outgroup,93.416,9.470000000000001e-100,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu537,motu537,ASV1853,parent,433,Bacteria,Bacteria,outgroup,92.885,5.66e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu539,motu539,ASV1043,parent,561,Bacteria,Bacteria,outgroup,91.085,2.6899999999999998e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu541,motu541,ASV1045,parent,563,Bacteria,Bacteria,outgroup,86.939,3.5299999999999997e-74,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu544,motu544,ASV1049,parent,566,Bacteria,Bacteria,outgroup,99.598,4.2199999999999997e-128,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu547,motu547,ASV1052,parent,569,Bacteria,Bacteria,outgroup,90.588,5.74e-92,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu549,motu549,ASV1054,parent,571,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu550,motu550,ASV1055,parent,572,Bacteria,Bacteria,outgroup,88.235,5.819999999999999e-82,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu551,motu551,ASV1057,parent,574,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu552,motu552,ASV1059,parent,443,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu552,motu552,ASV1818,parent,443,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu554,motu554,ASV1062,parent,577,Bacteria,Bacteria,outgroup,93.75,5.689999999999999e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu556,motu556,ASV1065,parent,580,Bacteria,Bacteria,outgroup,91.12,2.6899999999999998e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu558,motu558,ASV1067,parent,582,Bacteria,Bacteria,outgroup,94.531,2.6299999999999995e-110,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu560,motu560,ASV1071,parent,584,Bacteria,Bacteria,outgroup,91.7,5.7e-97,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu564,motu564,ASV1075,parent,588,Bacteria,Bacteria,outgroup,96.471,4.34e-118,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu568,motu568,ASV1079,parent,593,Bacteria,Bacteria,outgroup,93.878,1.75e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu571,motu571,ASV1082,parent,595,Bacteria,Bacteria,outgroup,93.307,1.22e-103,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu573,motu573,ASV1085,parent,598,Bacteria,Bacteria,outgroup,91.77,1.6e-92,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu577,motu577,ASV1091,parent,602,Bacteria,Bacteria,outgroup,100,1.28e-143,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu578,motu578,ASV1093,parent,603,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu583,motu583,ASV1100,parent,607,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Chloroflexota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu585,motu585,ASV1104,parent,609,Bacteria,Bacteria,outgroup,94.531,2.6299999999999995e-110,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu586,motu586,ASV1105,parent,610,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu588,motu588,ASV1110,parent,611,Bacteria,Bacteria,outgroup,93.22,7.369999999999999e-96,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu590,motu590,ASV1114,parent,424,Bacteria,Bacteria,outgroup,94.071,5.62e-107,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu590,motu590,ASV1224,parent,424,Bacteria,Bacteria,outgroup,93.676,2.6100000000000002e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu591,motu591,ASV1115,parent,614,Bacteria,Bacteria,outgroup,93.676,2.6100000000000002e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu594,motu594,ASV1119,parent,453,Bacteria,Bacteria,outgroup,94.142,7.319999999999999e-101,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu594,motu594,ASV1472,parent,453,Bacteria,Bacteria,outgroup,93.281,1.22e-103,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu594,motu594,ASV2220,parent,453,Bacteria,Bacteria,outgroup,94.142,7.319999999999999e-101,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu611,motu611,ASV1138,parent,485,Bacteria,Bacteria,outgroup,100,1.28e-143,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu611,motu611,ASV1854,parent,485,Bacteria,Bacteria,outgroup,99.635,5.9499999999999996e-142,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu611,motu611,ASV2107,parent,485,Bacteria,Bacteria,outgroup,99.635,5.9499999999999996e-142,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu612,motu612,ASV1139,parent,628,Bacteria,Bacteria,outgroup,91.561,9.599999999999999e-90,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu616,motu616,ASV1148,parent,632,Bacteria,Bacteria,outgroup,87.843,2.71e-80,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu617,motu617,ASV1149,parent,634,Bacteria,Bacteria,outgroup,93.676,2.6100000000000002e-105,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu618,motu618,ASV1150,parent,635,Bacteria,Bacteria,outgroup,88.189,5.819999999999999e-82,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu620,motu620,ASV1153,parent,638,Bacteria,Bacteria,outgroup,87.6,1.26e-78,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu621,motu621,ASV1154,parent,639,Bacteria,Bacteria,outgroup,100,1.28e-143,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu622,motu622,ASV1155,parent,640,Bacteria,Bacteria,outgroup,100,1.65e-142,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu625,motu625,ASV1162,parent,644,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,Planctomycetota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu626,motu626,ASV1163,parent,645,Bacteria,Bacteria,outgroup,95.257,5.579999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu627,motu627,ASV1165,parent,646,Bacteria,Bacteria,outgroup,91.27,9.54e-95,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu629,motu629,ASV1168,parent,648,Bacteria,Bacteria,outgroup,98.828,1.19e-128,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu633,motu633,ASV1172,parent,653,Bacteria,Bacteria,outgroup,92.578,5.73e-102,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu635,motu635,ASV1174,parent,655,Bacteria,Bacteria,outgroup,88.235,5.819999999999999e-82,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu636,motu636,ASV1175,parent,656,Bacteria,Bacteria,outgroup,88.095,2.09e-81,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu647,motu647,ASV1192,parent,666,Bacteria,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Leucothrix,NA
Bacteria,Bacteria,outgroup,motu649,motu649,ASV1194,parent,668,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu650,motu650,ASV1195,parent,669,Bacteria,Bacteria,outgroup,90.514,5.74e-92,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu652,motu652,ASV1198,parent,671,Bacteria,Bacteria,outgroup,91.87,3.43e-94,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu655,motu655,ASV1202,parent,674,Bacteria,Bacteria,outgroup,87.795,2.71e-80,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu657,motu657,ASV1204,parent,676,Bacteria,Bacteria,outgroup,93.359,2.65e-105,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu659,motu659,ASV1209,parent,678,Bacteria,Bacteria,outgroup,91.051,2.6899999999999998e-95,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu660,motu660,ASV1210,parent,483,Bacteria,Bacteria,outgroup,94.922,5.649999999999999e-112,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu660,motu660,ASV1359,parent,483,Bacteria,Bacteria,outgroup,95.312,1.21e-113,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu674,motu674,ASV1230,parent,692,Bacteria,Bacteria,outgroup,92.969,1.23e-103,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu677,motu677,ASV1236,parent,694,Bacteria,Bacteria,outgroup,99.209,1.1699999999999998e-128,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu680,motu680,ASV1241,parent,697,Bacteria,Bacteria,outgroup,86.122,7.640000000000001e-71,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu682,motu682,ASV1243,parent,699,Bacteria,Bacteria,outgroup,90.119,3.4499999999999995e-89,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu685,motu685,ASV1247,parent,524,Bacteria,Bacteria,outgroup,94.466,1.21e-108,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu685,motu685,ASV1698,parent,524,Bacteria,Bacteria,outgroup,94.862,2.5999999999999996e-110,Bacteria,Cyanobacteriota,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu686,motu686,ASV1248,parent,701,Bacteria,Bacteria,outgroup,96.484,1.2099999999999998e-118,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu691,motu691,ASV1253,parent,706,Bacteria,Bacteria,outgroup,96.356,1.1999999999999999e-113,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NA
Bacteria,Bacteria,outgroup,motu695,motu695,ASV1260,parent,711,Bacteria,Bacteria,outgroup,85.317,1.28e-68,Bacteria,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu704,motu704,ASV1271,parent,719,Bacteria,Bacteria,outgroup,100,5.4199999999999993e-132,Bacteria,NA,NA,NA,NA,NA,NA
