found_taxa,common_name,rank,motu,motu_swarm,asv,curated,lulu_rank,found_taxa_asv,common_name_asv,rank_asv,identity_percentage,evalue,kingdom,phylum,class,order,family,genus,freshwater_only
Unknown organism,Unknown organism,outgroup,motu239,motu239,ASV496,parent,158,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu239,motu239,ASV528,parent,158,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu239,motu239,ASV887,parent,158,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu242,motu242,ASV461,parent,261,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu270,motu270,ASV522,parent,222,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu270,motu270,ASV1436,parent,222,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu281,motu281,ASV539,parent,307,Unknown organism,Unknown organism,outgroup,99.603,9.079999999999999e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu282,motu282,ASV540,parent,240,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu282,motu282,ASV1642,parent,240,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu283,motu283,ASV792,parent,206,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu284,motu284,ASV542,parent,308,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu287,motu287,ASV547,parent,311,Unknown organism,Unknown organism,outgroup,92.369,7.369999999999999e-96,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu293,motu293,ASV556,parent,317,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu294,motu294,ASV557,parent,237,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu294,motu294,ASV1128,parent,237,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu294,motu294,ASV1268,parent,237,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu296,motu296,ASV559,parent,319,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu299,motu299,ASV567,parent,321,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu300,motu300,ASV568,parent,322,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu303,motu303,ASV571,parent,325,Unknown organism,Unknown organism,outgroup,88.889,9.67e-85,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu306,motu306,ASV574,parent,329,Unknown organism,Unknown organism,outgroup,99.603,9.079999999999999e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu309,motu309,ASV579,parent,333,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu310,motu310,ASV580,parent,334,Unknown organism,Unknown organism,outgroup,99.206,4.2199999999999997e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu311,motu311,ASV582,parent,257,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu311,motu311,ASV1780,parent,257,Unknown organism,Unknown organism,outgroup,99.603,9.079999999999999e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu317,motu317,ASV590,parent,340,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu323,motu323,ASV600,parent,345,Unknown organism,Unknown organism,outgroup,99.209,1.1699999999999998e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu326,motu326,ASV606,parent,247,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu326,motu326,ASV847,parent,247,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu326,motu326,ASV1073,parent,247,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu329,motu329,ASV614,parent,351,Unknown organism,Unknown organism,outgroup,90.476,3.79e-99,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu333,motu333,ASV621,parent,355,Unknown organism,Unknown organism,outgroup,98.024,1.18e-123,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu336,motu336,ASV628,parent,358,Unknown organism,Unknown organism,outgroup,95.951,5.579999999999999e-112,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu345,motu345,ASV640,parent,364,Unknown organism,Unknown organism,outgroup,100,1.28e-143,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu350,motu350,ASV647,parent,368,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu351,motu351,ASV649,parent,369,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu353,motu353,ASV654,parent,371,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu356,motu356,ASV658,parent,285,Unknown organism,Unknown organism,outgroup,100,1.5099999999999997e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu356,motu356,ASV1564,parent,285,Unknown organism,Unknown organism,outgroup,100,1.5099999999999997e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu360,motu360,ASV663,parent,376,Unknown organism,Unknown organism,outgroup,95.918,7.22e-111,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu364,motu364,ASV667,parent,379,Unknown organism,Unknown organism,outgroup,95.238,2.01e-111,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu370,motu370,ASV674,parent,385,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu372,motu372,ASV678,parent,388,Unknown organism,Unknown organism,outgroup,94.466,1.21e-108,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu376,motu376,ASV685,parent,392,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu377,motu377,ASV686,parent,282,Unknown organism,Unknown organism,outgroup,92.126,1.2199999999999999e-98,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu377,motu377,ASV967,parent,282,Unknown organism,Unknown organism,outgroup,92.52,7.349999999999998e-101,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu377,motu377,ASV1393,parent,282,Unknown organism,Unknown organism,outgroup,92.126,3.4199999999999996e-99,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu381,motu381,ASV691,parent,398,Unknown organism,Unknown organism,outgroup,98.024,1.18e-123,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu383,motu383,ASV693,parent,302,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu383,motu383,ASV1495,parent,302,Unknown organism,Unknown organism,outgroup,99.603,9.079999999999999e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu394,motu394,ASV715,parent,415,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu396,motu396,ASV720,parent,417,Unknown organism,Unknown organism,outgroup,99.634,2.14e-141,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu399,motu399,ASV726,parent,419,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu400,motu400,ASV727,parent,421,Unknown organism,Unknown organism,outgroup,98.413,9.139999999999999e-125,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu410,motu410,ASV743,parent,431,Unknown organism,Unknown organism,outgroup,100,4.599999999999999e-143,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu417,motu417,ASV751,parent,436,Unknown organism,Unknown organism,outgroup,92.095,1.2199999999999999e-98,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu418,motu418,ASV752,parent,437,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu423,motu423,ASV761,parent,443,Unknown organism,Unknown organism,outgroup,92.857,7.319999999999999e-101,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu425,motu425,ASV766,parent,445,Unknown organism,Unknown organism,outgroup,85.433,2.75e-70,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu431,motu431,ASV773,parent,454,Unknown organism,Unknown organism,outgroup,99.603,9.079999999999999e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu433,motu433,ASV775,parent,456,Unknown organism,Unknown organism,outgroup,95.547,2.5999999999999996e-110,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu452,motu452,ASV806,parent,476,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu455,motu455,ASV813,parent,479,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu458,motu458,ASV817,parent,482,Unknown organism,Unknown organism,outgroup,92.4,1.2199999999999999e-98,NA,NA,NA,NA,NA,NA,NA
Bacteria,Bacteria,outgroup,motu459,motu459,ASV819,parent,349,Unknown organism,Unknown organism,outgroup,90.588,5.74e-92,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu460,motu460,ASV820,parent,483,Unknown organism,Unknown organism,outgroup,88.163,3.5e-79,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu462,motu462,ASV822,parent,485,Unknown organism,Unknown organism,outgroup,95.142,1.22e-108,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu477,motu477,ASV846,parent,498,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu479,motu479,ASV849,parent,500,Unknown organism,Unknown organism,outgroup,89.062,5.859999999999999e-87,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu484,motu484,ASV855,parent,507,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu488,motu488,ASV862,parent,514,Unknown organism,Unknown organism,outgroup,95.257,5.579999999999999e-112,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu491,motu491,ASV869,parent,517,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu515,motu515,ASV898,parent,537,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu548,motu548,ASV936,parent,571,Unknown organism,Unknown organism,outgroup,93.6,1.22e-103,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu549,motu549,ASV937,parent,572,Unknown organism,Unknown organism,outgroup,90.65,3.4499999999999995e-89,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu553,motu553,ASV941,parent,576,Unknown organism,Unknown organism,outgroup,99.184,3.2899999999999996e-124,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu560,motu560,ASV948,parent,584,Unknown organism,Unknown organism,outgroup,99.605,2.5199999999999995e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu562,motu562,ASV950,parent,586,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu566,motu566,ASV955,parent,591,Unknown organism,Unknown organism,outgroup,99.206,4.2199999999999997e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu567,motu567,ASV956,parent,590,Unknown organism,Unknown organism,outgroup,95.181,9.339999999999999e-110,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu585,motu585,ASV981,parent,405,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu585,motu585,ASV1017,parent,405,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu590,motu590,ASV987,parent,453,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu590,motu590,ASV1422,parent,453,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu610,motu610,ASV1014,parent,628,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu615,motu615,ASV1021,parent,633,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu616,motu616,ASV1022,parent,634,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu617,motu617,ASV1023,parent,635,Unknown organism,Unknown organism,outgroup,99.603,9.079999999999999e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu622,motu622,ASV1028,parent,641,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu624,motu624,ASV1032,parent,643,Unknown organism,Unknown organism,outgroup,98.814,5.46e-127,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu626,motu626,ASV1034,parent,451,Unknown organism,Unknown organism,outgroup,100,1.9499999999999998e-131,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu626,motu626,ASV1332,parent,451,Unknown organism,Unknown organism,outgroup,99.603,9.079999999999999e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu626,motu626,ASV1439,parent,451,Unknown organism,Unknown organism,outgroup,99.206,4.2199999999999997e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu646,motu646,ASV1062,parent,663,Unknown organism,Unknown organism,outgroup,94.094,1.5699999999999998e-107,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu647,motu647,ASV1064,parent,664,Unknown organism,Unknown organism,outgroup,94.048,2.0199999999999996e-106,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu649,motu649,ASV1066,parent,666,Unknown organism,Unknown organism,outgroup,94.332,2.6100000000000002e-105,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu652,motu652,ASV1069,parent,669,Unknown organism,Unknown organism,outgroup,99.206,4.2199999999999997e-128,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu654,motu654,ASV1071,parent,671,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu657,motu657,ASV1077,parent,674,Unknown organism,Unknown organism,outgroup,100,1.28e-143,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu669,motu669,ASV1094,parent,506,Unknown organism,Unknown organism,outgroup,98.776,1.53e-122,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu677,motu677,ASV1104,parent,691,Unknown organism,Unknown organism,outgroup,94.672,2.6000000000000003e-105,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu678,motu678,ASV1105,parent,692,Unknown organism,Unknown organism,outgroup,94.862,2.5999999999999996e-110,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu683,motu683,ASV1112,parent,697,Unknown organism,Unknown organism,outgroup,99.573,9.21e-120,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu689,motu689,ASV1119,parent,702,Unknown organism,Unknown organism,outgroup,99.203,1.52e-127,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu701,motu701,ASV1137,parent,715,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu704,motu704,ASV1140,parent,718,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu709,motu709,ASV1148,parent,723,Unknown organism,Unknown organism,outgroup,92.52,2.64e-100,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu726,motu726,ASV1172,parent,742,Unknown organism,Unknown organism,outgroup,91.498,1.23e-93,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu727,motu727,ASV1173,parent,741,Unknown organism,Unknown organism,outgroup,90.945,1.23e-93,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu730,motu730,ASV1176,parent,744,Unknown organism,Unknown organism,outgroup,93.333,1.22e-103,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu731,motu731,ASV1177,parent,745,Unknown organism,Unknown organism,outgroup,90.476,2.06e-91,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu737,motu737,ASV1188,parent,751,Unknown organism,Unknown organism,outgroup,88.976,2.69e-85,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu743,motu743,ASV1195,parent,756,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu749,motu749,ASV1204,parent,763,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu757,motu757,ASV1213,parent,771,Unknown organism,Unknown organism,outgroup,86.22,1.27e-73,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu769,motu769,ASV1227,parent,782,Unknown organism,Unknown organism,outgroup,100,5.4199999999999993e-132,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu770,motu770,ASV1878,parent,626,Unknown organism,Unknown organism,outgroup,99.603,9.079999999999999e-130,NA,NA,NA,NA,NA,NA,NA
Unknown organism,Unknown organism,outgroup,motu771,motu771,ASV1230,parent,784,Unknown organism,Unknown organism,outgroup,99.592,7.07e-126,NA,NA,NA,NA,NA,NA,NA
