"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"82","GH083_S83_L001_R1_001",209835,209835,204340,204340,148678,148678,148678,148678,148332,147498,142383,142383,114598,97.381275764291,95.9894021519295,100,80.4857321449892,54.6133867086044
"83","GH084_S84_L001_R1_001",86659,86659,84376,84376,61095,61095,61095,61095,60979,60425,58035,58035,49616,97.3655361820469,95.1721084307712,100,85.493236839838,57.2542955723006
"84","GH085_S85_L001_R1_001",45297,45297,44086,44086,33637,33637,33637,33637,33538,33291,31527,31527,23570,97.3265337660331,94.003816566283,100,74.761315697656,52.0343510607767
"85","GH086_S86_L001_R1_001",29380,29380,28631,28631,22149,22149,22149,22149,22066,21842,20337,20337,17158,97.4506466984343,92.164415843379,100,84.3683925849437,58.4002722940776
"86","GH087_S87_L001_R1_001",29173,29173,28388,28388,21949,21949,21949,21949,21868,21651,20900,20900,17951,97.3091557261852,95.5734406438632,100,85.88995215311,61.5329242792994
"87","GH088_S88_L001_R1_001",349598,349598,340782,340782,261205,261205,261205,261205,260908,259573,245051,245051,220289,97.4782464430575,93.922378769528,100,89.8951646800054,63.0120881698408
"88","GH089_S89_L001_R1_001",445471,445471,434220,434220,330736,330736,330736,330736,329977,328393,310257,310257,279776,97.4743586002231,94.0238259030175,100,90.175564129093,62.8045372201557
"89","GH090_S90_L001_R1_001",474129,474129,461747,461747,351699,351699,351699,351699,350307,348069,329592,329592,290959,97.3884744447186,94.0866154544442,100,88.2785383140368,61.3670541139648
"90","GH091_S91_L001_R1_001",380267,380267,370729,370729,283762,283762,283762,283762,283315,282108,265604,265604,236853,97.4917623669685,93.7486543246916,100,89.175238324724,62.2859727507252
"91","GH092_S92_L001_R1_001",272531,272531,265521,265521,203869,203869,203869,203869,203530,202074,190680,190680,165053,97.4278155512584,93.6864344322704,100,86.5602055800294,60.5630185189942
"92","GH093_S93_L001_R1_001",515424,515424,502168,502168,382687,382687,382687,382687,381940,379802,359450,359450,307032,97.4281368349165,94.1116405718176,100,85.4171651133676,59.568821009499
"93","GH094_S94_L001_R1_001",435447,435447,424355,424355,330179,330179,330179,330179,329362,328146,311143,311143,281456,97.4527324794981,94.4683964756104,100,90.458727980382,64.6361095609799
"94","GH095_S95_L001_R1_001",466985,466985,455462,455462,360195,360195,360195,360195,359710,358426,337046,337046,308537,97.5324689229847,93.6993689360874,100,91.541510654332,66.0700022484662
"95","GH096_S96_L001_R1_001",669640,669640,652670,652670,510573,510573,510573,510573,510116,508278,477145,477145,435733,97.4658025207574,93.536568153126,100,91.3208773014492,65.0697389642196
"96","GH097_S97_L001_R1_001",180202,180202,175573,175573,127225,127225,127225,127225,127116,126339,122405,122405,98569,97.4312160797327,96.2939362472073,100,80.5269392590172,54.6991709304003
"97","GH098_S98_L001_R1_001",101112,101112,98445,98445,72566,72566,72566,72566,72445,71966,69459,69459,61087,97.3623308806076,95.8782524673891,100,87.9468463410069,60.4151831632249
"98","GH099_S99_L001_R1_001",36358,36358,35421,35421,25841,25841,25841,25841,25780,25639,24833,24833,19138,97.422850541834,96.3266097750194,100,77.0668062658559,52.6376588371198
"99","GH100_S100_L001_R1_001",14994,14994,14579,14579,10397,10397,10397,10397,10356,10231,9669,9669,8146,97.2322262238229,93.3661645422943,100,84.2486296411211,54.328398025877
"100","GH101_S101_L001_R1_001",74997,74997,73110,73110,53496,53496,53496,53496,53450,53308,50534,50534,44497,97.4838993559742,94.5444340505145,100,88.0535876835398,59.3317066015974
