SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
176	1114	37	29
177	1114	2721	2580
178	1114	2031	1902
179	1114	147	122
180	1114	6	5
181	1114	6	5
182	1114	1	1
184	1114	11	8
185	1114	9	6
186	1114	84	73
187	1114	14	9
188	1114	7	6
189	1114	2	2
190	1114	2890	2803
191	1114	4	3
192	1114	14	14
0	1115	205826	161527
1	1115	32	27
2	1115	3851	3711
3	1115	3022	2837
4	1115	3614	3486
5	1115	60	58
6	1115	19	17
7	1115	3338	3229
8	1115	3521	3382
9	1115	4098	3973
10	1115	4682	4527
11	1115	544	454
12	1115	1733	1623
13	1115	1607	1393
14	1115	4767	4596
15	1115	2291	2191
16	1115	67	46
17	1115	4921	4765
18	1115	4509	4386
19	1115	1401	1283
20	1115	3527	3427
21	1115	70	56
22	1115	4657	4502
23	1115	2201	1898
24	1115	3086	2967
25	1115	2983	2869
26	1115	46	31
27	1115	3346	3215
28	1115	3754	3614
29	1115	1188	1037
30	1115	5042	4861
31	1115	2589	2446
32	1115	3478	3345
33	1115	3940	3812
34	1115	3051	2925
35	1115	2233	2160
36	1115	53	38
37	1115	17	16
38	1115	26	21
39	1115	4597	4449
40	1115	4778	4593
41	1115	141	104
42	1115	4191	4005
43	1115	4056	3926
44	1115	4116	3925
45	1115	3750	3617
46	1115	73	46
47	1115	3911	3776
48	1115	3431	3298
49	1115	3996	3843
50	1115	3550	3412
51	1115	2041	1981
52	1115	3663	3540
53	1115	3915	3785
54	1115	4448	4296
55	1115	89	50
56	1115	4278	4101
57	1115	5424	5244
58	1115	4023	3881
59	1115	4533	4381
60	1115	257	205
61	1115	4294	4130
62	1115	44	44
63	1115	5047	4884
64	1115	2827	2705
65	1115	72	50
66	1115	3845	3688
67	1115	3172	2911
68	1115	2127	2063
69	1115	3935	3697
70	1115	80	53
71	1115	3805	3693
72	1115	2920	2779
73	1115	4023	3865
74	1115	3011	2907
75	1115	88	65
76	1115	38	34
77	1115	4843	4618
78	1115	3131	2994
79	1115	3009	2910
80	1115	2984	2784
81	1115	29	20
82	1115	2842	2741
83	1115	3419	3315
84	1115	3633	3500
85	1115	3305	3223
86	1115	105	82
87	1115	2646	2564
88	1115	3302	3188
89	1115	3686	3570
90	1115	4587	4442
91	1115	42	34
92	1115	4039	3919
93	1115	4072	3959
94	1115	4077	3915
95	1115	24	15
96	1115	45	30
97	1115	3393	3234
98	1115	3972	3848
99	1115	3236	3117
100	1115	3282	3182
101	1115	4	4
102	1115	3974	3878
103	1115	3499	3343
104	1115	2808	2677
105	1115	1969	1897
106	1115	6	4
107	1115	3579	3441
108	1115	4709	4543
109	1115	4966	4806
110	1115	4254	4137
111	1115	720	605
112	1115	3484	3365
113	1115	4492	4346
114	1115	2647	2560
115	1115	5572	5419
116	1115	9	9
117	1115	3941	3845
118	1115	8435	8201
119	1115	6	6
120	1115	3065	2942
121	1115	2925	2831
122	1115	3053	2962
123	1115	2709	2639
124	1115	5389	5228
125	1115	3182	3085
126	1115	2836	2738
127	1115	3478	3386
128	1115	4694	4556
129	1115	3958	3828
130	1115	4080	3941
131	1115	6	6
132	1115	3937	3766
133	1115	2960	2881
134	1115	7	7
135	1115	1515	1478
136	1115	303	254
137	1115	2252	2176
138	1115	15	15
139	1115	603	584
140	1115	10	8
141	1115	4	3
142	1115	3059	2933
143	1115	3426	3306
144	1115	2	2
145	1115	2003	1928
146	1115	3402	3286
148	1115	3190	3092
149	1115	3	3
150	1115	3	3
151	1115	3	3
152	1115	3245	3156
153	1115	3523	3438
154	1115	3233	3132
155	1115	2683	2609
156	1115	17	16
157	1115	3002	2900
158	1115	3891	3781
159	1115	3827	3695
160	1115	3142	3024
161	1115	15	14
162	1115	3924	3783
163	1115	3448	3346
164	1115	3377	3254
165	1115	4546	4420
166	1115	9	7
167	1115	3851	3746
168	1115	2622	2532
169	1115	3499	3393
170	1115	3563	3450
171	1115	2	1
172	1115	2895	2783
173	1115	3902	3803
174	1115	2966	2873
175	1115	2662	2592
176	1115	29	27
177	1115	2779	2636
178	1115	2188	2064
179	1115	136	106
180	1115	4	3
181	1115	2	2
182	1115	11	8
183	1115	3	2
184	1115	6	4
185	1115	11	6
186	1115	120	94
187	1115	15	11
188	1115	7	5
189	1115	1	1
190	1115	2954	2869
191	1115	8	5
192	1115	26	23
0	1116	213239	165904
1	1116	42	40
2	1116	3932	3785
3	1116	3072	2864
4	1116	3420	3300
5	1116	44	40
6	1116	11	9
7	1116	3213	3081
8	1116	3454	3295
9	1116	4132	3992
10	1116	4689	4490
11	1116	547	462
12	1116	1674	1573
13	1116	1667	1399
14	1116	4717	4499
15	1116	2415	2285
16	1116	59	45
17	1116	5116	4945
18	1116	4656	4486
19	1116	1469	1377
20	1116	3604	3495
21	1116	80	61
22	1116	4592	4427
23	1116	2366	1993
24	1116	2872	2757
25	1116	2967	2830
26	1116	64	45
27	1116	3098	2931
28	1116	3841	3670
29	1116	1031	920
30	1116	4790	4543
31	1116	2563	2401
32	1116	3321	3170
33	1116	4107	3943
34	1116	3138	2991
35	1116	2124	2046
36	1116	49	31
37	1116	18	16
38	1116	19	19
39	1116	4892	4718
40	1116	4669	4454
41	1116	149	87
42	1116	4129	3959
43	1116	4006	3838
44	1116	4049	3855
45	1116	3725	3558
46	1116	55	31
47	1116	3989	3815
48	1116	3452	3300
49	1116	4069	3891
50	1116	3508	3329
51	1116	2114	2063
52	1116	3858	3723
53	1116	4075	3922
54	1116	4373	4161
55	1116	92	54
56	1116	4079	3881
57	1116	5239	4990
58	1116	4248	4070
59	1116	4624	4445
60	1116	319	261
61	1116	4309	4164
62	1116	34	32
63	1116	5258	5065
64	1116	2826	2695
65	1116	65	52
66	1116	3900	3738
67	1116	3111	2858
68	1116	2190	2114
69	1116	4042	3747
70	1116	79	50
71	1116	3669	3532
72	1116	2922	2791
73	1116	4213	4013
74	1116	3036	2891
75	1116	80	52
76	1116	62	51
77	1116	4846	4580
78	1116	3180	2981
79	1116	2988	2882
80	1116	2610	2384
81	1116	25	19
82	1116	2978	2867
83	1116	3454	3342
84	1116	3583	3437
85	1116	3421	3306
86	1116	122	81
87	1116	2703	2591
88	1116	3201	3051
89	1116	3708	3563
90	1116	4691	4509
91	1116	42	25
92	1116	3876	3719
93	1116	4118	3969
94	1116	4133	3936
95	1116	29	14
96	1116	40	26
97	1116	3078	2909
98	1116	3968	3781
99	1116	3354	3235
100	1116	3441	3270
101	1116	2	2
102	1116	4194	4055
103	1116	3472	3333
104	1116	2676	2540
105	1116	2071	1974
106	1116	13	12
107	1116	3481	3346
108	1116	4532	4341
109	1116	4806	4634
110	1116	4328	4196
111	1116	694	557
112	1116	3390	3252
113	1116	4394	4226
114	1116	2660	2551
115	1116	5632	5412
116	1116	9	9
117	1116	3987	3863
118	1116	8571	8298
119	1116	8	6
120	1116	3006	2883
121	1116	2928	2817
122	1116	2881	2784
123	1116	2858	2759
124	1116	5293	5078
125	1116	3296	3182
126	1116	2827	2724
127	1116	3562	3456
128	1116	4399	4245
129	1116	3886	3743
130	1116	4021	3854
131	1116	12	9
132	1116	3465	3280
133	1116	3144	3040
134	1116	5	5
135	1116	1619	1556
136	1116	266	218
137	1116	2222	2135
138	1116	12	12
139	1116	592	571
140	1116	20	17
141	1116	5	5
142	1116	3202	3016
143	1116	3556	3407
144	1116	1	1
145	1116	1984	1889
146	1116	3393	3275
147	1116	1	1
148	1116	3208	3053
149	1116	2	2
150	1116	20	20
151	1116	3	2
152	1116	3064	2955
153	1116	3363	3267
154	1116	3221	3111
155	1116	2840	2744
156	1116	15	13
157	1116	3030	2929
158	1116	3739	3619
159	1116	3972	3826
160	1116	3086	2960
161	1116	13	10
162	1116	3819	3666
163	1116	3391	3242
164	1116	3436	3283
165	1116	4613	4477
166	1116	17	17
167	1116	3886	3764
168	1116	2490	2394
169	1116	3465	3342
170	1116	3536	3401
171	1116	6	6
172	1116	3131	3006
173	1116	3814	3683
174	1116	3035	2941
175	1116	2789	2693
176	1116	17	14
177	1116	2807	2656
178	1116	2096	1940
179	1116	158	133
180	1116	1	1
181	1116	1	1
182	1116	9	6
184	1116	11	8
185	1116	8	5
186	1116	106	82
187	1116	11	10
188	1116	13	10
189	1116	7	7
190	1116	3002	2898
191	1116	10	5
192	1116	18	14
0	1117	200510	157275
1	1117	22	20
2	1117	3844	3671
3	1117	3125	2919
4	1117	3436	3298
5	1117	53	46
6	1117	15	12
7	1117	3168	3011
8	1117	3355	3194
9	1117	4115	3957
10	1117	4841	4641
11	1117	524	424
12	1117	1762	1642
13	1117	1514	1293
14	1117	4817	4562
15	1117	2378	2262
16	1117	54	38
17	1117	4906	4743
18	1117	4635	4463
19	1117	1541	1424
20	1117	3629	3512
21	1117	87	76
22	1117	4601	4433
23	1117	2412	2043
24	1117	2973	2839
25	1117	2997	2857
26	1117	67	50
27	1117	3028	2853
28	1117	3703	3531
29	1117	887	785
30	1117	4693	4441
31	1117	2685	2519
32	1117	3347	3207
33	1117	4060	3878
34	1117	3012	2884
35	1117	2055	1969
36	1117	65	48
37	1117	9	9
38	1117	21	21
39	1117	4593	4391
40	1117	4628	4407
41	1117	163	109
42	1117	4169	3984
43	1117	4101	3924
44	1117	4006	3810
45	1117	3636	3464
46	1117	61	34
47	1117	4027	3885
48	1117	3326	3171
49	1117	3957	3810
50	1117	3719	3548
51	1117	2171	2088
52	1117	3939	3767
53	1117	4047	3868
54	1117	4059	3837
55	1117	94	65
56	1117	4099	3920
57	1117	5288	5051
58	1117	4224	4066
59	1117	4804	4614
60	1117	288	229
61	1117	4337	4193
62	1117	27	25
63	1117	5134	4948
64	1117	2737	2602
65	1117	51	42
66	1117	3837	3666
67	1117	3040	2790
68	1117	2206	2092
69	1117	3941	3668
70	1117	69	44
71	1117	3821	3686
72	1117	2823	2698
73	1117	4097	3914
74	1117	2843	2712
75	1117	70	54
76	1117	45	41
77	1117	4845	4593
78	1117	3323	3132
79	1117	2854	2736
80	1117	2371	2175
81	1117	26	20
82	1117	2864	2749
83	1117	3385	3267
84	1117	3852	3703
85	1117	3473	3359
86	1117	97	67
87	1117	2715	2617
88	1117	3179	3035
89	1117	3730	3598
90	1117	4386	4241
91	1117	42	33
92	1117	3883	3720
93	1117	3889	3744
94	1117	4028	3797
95	1117	23	11
96	1117	56	34
97	1117	3144	3001
98	1117	4004	3852
99	1117	3170	3044
100	1117	3202	3057
101	1117	2	2
102	1117	4143	4006
103	1117	3515	3336
104	1117	2833	2668
105	1117	2055	1955
106	1117	11	11
107	1117	3538	3365
108	1117	4528	4310
109	1117	5192	5016
110	1117	4496	4345
111	1117	661	525
112	1117	3400	3254
113	1117	4434	4299
114	1117	2516	2381
115	1117	5783	5573
116	1117	7	7
117	1117	4114	3982
118	1117	8265	7933
119	1117	5	5
120	1117	2978	2860
121	1117	3101	2990
122	1117	2972	2866
123	1117	2857	2757
124	1117	5477	5282
125	1117	3331	3232
126	1117	2828	2726
127	1117	3540	3445
128	1117	4409	4249
129	1117	4050	3891
130	1117	3953	3802
131	1117	10	5
132	1117	3195	3003
133	1117	3160	3070
134	1117	9	9
135	1117	1456	1396
136	1117	273	216
137	1117	2247	2147
138	1117	4	4
139	1117	604	591
140	1117	10	8
141	1117	5	4
142	1117	3206	3067
143	1117	3576	3419
144	1117	2	2
145	1117	1859	1758
146	1117	3390	3240
147	1117	2	2
148	1117	3039	2928
150	1117	12	12
151	1117	1	1
152	1117	3192	3089
153	1117	3665	3535
154	1117	3179	3057
155	1117	2721	2614
156	1117	18	16
157	1117	3219	3105
158	1117	3992	3862
159	1117	4179	4050
160	1117	3220	3070
161	1117	16	12
162	1117	3783	3628
163	1117	3213	3089
164	1117	3510	3376
165	1117	4464	4305
166	1117	11	9
167	1117	3793	3663
168	1117	2542	2445
169	1117	3631	3496
170	1117	3325	3200
171	1117	5	4
172	1117	3069	2936
173	1117	3873	3731
174	1117	2904	2801
175	1117	2769	2659
176	1117	30	26
177	1117	2822	2673
178	1117	2115	1954
179	1117	154	124
180	1117	9	9
181	1117	3	2
182	1117	3	3
183	1117	2	1
184	1117	9	6
185	1117	12	10
186	1117	117	83
187	1117	17	12
188	1117	8	8
189	1117	5	5
190	1117	3070	2965
191	1117	4	2
192	1117	13	11
0	1118	204749	160589
1	1118	37	34
2	1118	3565	3457
3	1118	3079	2911
4	1118	3504	3363
5	1118	50	45
6	1118	24	19
7	1118	2910	2786
8	1118	3127	2988
9	1118	3989	3829
10	1118	4705	4498
11	1118	545	454
12	1118	1725	1633
13	1118	1675	1516
14	1118	4470	4289
15	1118	2195	2110
16	1118	50	33
17	1118	5041	4871
18	1118	4260	4133
19	1118	1403	1337
20	1118	3496	3377
21	1118	67	53
22	1118	4294	4136
23	1118	2198	1911
24	1118	2982	2845
25	1118	2969	2843
26	1118	55	40
27	1118	2864	2706
28	1118	3638	3488
29	1118	776	681
30	1118	4434	4216
31	1118	2517	2359
32	1118	3141	3005
33	1118	3757	3582
34	1118	2873	2729
35	1118	2115	2034
36	1118	54	38
37	1118	13	13
38	1118	20	18
39	1118	4235	4035
40	1118	4394	4177
41	1118	139	99
42	1118	4019	3853
43	1118	3904	3739
44	1118	3921	3729
45	1118	3379	3244
46	1118	53	33
47	1118	3738	3607
48	1118	3225	3104
49	1118	3961	3793
50	1118	3434	3288
51	1118	2109	2024
52	1118	3645	3511
53	1118	3709	3560
54	1118	3948	3782
55	1118	81	51
56	1118	3970	3773
57	1118	5097	4898
58	1118	3957	3789
59	1118	4919	4780
60	1118	272	227
61	1118	4260	4122
62	1118	26	24
63	1118	5020	4816
64	1118	2716	2586
65	1118	53	44
66	1118	3579	3430
67	1118	2984	2762
68	1118	2075	1996
69	1118	3823	3620
70	1118	65	45
71	1118	3805	3709
72	1118	2809	2699
73	1118	3866	3689
74	1118	2666	2535
75	1118	97	79
76	1118	50	45
77	1118	4751	4516
78	1118	3116	2937
79	1118	2699	2600
80	1118	2110	1870
81	1118	25	20
82	1118	2693	2587
83	1118	3457	3352
84	1118	3417	3282
85	1118	3234	3133
86	1118	89	60
87	1118	2489	2376
88	1118	3120	2994
89	1118	3606	3473
90	1118	4261	4102
91	1118	42	35
92	1118	3734	3607
93	1118	3782	3644
94	1118	3871	3688
95	1118	29	21
96	1118	54	29
97	1118	3096	2944
98	1118	3988	3835
99	1118	3168	3053
100	1118	3123	3008
101	1118	2	2
102	1118	3798	3669
103	1118	3398	3240
104	1118	2600	2490
105	1118	1976	1897
106	1118	5	4
107	1118	3517	3409
108	1118	4423	4257
109	1118	5042	4889
110	1118	4196	4074
111	1118	646	553
112	1118	3332	3188
113	1118	4258	4128
114	1118	2357	2262
115	1118	5490	5312
116	1118	6	5
117	1118	3924	3783
118	1118	8009	7728
119	1118	5	5
120	1118	2839	2683
121	1118	2808	2728
122	1118	2834	2743
123	1118	2759	2656
124	1118	5109	4953
125	1118	3177	3072
126	1118	2662	2565
127	1118	3470	3372
128	1118	4460	4316
129	1118	3888	3755
130	1118	3680	3527
131	1118	8	5
132	1118	3230	3061
133	1118	2909	2824
134	1118	2	2
135	1118	1530	1480
136	1118	274	218
137	1118	2316	2236
138	1118	9	8
139	1118	547	522
140	1118	25	20
141	1118	3	3
142	1118	3102	2968
143	1118	3489	3359
144	1118	2	2
145	1118	1697	1617
146	1118	3228	3087
147	1118	1	1
148	1118	2887	2788
149	1118	3	3
150	1118	12	12
151	1118	5	5
152	1118	2994	2908
153	1118	3339	3230
154	1118	3082	2978
155	1118	2802	2691
156	1118	21	19
157	1118	3079	2974
158	1118	3872	3751
159	1118	3751	3611
160	1118	3395	3242
161	1118	16	12
162	1118	3552	3417
163	1118	3173	3049
164	1118	3378	3231
165	1118	4416	4265
166	1118	13	11
167	1118	3606	3481
168	1118	2389	2313
169	1118	3336	3203
170	1118	3306	3169
171	1118	2	2
172	1118	2889	2798
173	1118	3748	3621
174	1118	2933	2840
175	1118	2632	2550
176	1118	25	21
177	1118	2761	2581
178	1118	2014	1849
179	1118	186	140
180	1118	5	5
181	1118	1	1
182	1118	8	4
183	1118	4	1
184	1118	10	5
185	1118	4	3
186	1118	104	90
187	1118	15	10
188	1118	16	12
189	1118	6	4
190	1118	2796	2695
191	1118	8	7
192	1118	5	3
0	1119	213196	164728
1	1119	24	24
2	1119	3938	3766
3	1119	3162	2969
4	1119	3371	3247
5	1119	56	50
6	1119	21	15
7	1119	2927	2799
8	1119	3248	3088
9	1119	4091	3920
10	1119	4753	4565
11	1119	638	540
12	1119	1796	1675
13	1119	1516	1346
14	1119	4357	4119
15	1119	2147	2048
16	1119	62	38
17	1119	5154	4978
18	1119	4460	4328
19	1119	1482	1372
20	1119	3624	3504
21	1119	68	50
22	1119	4434	4256
23	1119	2224	1963
24	1119	2876	2716
25	1119	2990	2839
26	1119	54	41
27	1119	2734	2595
28	1119	3803	3625
29	1119	727	622
30	1119	4473	4249
31	1119	2421	2268
32	1119	2945	2797
33	1119	3929	3757
34	1119	2812	2662
35	1119	2084	1974
36	1119	57	44
37	1119	20	20
38	1119	23	22
39	1119	4026	3853
40	1119	4258	4059
41	1119	116	86
42	1119	4082	3885
43	1119	3955	3803
44	1119	4020	3828
45	1119	3490	3330
46	1119	51	35
47	1119	3605	3445
48	1119	3232	3076
49	1119	4173	3994
50	1119	3522	3361
51	1119	2175	2095
52	1119	3657	3519
53	1119	3873	3741
54	1119	3828	3626
55	1119	71	38
56	1119	3898	3720
57	1119	5158	4897
58	1119	3954	3817
59	1119	4824	4641
60	1119	279	232
61	1119	4366	4226
62	1119	36	35
63	1119	4953	4775
64	1119	2632	2489
65	1119	43	33
66	1119	3703	3536
67	1119	3083	2846
68	1119	2281	2190
69	1119	3777	3524
70	1119	58	41
71	1119	3605	3461
72	1119	2632	2493
73	1119	3952	3764
74	1119	2606	2473
75	1119	78	53
76	1119	74	64
77	1119	4527	4313
78	1119	2854	2638
79	1119	2637	2509
80	1119	1928	1739
81	1119	31	19
82	1119	2747	2638
83	1119	3436	3321
84	1119	3474	3317
85	1119	3214	3102
86	1119	86	59
87	1119	2393	2291
88	1119	3059	2902
89	1119	3677	3549
90	1119	4504	4333
91	1119	49	37
92	1119	3865	3706
93	1119	3767	3625
94	1119	3773	3564
95	1119	19	14
96	1119	37	30
97	1119	3086	2925
98	1119	3738	3591
99	1119	3176	3059
100	1119	3102	2961
101	1119	2	2
102	1119	3904	3769
103	1119	3280	3127
104	1119	2526	2397
105	1119	2007	1910
106	1119	12	11
107	1119	3504	3359
108	1119	4418	4233
109	1119	5133	4954
110	1119	4100	3980
111	1119	667	545
112	1119	3424	3297
113	1119	4383	4222
114	1119	2455	2334
115	1119	5315	5122
116	1119	7	7
117	1119	4025	3896
118	1119	7757	7474
119	1119	3	3
120	1119	2510	2376
121	1119	2936	2827
122	1119	2715	2585
123	1119	2766	2658
124	1119	5091	4868
125	1119	3254	3140
126	1119	2517	2428
127	1119	3491	3373
128	1119	4285	4130
129	1119	3819	3666
130	1119	3746	3580
131	1119	11	9
132	1119	3024	2815
133	1119	3109	3006
134	1119	3	3
135	1119	1442	1390
136	1119	261	206
137	1119	2310	2232
138	1119	10	10
139	1119	574	548
140	1119	16	15
141	1119	6	5
142	1119	3137	2999
143	1119	3441	3290
144	1119	1	1
145	1119	1842	1752
146	1119	3190	3034
147	1119	1	0
148	1119	2948	2810
149	1119	2	2
150	1119	10	10
151	1119	3	2
152	1119	2983	2886
153	1119	3567	3441
154	1119	2985	2882
155	1119	2731	2635
156	1119	20	18
157	1119	3062	2959
158	1119	3729	3611
159	1119	3832	3712
160	1119	3230	3093
161	1119	16	15
162	1119	3503	3352
163	1119	3285	3143
164	1119	3315	3189
165	1119	4621	4484
166	1119	14	13
167	1119	3677	3543
168	1119	2428	2330
169	1119	3612	3461
170	1119	3227	3093
171	1119	4	4
172	1119	3130	3002
173	1119	4083	3934
174	1119	2952	2838
175	1119	2603	2500
176	1119	19	17
177	1119	2662	2507
178	1119	2009	1857
179	1119	170	138
180	1119	8	6
181	1119	2	2
182	1119	5	4
183	1119	1	1
184	1119	6	4
185	1119	13	10
186	1119	93	75
187	1119	15	10
188	1119	11	5
189	1119	1	1
190	1119	2993	2878
191	1119	9	6
192	1119	15	14
0	2101	181202	146181
1	2101	33	31
2	2101	3805	3703
3	2101	2944	2793
4	2101	3545	3447
5	2101	78	64
6	2101	24	19
7	2101	3234	3121
8	2101	3467	3339
9	2101	3925	3802
10	2101	4524	4390
11	2101	538	482
12	2101	1734	1644
13	2101	1545	1370
14	2101	4874	4718
15	2101	2129	2054
16	2101	57	46
17	2101	4842	4723
18	2101	4238	4125
19	2101	1344	1279
20	2101	3418	3319
21	2101	57	46
22	2101	4497	4371
23	2101	2209	2001
24	2101	3206	3057
25	2101	2869	2774
26	2101	80	63
27	2101	4106	3991
28	2101	3761	3642
29	2101	3493	3342
30	2101	5219	5058
31	2101	2531	2409
32	2101	3346	3243
33	2101	3861	3766
34	2101	3123	3021
35	2101	2061	1989
36	2101	50	35
37	2101	13	12
38	2101	15	14
39	2101	4794	4678
40	2101	4698	4569
41	2101	159	116
42	2101	4092	3952
43	2101	3948	3832
44	2101	4139	3981
45	2101	3736	3581
46	2101	145	94
47	2101	3948	3825
48	2101	3537	3432
49	2101	3715	3593
50	2101	3340	3232
51	2101	2006	1942
52	2101	3603	3508
53	2101	4117	4027
54	2101	4385	4274
55	2101	96	67
56	2101	4138	4001
57	2101	5645	5473
58	2101	3952	3867
59	2101	4373	4222
60	2101	275	242
61	2101	4259	4125
62	2101	31	28
63	2101	5053	4907
64	2101	2774	2672
65	2101	70	49
66	2101	3778	3669
67	2101	2932	2747
68	2101	2162	2095
69	2101	3937	3735
70	2101	103	79
71	2101	3747	3624
72	2101	2964	2862
73	2101	4155	4038
74	2101	3319	3232
75	2101	55	42
76	2101	43	38
77	2101	4811	4603
78	2101	3255	3127
79	2101	3048	2953
80	2101	4286	4113
81	2101	40	31
82	2101	2862	2781
83	2101	3291	3189
84	2101	3512	3417
85	2101	3281	3191
86	2101	126	97
87	2101	2742	2642
88	2101	3121	3043
89	2101	3524	3415
90	2101	4490	4357
91	2101	55	37
92	2101	3863	3743
93	2101	3943	3815
94	2101	4302	4157
95	2101	16	13
96	2101	51	42
97	2101	3159	3035
98	2101	4026	3904
99	2101	3346	3250
100	2101	3405	3291
101	2101	5	4
102	2101	4023	3924
103	2101	3556	3454
104	2101	2950	2848
105	2101	2099	2037
106	2101	7	7
107	2101	3275	3185
108	2101	4503	4384
109	2101	4753	4653
110	2101	4061	3934
111	2101	627	559
112	2101	3333	3251
113	2101	4400	4268
114	2101	2783	2705
115	2101	5329	5179
116	2101	8	7
117	2101	3732	3623
118	2101	8271	8052
119	2101	4	4
120	2101	3509	3400
121	2101	3079	3005
122	2101	2732	2655
123	2101	2721	2658
124	2101	5082	4939
125	2101	3085	3000
126	2101	2693	2608
127	2101	3355	3276
128	2101	4284	4145
129	2101	3930	3823
130	2101	4291	4186
131	2101	14	13
132	2101	4208	4076
133	2101	2929	2842
134	2101	5	5
135	2101	1465	1422
136	2101	277	236
137	2101	2243	2184
138	2101	10	10
139	2101	624	606
140	2101	11	11
141	2101	8	7
142	2101	3080	2984
143	2101	3426	3328
144	2101	3	3
145	2101	1984	1916
146	2101	3796	3693
147	2101	1	1
148	2101	3160	3067
149	2101	4	4
150	2101	18	18
151	2101	5	3
152	2101	3259	3172
153	2101	3583	3482
154	2101	3039	2956
155	2101	2549	2486
156	2101	16	13
157	2101	2861	2785
158	2101	3500	3411
159	2101	3738	3645
160	2101	3179	3088
161	2101	20	15
162	2101	3727	3643
163	2101	3417	3330
164	2101	3346	3243
165	2101	4387	4266
166	2101	26	25
167	2101	3696	3601
168	2101	2437	2365
169	2101	3527	3416
170	2101	3484	3394
171	2101	6	6
172	2101	3167	3071
173	2101	3891	3795
174	2101	2943	2861
175	2101	2682	2627
176	2101	46	40
177	2101	2856	2748
178	2101	2145	2036
179	2101	173	146
180	2101	2	2
181	2101	3	3
182	2101	7	4
183	2101	6	5
184	2101	12	10
185	2101	8	7
186	2101	110	98
187	2101	11	11
188	2101	13	7
189	2101	5	4
190	2101	2815	2743
191	2101	13	7
192	2101	12	10
0	2102	174726	139674
1	2102	31	24
2	2102	3994	3879
3	2102	3111	2966
4	2102	3326	3221
5	2102	57	49
6	2102	18	18
7	2102	3057	2929
8	2102	3428	3289
9	2102	3846	3739
10	2102	4496	4343
11	2102	519	469
12	2102	1611	1529
13	2102	1449	1319
14	2102	4880	4719
15	2102	2233	2171
16	2102	57	39
17	2102	4713	4569
18	2102	4188	4076
19	2102	1439	1365
20	2102	3362	3267
21	2102	64	50
22	2102	4606	4469
23	2102	2177	1989
24	2102	3075	2975
25	2102	2836	2720
26	2102	71	58
27	2102	3985	3840
28	2102	3690	3542
29	2102	3291	3151
30	2102	4930	4808
31	2102	2455	2343
32	2102	3294	3208
33	2102	3803	3688
34	2102	3089	2992
35	2102	2036	1961
36	2102	52	42
37	2102	18	16
38	2102	18	16
39	2102	5090	4933
40	2102	4754	4592
41	2102	170	123
42	2102	4211	4067
43	2102	4033	3874
44	2102	3888	3750
45	2102	3719	3576
46	2102	149	98
47	2102	4054	3921
48	2102	3496	3370
49	2102	3768	3642
50	2102	3320	3208
51	2102	2143	2097
52	2102	3564	3470
53	2102	4068	3940
54	2102	4338	4221
55	2102	110	79
56	2102	3905	3765
57	2102	5464	5315
58	2102	4108	4006
59	2102	4640	4497
60	2102	315	270
61	2102	4255	4111
62	2102	23	22
63	2102	4794	4626
64	2102	2731	2635
65	2102	56	46
66	2102	3787	3666
67	2102	3131	2971
68	2102	2236	2164
69	2102	4072	3876
70	2102	88	64
71	2102	3653	3534
72	2102	2981	2863
73	2102	4237	4105
74	2102	3268	3164
75	2102	54	42
76	2102	35	29
77	2102	4946	4732
78	2102	3263	3136
79	2102	3091	2992
80	2102	4513	4333
81	2102	25	15
82	2102	2754	2674
83	2102	3287	3197
84	2102	3535	3431
85	2102	3298	3204
86	2102	134	111
87	2102	2733	2652
88	2102	3224	3125
89	2102	3477	3375
90	2102	4377	4248
91	2102	63	50
92	2102	3754	3620
93	2102	4050	3922
94	2102	4270	4112
95	2102	33	22
96	2102	46	34
97	2102	3230	3103
98	2102	3817	3697
99	2102	3118	3039
100	2102	3277	3154
101	2102	12	12
102	2102	4076	3960
103	2102	3568	3445
104	2102	2616	2523
105	2102	2015	1968
106	2102	8	8
107	2102	3446	3340
108	2102	4523	4379
109	2102	4841	4685
110	2102	4221	4117
111	2102	727	655
112	2102	3441	3322
113	2102	4500	4367
114	2102	2870	2758
115	2102	5475	5323
116	2102	11	11
117	2102	3640	3542
118	2102	8597	8360
119	2102	12	12
120	2102	3514	3413
121	2102	2829	2767
122	2102	2753	2679
123	2102	2657	2588
124	2102	5208	5070
125	2102	2987	2909
126	2102	2798	2716
127	2102	3398	3311
128	2102	4373	4262
129	2102	3914	3798
130	2102	3977	3876
131	2102	10	9
132	2102	4380	4253
133	2102	2985	2902
134	2102	7	7
135	2102	1501	1456
136	2102	239	218
137	2102	2271	2214
138	2102	8	7
139	2102	611	594
140	2102	12	11
141	2102	2	1
142	2102	3083	2973
143	2102	3375	3262
144	2102	3	3
145	2102	2020	1937
146	2102	3539	3443
148	2102	3190	3094
149	2102	3	3
150	2102	21	20
151	2102	5	4
152	2102	2960	2883
153	2102	3450	3337
154	2102	3031	2958
155	2102	2677	2596
156	2102	11	10
157	2102	2864	2773
158	2102	3753	3659
159	2102	3618	3504
160	2102	3108	3012
161	2102	22	20
162	2102	3770	3669
163	2102	3479	3388
164	2102	3564	3460
165	2102	4289	4171
166	2102	17	16
167	2102	3744	3641
168	2102	2561	2495
169	2102	3304	3203
170	2102	3594	3478
171	2102	5	5
172	2102	3071	2972
173	2102	3696	3602
