SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
63	2111	995	898
64	2111	5914	5326
65	2111	13122	11813
66	2111	14487	13136
67	2111	8697	7866
68	2111	6373	5749
69	2111	15980	14440
70	2111	9005	8097
71	2111	310	281
72	2111	976	880
73	2111	1575	1420
74	2111	9596	8659
75	2111	1751	1587
76	2111	5858	5285
77	2111	8151	7390
78	2111	7631	6878
79	2111	5283	4792
80	2111	9871	8889
81	2111	8542	7618
82	2111	4102	3685
83	2111	5649	5072
84	2111	2447	2210
85	2111	1287	1170
86	2111	793	713
87	2111	799	725
88	2111	9746	8796
89	2111	12443	11298
90	2111	13079	11917
91	2111	10790	9786
92	2111	7554	6851
93	2111	14615	13255
94	2111	12133	10996
95	2111	12855	11679
96	2111	18638	16874
97	2111	5125	4659
98	2111	2783	2521
99	2111	1074	963
100	2111	419	364
101	2111	2021	1821
102	2111	224	202
103	2111	190	169
104	2111	1019	936
105	2111	816	740
106	2111	7747	7042
107	2111	7072	6389
108	2111	6003	5452
109	2111	11	10
110	2111	4983	4474
111	2111	6995	6307
112	2111	9509	8583
113	2111	8280	7482
114	2111	10677	9650
115	2111	260	233
116	2111	1382	1252
117	2111	5904	5332
118	2111	1258	1116
119	2111	3153	2850
120	2111	3313	2925
121	2111	6262	5688
122	2111	2445	2207
123	2111	1068	953
124	2111	420	367
125	2111	1186	1075
126	2111	3525	3164
127	2111	21	19
128	2111	3158	2867
129	2111	26	18
130	2111	485	440
131	2111	129	119
132	2111	47	42
133	2111	68	59
134	2111	28	25
0	2112	209545	162106
1	2112	1093	960
2	2112	1088	967
3	2112	677	593
4	2112	1703	1524
5	2112	1208	1068
6	2112	572	503
7	2112	772	693
8	2112	1139	1024
9	2112	2167	1937
10	2112	3928	3510
11	2112	1892	1719
12	2112	2169	1942
13	2112	2517	2233
14	2112	2569	2275
15	2112	893	801
16	2112	3885	3483
17	2112	1547	1378
18	2112	739	648
19	2112	4038	3645
20	2112	3692	3175
21	2112	3009	2719
22	2112	5119	4576
23	2112	5540	4974
24	2112	5790	5134
25	2112	9240	8275
26	2112	6538	5866
27	2112	5144	4617
28	2112	5449	4889
29	2112	2409	2185
30	2112	4699	4176
31	2112	2382	2122
32	2112	5258	4681
33	2112	2046	1820
34	2112	2205	1976
35	2112	2908	2610
36	2112	2120	1870
37	2112	1794	1589
38	2112	4126	3703
39	2112	7369	6638
40	2112	5209	4673
41	2112	7479	6656
42	2112	6752	6034
43	2112	12018	10829
44	2112	30	28
45	2112	4644	4136
46	2112	2622	2347
47	2112	98	88
48	2112	794	709
49	2112	7103	6283
50	2112	2658	2394
51	2112	2464	2202
52	2112	39	32
53	2112	2908	2593
54	2112	2918	2631
55	2112	7655	6881
56	2112	8881	7962
57	2112	5340	4793
58	2112	1079	972
59	2112	139	125
60	2112	217	198
61	2112	1262	1126
62	2112	298	270
63	2112	981	877
64	2112	5978	5369
65	2112	13044	11672
66	2112	14305	12857
67	2112	8819	7911
68	2112	6622	5938
69	2112	16095	14451
70	2112	9225	8270
71	2112	319	279
72	2112	968	863
73	2112	1664	1485
74	2112	9737	8666
75	2112	1783	1601
76	2112	6000	5377
77	2112	8112	7306
78	2112	7782	6992
79	2112	5542	4974
80	2112	10197	9097
81	2112	8495	7588
82	2112	3969	3540
83	2112	5936	5317
84	2112	2433	2165
85	2112	1250	1120
86	2112	844	753
87	2112	818	724
88	2112	9679	8625
89	2112	12283	11050
90	2112	13438	12124
91	2112	10658	9556
92	2112	7653	6907
93	2112	14707	13247
94	2112	12266	11054
95	2112	13138	11864
96	2112	18970	17082
97	2112	5049	4479
98	2112	2757	2459
99	2112	1034	921
100	2112	384	324
101	2112	2033	1838
102	2112	228	202
103	2112	210	185
104	2112	962	836
105	2112	741	672
106	2112	7664	6922
107	2112	7104	6368
108	2112	6230	5612
109	2112	10	9
110	2112	5000	4439
111	2112	6864	6131
112	2112	9675	8687
113	2112	8379	7512
114	2112	10244	9095
115	2112	259	241
116	2112	1593	1427
117	2112	5862	5257
118	2112	1235	1115
119	2112	3099	2766
120	2112	3314	2858
121	2112	6400	5726
122	2112	2371	2143
123	2112	1080	978
124	2112	460	395
125	2112	1254	1131
126	2112	3508	3117
127	2112	19	19
128	2112	3169	2816
129	2112	33	29
130	2112	518	466
131	2112	150	131
132	2112	48	43
133	2112	91	82
134	2112	21	16
0	2113	206247	162799
1	2113	1162	1064
2	2113	1088	979
3	2113	693	635
4	2113	1731	1573
5	2113	1279	1163
6	2113	536	490
7	2113	796	729
8	2113	1090	999
9	2113	2163	1985
10	2113	3853	3520
11	2113	1772	1634
12	2113	2202	2015
13	2113	2340	2127
14	2113	2648	2401
15	2113	870	798
16	2113	3999	3670
17	2113	1576	1447
18	2113	674	586
19	2113	4130	3766
20	2113	3572	3101
21	2113	3150	2863
22	2113	5318	4838
23	2113	5436	4974
24	2113	5643	5095
25	2113	9317	8496
26	2113	6570	5949
27	2113	5274	4820
28	2113	5422	4944
29	2113	2445	2220
30	2113	4613	4206
31	2113	2392	2159
32	2113	5158	4719
33	2113	1958	1799
34	2113	2308	2104
35	2113	2868	2596
36	2113	2016	1795
37	2113	1986	1816
38	2113	4238	3843
39	2113	7330	6705
40	2113	5205	4729
41	2113	7497	6846
42	2113	6757	6168
43	2113	12374	11306
44	2113	30	26
45	2113	4719	4277
46	2113	2757	2504
47	2113	85	76
48	2113	791	719
49	2113	6960	6298
50	2113	2788	2502
51	2113	2519	2305
52	2113	48	41
53	2113	3089	2800
54	2113	2917	2635
55	2113	7627	6938
56	2113	8735	7968
57	2113	5327	4823
58	2113	1114	1004
59	2113	160	158
60	2113	253	228
61	2113	1327	1228
62	2113	383	350
63	2113	1085	996
64	2113	6123	5560
65	2113	13615	12395
66	2113	14347	13041
67	2113	9058	8227
68	2113	6461	5872
69	2113	16378	14932
70	2113	9220	8382
71	2113	320	292
72	2113	1061	975
73	2113	1522	1378
74	2113	9825	8911
75	2113	1745	1605
76	2113	5869	5363
77	2113	8266	7543
78	2113	7707	7041
79	2113	5499	5033
80	2113	9875	8960
81	2113	8648	7876
82	2113	4216	3851
83	2113	5856	5326
84	2113	2419	2184
85	2113	1245	1141
86	2113	773	701
87	2113	857	780
88	2113	9855	8942
89	2113	12288	11220
90	2113	13479	12346
91	2113	10677	9725
92	2113	7493	6766
93	2113	14578	13412
94	2113	12380	11299
95	2113	12899	11811
96	2113	18765	17254
97	2113	5036	4585
98	2113	2899	2658
99	2113	957	877
100	2113	420	373
101	2113	2096	1909
102	2113	199	180
103	2113	194	172
104	2113	1008	931
105	2113	753	688
106	2113	8036	7368
107	2113	7070	6443
108	2113	5924	5428
109	2113	25	23
110	2113	5087	4606
111	2113	7053	6413
112	2113	9607	8749
113	2113	8088	7347
114	2113	10261	9288
115	2113	268	254
116	2113	1427	1307
117	2113	5875	5371
118	2113	1300	1190
119	2113	3166	2852
120	2113	3153	2712
121	2113	6595	6013
122	2113	2613	2359
123	2113	1175	1073
124	2113	392	357
125	2113	1231	1112
126	2113	3550	3202
127	2113	24	22
128	2113	3237	2909
129	2113	42	36
130	2113	488	438
131	2113	167	146
132	2113	55	51
133	2113	86	74
134	2113	21	19
0	2114	211577	162718
1	2114	1085	973
2	2114	1080	961
3	2114	678	604
4	2114	1568	1376
5	2114	1093	994
6	2114	580	500
7	2114	726	639
8	2114	1238	1103
9	2114	2097	1866
10	2114	3827	3382
11	2114	1789	1604
12	2114	2185	1933
13	2114	2547	2281
14	2114	2493	2199
15	2114	912	816
16	2114	4130	3675
17	2114	1504	1322
18	2114	711	628
19	2114	4186	3743
20	2114	3360	2788
21	2114	3159	2814
22	2114	5238	4653
23	2114	5552	4946
24	2114	5624	4930
25	2114	9668	8554
26	2114	6497	5762
27	2114	5282	4691
28	2114	5396	4787
29	2114	2426	2175
30	2114	4603	4079
31	2114	2345	2083
32	2114	5255	4661
33	2114	2122	1881
34	2114	2245	1983
35	2114	2912	2610
36	2114	2095	1839
37	2114	1924	1698
38	2114	4282	3781
39	2114	7310	6501
40	2114	5180	4594
41	2114	7361	6530
42	2114	6846	6078
43	2114	12233	10901
44	2114	26	20
45	2114	4667	4159
46	2114	2730	2420
47	2114	131	107
48	2114	787	694
49	2114	7064	6271
50	2114	2775	2444
51	2114	2568	2279
52	2114	38	33
53	2114	2941	2609
54	2114	2959	2653
55	2114	7803	6995
56	2114	8961	7973
57	2114	5305	4716
58	2114	1034	914
59	2114	145	128
60	2114	239	205
61	2114	1304	1159
62	2114	369	322
63	2114	1071	955
64	2114	6126	5474
65	2114	13334	11859
66	2114	14555	12913
67	2114	8748	7734
68	2114	6690	5960
69	2114	16300	14528
70	2114	9207	8167
71	2114	294	259
72	2114	1011	909
73	2114	1560	1376
74	2114	9685	8599
75	2114	1784	1583
76	2114	6133	5454
77	2114	8366	7425
78	2114	7767	6926
79	2114	5599	4979
80	2114	10118	9005
81	2114	8645	7682
82	2114	4175	3706
83	2114	6067	5420
84	2114	2538	2238
85	2114	1332	1186
86	2114	789	712
87	2114	811	732
88	2114	9820	8750
89	2114	12527	11130
90	2114	13679	12188
91	2114	10634	9437
92	2114	7782	6934
93	2114	14684	13135
94	2114	12424	11004
95	2114	12877	11443
96	2114	18926	16838
97	2114	5021	4431
98	2114	2940	2609
99	2114	1037	917
100	2114	423	368
101	2114	2091	1870
102	2114	226	201
103	2114	158	137
104	2114	974	856
105	2114	793	703
106	2114	7873	6940
107	2114	7180	6335
108	2114	6056	5443
109	2114	13	12
110	2114	5031	4465
111	2114	7250	6476
112	2114	9696	8557
113	2114	8426	7484
114	2114	10330	9094
115	2114	294	257
116	2114	1556	1391
117	2114	5716	5065
118	2114	1243	1105
119	2114	3082	2715
120	2114	2966	2432
121	2114	6535	5821
122	2114	2516	2247
123	2114	1117	977
124	2114	384	334
125	2114	1248	1109
126	2114	3638	3214
127	2114	20	18
128	2114	3156	2784
129	2114	41	37
130	2114	474	417
131	2114	174	151
132	2114	53	50
133	2114	98	83
134	2114	23	20
0	2115	212338	165238
1	2115	1149	1014
2	2115	1093	953
3	2115	665	590
4	2115	1662	1488
5	2115	1276	1139
6	2115	591	526
7	2115	780	700
8	2115	1139	1010
9	2115	2139	1903
10	2115	4023	3625
11	2115	1770	1620
12	2115	2206	1984
13	2115	2514	2242
14	2115	2617	2337
15	2115	878	777
16	2115	3932	3554
17	2115	1468	1299
18	2115	758	663
19	2115	4075	3662
20	2115	3062	2503
21	2115	3099	2767
22	2115	5061	4508
23	2115	5448	4865
24	2115	5450	4744
25	2115	9603	8584
26	2115	6465	5741
27	2115	5376	4878
28	2115	5363	4823
29	2115	2484	2254
30	2115	4732	4227
31	2115	2320	2093
32	2115	5369	4828
33	2115	2004	1810
34	2115	2301	2046
35	2115	2995	2704
36	2115	1879	1658
37	2115	1870	1669
38	2115	4301	3839
39	2115	7455	6743
40	2115	5257	4708
41	2115	7644	6854
42	2115	6716	6028
43	2115	12521	11255
44	2115	27	25
45	2115	4725	4245
46	2115	2777	2471
47	2115	111	100
48	2115	751	681
49	2115	6920	6169
50	2115	2713	2408
51	2115	2511	2249
52	2115	39	32
53	2115	3058	2743
54	2115	2909	2609
55	2115	7769	6976
56	2115	8814	7915
57	2115	5489	4908
58	2115	1039	940
59	2115	163	149
60	2115	187	169
61	2115	1318	1174
62	2115	416	380
63	2115	1000	898
64	2115	6328	5719
65	2115	13637	12171
66	2115	14367	12860
67	2115	8681	7729
68	2115	6307	5623
69	2115	16314	14692
70	2115	9045	8103
71	2115	318	290
72	2115	1011	902
73	2115	1628	1472
74	2115	9941	8875
75	2115	1740	1591
76	2115	5911	5281
77	2115	8189	7413
78	2115	7568	6806
79	2115	5427	4885
80	2115	10023	8941
81	2115	8621	7696
82	2115	4137	3708
83	2115	5766	5197
84	2115	2447	2181
85	2115	1296	1168
86	2115	868	781
87	2115	841	753
88	2115	10019	8965
89	2115	12479	11210
90	2115	13393	12055
91	2115	10560	9434
92	2115	7666	6872
93	2115	14908	13485
94	2115	11909	10665
95	2115	13321	11976
96	2115	18618	16740
97	2115	5192	4638
98	2115	2836	2550
99	2115	986	882
100	2115	415	388
101	2115	2049	1839
102	2115	241	213
103	2115	204	176
104	2115	986	866
105	2115	729	655
106	2115	8017	7237
107	2115	7226	6453
108	2115	5965	5355
109	2115	18	17
110	2115	5085	4556
111	2115	7084	6334
112	2115	9501	8496
113	2115	8327	7409
114	2115	10005	8812
115	2115	273	236
116	2115	1496	1335
117	2115	5914	5315
118	2115	1249	1111
119	2115	3043	2682
120	2115	2614	2166
121	2115	6530	5855
122	2115	2542	2248
123	2115	1075	949
124	2115	361	320
125	2115	1193	1071
126	2115	3357	2956
127	2115	17	14
128	2115	3096	2762
129	2115	33	25
130	2115	542	487
131	2115	133	116
132	2115	39	36
133	2115	90	83
134	2115	20	18
0	2116	214224	167787
1	2116	1102	979
2	2116	1070	946
3	2116	681	619
4	2116	1728	1544
5	2116	1187	1086
6	2116	627	557
7	2116	841	763
8	2116	1100	1000
9	2116	2180	1969
10	2116	3963	3612
11	2116	1779	1605
12	2116	2236	1999
13	2116	2561	2318
14	2116	2689	2423
15	2116	927	824
16	2116	4088	3715
17	2116	1447	1316
18	2116	666	574
19	2116	4299	3849
20	2116	2826	2320
21	2116	3220	2906
22	2116	5188	4592
23	2116	5376	4839
24	2116	5211	4609
25	2116	9673	8718
26	2116	6773	6104
27	2116	5290	4795
28	2116	5406	4865
29	2116	2522	2305
30	2116	4650	4198
31	2116	2287	2081
32	2116	5421	4903
33	2116	2142	1938
34	2116	2302	2071
35	2116	2922	2658
36	2116	1910	1645
37	2116	1969	1780
38	2116	4310	3891
39	2116	7516	6803
40	2116	5245	4725
41	2116	7664	6937
42	2116	6912	6228
43	2116	12581	11397
44	2116	26	23
45	2116	4746	4271
46	2116	2782	2484
47	2116	95	90
48	2116	782	694
49	2116	6996	6244
50	2116	2752	2420
51	2116	2599	2343
52	2116	37	31
53	2116	3123	2848
54	2116	3186	2864
55	2116	7887	7108
56	2116	8829	7988
57	2116	5363	4840
58	2116	1050	954
59	2116	199	185
60	2116	225	200
61	2116	1382	1256
62	2116	377	333
63	2116	1078	962
64	2116	6215	5600
65	2116	13439	12084
66	2116	14309	12845
67	2116	8493	7565
68	2116	6484	5831
69	2116	16652	15103
70	2116	9090	8176
71	2116	328	305
72	2116	1078	959
73	2116	1644	1481
74	2116	10102	9131
75	2116	1796	1629
76	2116	5900	5280
77	2116	8392	7655
78	2116	7713	6970
79	2116	5706	5179
80	2116	9926	8985
81	2116	8791	7923
82	2116	4026	3593
83	2116	6051	5501
84	2116	2540	2299
85	2116	1301	1161
86	2116	873	774
87	2116	811	730
88	2116	10193	9197
89	2116	12587	11435
90	2116	13497	12209
91	2116	10913	9774
92	2116	7566	6851
93	2116	14772	13394
94	2116	12600	11334
95	2116	13498	12201
96	2116	19085	17268
97	2116	5101	4568
98	2116	2855	2557
99	2116	1053	939
100	2116	407	365
101	2116	2107	1908
102	2116	190	171
103	2116	216	196
104	2116	927	819
105	2116	734	651
106	2116	7960	7181
107	2116	7203	6519
108	2116	5999	5453
109	2116	18	16
110	2116	4962	4428
111	2116	7000	6340
112	2116	9310	8440
113	2116	8291	7434
114	2116	9872	8686
115	2116	253	225
116	2116	1450	1331
117	2116	5988	5416
118	2116	1334	1176
119	2116	3035	2663
120	2116	2305	1864
121	2116	6524	5888
122	2116	2483	2232
123	2116	1102	1005
124	2116	381	352
125	2116	1191	1083
126	2116	3346	2947
127	2116	19	17
128	2116	3097	2771
129	2116	39	36
130	2116	481	441
131	2116	151	139
132	2116	52	50
133	2116	80	71
134	2116	15	12
0	2117	215468	167248
1	2117	1128	996
2	2117	1115	985
3	2117	650	582
4	2117	1661	1481
5	2117	1236	1114
6	2117	561	494
7	2117	781	706
8	2117	1104	989
9	2117	2061	1831
10	2117	4065	3650
11	2117	1756	1573
12	2117	2221	2007
13	2117	2642	2389
14	2117	2685	2418
15	2117	930	841
16	2117	4141	3752
17	2117	1518	1347
18	2117	692	610
19	2117	4228	3808
20	2117	2579	2080
21	2117	3272	2929
22	2117	5240	4668
23	2117	5700	5095
24	2117	4930	4277
25	2117	9721	8712
26	2117	6724	6017
27	2117	5492	4983
28	2117	5397	4850
29	2117	2571	2316
30	2117	4904	4388
31	2117	2421	2185
32	2117	5427	4879
33	2117	2055	1828
34	2117	2308	2066
35	2117	2835	2550
36	2117	1788	1506
37	2117	1976	1790
38	2117	4351	3877
39	2117	7642	6889
40	2117	5241	4692
41	2117	7790	6962
42	2117	6927	6154
43	2117	12349	11100
44	2117	31	26
45	2117	4798	4337
46	2117	2860	2548
47	2117	93	84
48	2117	802	706
49	2117	7021	6177
50	2117	2654	2346
51	2117	2522	2258
52	2117	35	27
53	2117	3093	2793
54	2117	2867	2571
55	2117	8055	7246
56	2117	8807	7902
57	2117	5619	5045
58	2117	1126	1008
59	2117	164	139
60	2117	202	181
61	2117	1353	1215
62	2117	368	340
63	2117	1091	978
64	2117	6234	5592
65	2117	13709	12252
66	2117	14545	12957
67	2117	8520	7592
68	2117	6519	5786
69	2117	16829	15160
70	2117	9109	8060
71	2117	341	304
72	2117	1079	978
73	2117	1644	1475
74	2117	9862	8775
75	2117	1744	1581
76	2117	5882	5240
77	2117	8503	7674
78	2117	7839	7004
79	2117	5879	5277
80	2117	10107	9009
81	2117	9001	8066
82	2117	3923	3480
83	2117	6106	5455
84	2117	2423	2192
85	2117	1303	1181
86	2117	864	771
87	2117	840	764
88	2117	9975	8960
89	2117	12574	11292
90	2117	13486	12080
91	2117	10837	9637
92	2117	7787	6943
93	2117	15232	13708
94	2117	12523	11239
95	2117	13252	11863
96	2117	18898	16974
97	2117	4975	4401
98	2117	2718	2449
99	2117	1124	990
100	2117	429	391
101	2117	2148	1911
102	2117	214	184
103	2117	194	173
104	2117	884	807
105	2117	709	623
106	2117	7706	6906
107	2117	7295	6554
108	2117	6169	5549
109	2117	20	20
110	2117	4952	4312
111	2117	7014	6281
112	2117	9420	8428
113	2117	8358	7514
114	2117	9577	8244
115	2117	303	267
116	2117	1623	1426
117	2117	6049	5394
118	2117	1269	1108
119	2117	3107	2707
120	2117	2086	1597
121	2117	6648	5978
122	2117	2471	2178
123	2117	1088	975
124	2117	370	325
125	2117	1223	1094
126	2117	3332	2904
127	2117	22	20
128	2117	3156	2778
129	2117	23	19
130	2117	519	474
131	2117	164	148
132	2117	54	44
133	2117	89	83
134	2117	30	24
0	2118	220867	167085
1	2118	1178	1052
2	2118	1033	889
3	2118	680	583
4	2118	1638	1411
5	2118	1265	1130
6	2118	588	500
7	2118	769	651
8	2118	1096	952
9	2118	2203	1935
10	2118	3919	3443
11	2118	1970	1782
12	2118	2180	1929
13	2118	2586	2263
14	2118	2760	2431
15	2118	879	775
16	2118	4040	3559
17	2118	1550	1360
18	2118	621	522
19	2118	4364	3838
20	2118	2280	1702
21	2118	3235	2886
22	2118	5117	4456
23	2118	5438	4707
24	2118	4998	4231
25	2118	9641	8488
26	2118	6555	5741
27	2118	5502	4845
28	2118	5385	4734
29	2118	2551	2289
30	2118	4629	4072
31	2118	2473	2184
32	2118	5295	4672
33	2118	2155	1882
34	2118	2127	1838
35	2118	2963	2603
36	2118	1666	1403
37	2118	1992	1737
38	2118	4267	3729
39	2118	7679	6814
40	2118	5340	4702
41	2118	7825	6880
42	2118	6842	5970
43	2118	12800	11278
44	2118	32	25
45	2118	4883	4338
46	2118	2760	2422
47	2118	104	90
48	2118	781	684
49	2118	6846	5885
50	2118	2707	2317
51	2118	2629	2301
52	2118	53	41
53	2118	3193	2812
54	2118	2956	2608
55	2118	8065	7082
56	2118	8767	7699
57	2118	5638	4942
58	2118	1071	942
59	2118	169	154
60	2118	231	197
61	2118	1412	1254
62	2118	365	320
63	2118	1109	986
64	2118	6163	5433
65	2118	13810	12117
66	2118	14532	12664
67	2118	8721	7584
68	2118	6267	5499
69	2118	17592	15569
70	2118	9222	8064
71	2118	327	296
72	2118	1023	904
73	2118	1623	1427
74	2118	9649	8364
75	2118	1782	1556
76	2118	5634	4906
77	2118	8811	7812
78	2118	7701	6801
79	2118	5801	5141
80	2118	9507	8307
81	2118	8818	7733
82	2118	4282	3709
83	2118	6110	5369
84	2118	2306	2009
85	2118	1320	1166
86	2118	806	698
87	2118	785	691
88	2118	10004	8797
89	2118	12560	11054
90	2118	13448	11769
91	2118	10428	9116
92	2118	7615	6665
93	2118	15339	13660
94	2118	12268	10794
95	2118	13200	11494
96	2118	18783	16527
97	2118	4931	4264
98	2118	2796	2446
99	2118	1010	871
100	2118	354	316
101	2118	2122	1877
102	2118	210	174
103	2118	255	214
104	2118	928	802
105	2118	776	663
106	2118	7738	6727
107	2118	7373	6518
108	2118	6317	5574
109	2118	14	13
110	2118	4896	4237
111	2118	7077	6240
112	2118	9422	8179
113	2118	8273	7225
114	2118	9136	7636
115	2118	280	251
116	2118	1630	1444
117	2118	5927	5249
118	2118	1224	1040
119	2118	2987	2515
120	2118	1950	1424
121	2118	6872	6024
122	2118	2519	2210
123	2118	1147	1011
124	2118	418	354
125	2118	1232	1093
126	2118	3294	2751
127	2118	20	15
128	2118	3093	2709
129	2118	25	22
130	2118	512	448
131	2118	178	165
132	2118	36	34
133	2118	70	62
134	2118	20	11
0	2119	213916	162795
1	2119	1130	970
2	2119	1052	917
3	2119	705	628
4	2119	1716	1510
5	2119	1287	1153
6	2119	650	561
7	2119	778	669
8	2119	1076	926
9	2119	2149	1896
10	2119	3869	3380
11	2119	1863	1679
12	2119	2178	1924
13	2119	2636	2343
14	2119	2747	2447
15	2119	1020	898
16	2119	3935	3481
17	2119	1505	1309
18	2119	663	547
19	2119	4316	3816
20	2119	2013	1467
21	2119	3134	2754
22	2119	5105	4435
23	2119	5604	4934
24	2119	4591	3827
25	2119	10038	8874
26	2119	6715	5873
27	2119	5482	4877
28	2119	5184	4621
29	2119	2484	2209
30	2119	4819	4265
31	2119	2487	2214
32	2119	5260	4664
33	2119	1990	1758
34	2119	2094	1777
35	2119	2967	2659
36	2119	1615	1315
37	2119	1970	1748
38	2119	4332	3805
39	2119	7706	6784
40	2119	5091	4486
41	2119	7885	6914
42	2119	6815	5938
43	2119	12846	11311
44	2119	32	28
45	2119	5013	4474
46	2119	2925	2573
47	2119	123	103
48	2119	706	626
49	2119	6862	5875
50	2119	2621	2216
51	2119	2549	2244
52	2119	50	43
53	2119	3322	2953
54	2119	2946	2571
55	2119	8094	7095
56	2119	8841	7796
57	2119	5591	4918
58	2119	1089	972
59	2119	159	143
60	2119	225	193
61	2119	1427	1287
62	2119	364	313
63	2119	1157	1029
64	2119	6174	5485
65	2119	13883	12247
66	2119	14287	12465
67	2119	8446	7327
68	2119	6463	5686
69	2119	17412	15480
70	2119	9293	8138
71	2119	351	316
72	2119	1005	871
73	2119	1675	1471
74	2119	9464	8154
75	2119	1831	1619
76	2119	5881	5156
77	2119	8759	7794
78	2119	8007	7070
79	2119	5640	4952
80	2119	9712	8473
81	2119	9064	7976
82	2119	4006	3455
83	2119	6223	5468
84	2119	2334	2067
85	2119	1370	1217
86	2119	872	765
87	2119	840	732
88	2119	9552	8424
89	2119	12762	11251
90	2119	13246	11534
91	2119	10439	9079
92	2119	7430	6528
93	2119	15308	13619
94	2119	12528	10984
95	2119	12993	11342
96	2119	18576	16423
97	2119	5040	4340
98	2119	2813	2486
99	2119	1087	979
100	2119	470	412
101	2119	2220	1933
102	2119	186	151
103	2119	183	164
104	2119	1005	881
105	2119	675	578
106	2119	7569	6576
107	2119	7343	6512
108	2119	6226	5512
109	2119	17	13
110	2119	4862	4173
111	2119	7028	6169
112	2119	8975	7849
113	2119	7980	6917
114	2119	9003	7333
115	2119	310	273
116	2119	1601	1388
117	2119	6003	5285
118	2119	1175	1003
119	2119	2887	2440
120	2119	1625	1118
121	2119	6739	5927
122	2119	2385	2088
123	2119	1163	1044
124	2119	378	330
125	2119	1220	1060
126	2119	3267	2700
127	2119	27	23
128	2119	3081	2700
129	2119	32	28
130	2119	526	461
131	2119	152	137
132	2119	45	43
133	2119	83	71
134	2119	36	29
