SampleNumber	Tile	NumberOfReadsRaw	NumberOfReadsPF
143	2104	3	3
144	2104	6	6
145	2104	2003	1976
146	2104	2914	2887
147	2104	2390	2358
148	2104	1	1
149	2104	3228	3185
150	2104	1761	1735
151	2104	1926	1907
152	2104	1800	1785
153	2104	2333	2298
154	2104	1	1
155	2104	2	2
156	2104	1920	1902
157	2104	2	2
158	2104	2	2
159	2104	2681	2650
160	2104	2464	2444
161	2104	2601	2576
162	2104	8	8
163	2104	2372	2346
164	2104	3245	3210
165	2104	17	17
166	2104	1371	1356
167	2104	3614	3566
168	2104	1582	1560
169	2104	4883	4821
170	2104	66	64
171	2104	4809	4751
172	2104	3387	3356
173	2104	4202	4157
174	2104	4022	3976
175	2104	4042	3997
176	2104	4539	4492
177	2104	4	4
178	2104	6	6
179	2104	4	4
180	2104	1	1
182	2104	2429	2403
183	2104	1935	1914
0	2105	105615	92343
1	2105	12572	12408
2	2105	386	353
3	2105	921	872
4	2105	2382	2343
5	2105	2653	2601
6	2105	2119	2072
7	2105	38	34
8	2105	8145	8015
9	2105	7114	6999
10	2105	4321	4252
11	2105	3312	3259
12	2105	535	523
13	2105	4841	4770
14	2105	3776	3710
15	2105	4501	4419
16	2105	7223	7080
17	2105	14	12
18	2105	4856	4797
19	2105	4232	4184
20	2105	4604	4532
21	2105	4514	4452
22	2105	16	16
23	2105	3325	3285
24	2105	5421	5344
25	2105	459	453
26	2105	19	18
27	2105	4	4
28	2105	4	4
29	2105	30	30
30	2105	3915	3857
31	2105	1	1
32	2105	9323	9186
33	2105	2482	2446
34	2105	3191	3133
35	2105	55	55
36	2105	5612	5539
37	2105	1	1
38	2105	26	25
39	2105	4287	4225
40	2105	9224	9072
41	2105	1013	1002
42	2105	8829	8705
43	2105	1753	1725
44	2105	4	4
45	2105	4	4
46	2105	4877	4817
47	2105	2	2
48	2105	45	43
49	2105	2530	2484
50	2105	7345	7220
51	2105	3	3
52	2105	3181	3127
53	2105	6	6
54	2105	3513	3458
55	2105	2803	2763
56	2105	34	27
57	2105	2286	2243
58	2105	8	7
59	2105	1361	1344
60	2105	3944	3877
61	2105	3518	3465
62	2105	1991	1970
63	2105	2456	2433
64	2105	47	44
65	2105	2332	2289
66	2105	3549	3499
67	2105	3023	2987
68	2105	3411	3359
69	2105	14	13
70	2105	5468	5388
71	2105	4415	4357
72	2105	3811	3764
73	2105	27	27
74	2105	9	8
75	2105	9763	9631
76	2105	2	2
78	2105	6974	6864
79	2105	17	15
80	2105	677	665
81	2105	10140	10011
82	2105	7482	7366
83	2105	7491	7362
84	2105	31	30
85	2105	12309	12156
86	2105	9227	9084
87	2105	5	5
88	2105	3172	3106
89	2105	7	7
90	2105	2	2
91	2105	1	1
95	2105	6	6
96	2105	2505	2465
97	2105	128	119
98	2105	6	6
99	2105	5	5
100	2105	2630	2610
102	2105	2930	2887
103	2105	1283	1259
104	2105	1624	1602
105	2105	2751	2718
107	2105	2764	2729
108	2105	2172	2151
109	2105	2026	1999
110	2105	2415	2368
111	2105	3	3
112	2105	1521	1493
113	2105	3031	3002
114	2105	3751	3695
115	2105	2	1
116	2105	2335	2307
117	2105	2004	1966
118	2105	1429	1411
119	2105	2397	2372
120	2105	157	152
121	2105	4396	4346
122	2105	4422	4353
123	2105	4048	4002
124	2105	3946	3908
125	2105	6	6
126	2105	3296	3254
127	2105	1619	1600
128	2105	4100	4042
129	2105	3094	3056
130	2105	91	89
131	2105	1674	1644
132	2105	3284	3237
133	2105	1	1
134	2105	3063	3007
136	2105	2916	2883
137	2105	2	2
138	2105	3432	3382
139	2105	1182	1169
141	2105	3296	3242
142	2105	2558	2529
144	2105	3	3
145	2105	2036	2015
146	2105	3214	3173
147	2105	2573	2543
148	2105	2	2
149	2105	3080	3051
150	2105	1821	1799
151	2105	1968	1945
152	2105	1835	1814
153	2105	2338	2300
154	2105	2	2
155	2105	1	1
156	2105	2013	1989
157	2105	2	2
158	2105	5	5
159	2105	2888	2851
160	2105	2495	2473
161	2105	2518	2487
162	2105	2	2
163	2105	2321	2299
164	2105	3350	3312
165	2105	12	12
166	2105	1338	1323
167	2105	3495	3455
168	2105	1706	1684
169	2105	4849	4786
170	2105	67	67
171	2105	4797	4748
172	2105	3420	3376
173	2105	4365	4312
174	2105	4001	3939
175	2105	4107	4057
176	2105	4626	4586
177	2105	4	4
178	2105	6	6
180	2105	1	1
181	2105	2	2
182	2105	2558	2518
183	2105	1989	1964
0	2106	105919	93146
1	2106	12993	12787
2	2106	325	297
3	2106	942	893
4	2106	2350	2307
5	2106	2745	2695
6	2106	2116	2074
7	2106	34	32
8	2106	7873	7768
9	2106	7313	7192
10	2106	4493	4434
11	2106	3165	3118
12	2106	491	482
13	2106	4671	4607
14	2106	3711	3673
15	2106	4397	4349
16	2106	7319	7219
17	2106	11	11
18	2106	4753	4702
19	2106	4263	4213
20	2106	4508	4452
21	2106	4579	4533
22	2106	14	13
23	2106	3451	3408
24	2106	5432	5351
25	2106	394	390
26	2106	11	11
27	2106	2	2
28	2106	4	4
29	2106	40	39
30	2106	3993	3937
32	2106	9273	9139
33	2106	2367	2335
34	2106	3320	3269
35	2106	70	70
36	2106	5597	5538
37	2106	1	1
38	2106	20	20
39	2106	4360	4316
40	2106	8939	8826
41	2106	1138	1122
42	2106	9044	8943
43	2106	1555	1537
44	2106	8	8
45	2106	1	1
46	2106	4632	4567
47	2106	1	1
48	2106	52	49
49	2106	2522	2487
50	2106	7415	7313
51	2106	4	4
52	2106	3100	3048
53	2106	5	5
54	2106	3569	3522
55	2106	2840	2798
56	2106	39	34
57	2106	2222	2195
58	2106	15	14
59	2106	1341	1322
60	2106	3853	3788
61	2106	3442	3399
62	2106	2040	2004
63	2106	2446	2415
64	2106	34	31
65	2106	2304	2281
66	2106	3515	3469
67	2106	2980	2933
68	2106	3227	3165
69	2106	13	13
70	2106	5527	5454
71	2106	4279	4234
72	2106	4067	4012
73	2106	18	17
74	2106	4	4
75	2106	9955	9816
76	2106	2	2
77	2106	1	1
78	2106	6774	6684
79	2106	13	11
80	2106	744	729
81	2106	10041	9905
82	2106	7291	7186
83	2106	7586	7484
84	2106	34	33
85	2106	12405	12251
86	2106	9543	9427
87	2106	6	6
88	2106	3219	3163
89	2106	10	9
90	2106	4	3
91	2106	2	2
92	2106	1	1
93	2106	4	4
94	2106	3	2
95	2106	4	4
96	2106	2508	2465
97	2106	118	116
98	2106	6	6
99	2106	1	1
100	2106	2677	2643
101	2106	2	2
102	2106	2832	2793
103	2106	1205	1189
104	2106	1634	1613
105	2106	2646	2618
107	2106	2654	2625
108	2106	2269	2247
109	2106	2031	2011
110	2106	2384	2358
111	2106	1	1
112	2106	1519	1504
113	2106	3072	3033
114	2106	3516	3469
115	2106	2	2
116	2106	2245	2222
117	2106	2102	2067
118	2106	1374	1355
119	2106	2489	2461
120	2106	128	124
121	2106	4541	4489
122	2106	4611	4567
123	2106	3950	3905
124	2106	4041	3995
125	2106	4	3
126	2106	3247	3205
127	2106	1644	1627
128	2106	4233	4177
129	2106	2878	2851
130	2106	87	86
131	2106	1785	1768
132	2106	3220	3176
133	2106	2	2
134	2106	2995	2962
135	2106	1	1
136	2106	2896	2862
137	2106	3	3
138	2106	3361	3324
139	2106	1143	1135
140	2106	2	2
141	2106	3153	3112
142	2106	2540	2507
143	2106	1	1
144	2106	5	4
145	2106	2102	2072
146	2106	2871	2842
147	2106	2391	2367
148	2106	2	2
149	2106	3134	3092
150	2106	1891	1865
151	2106	2035	2018
152	2106	1790	1777
153	2106	2437	2403
154	2106	1	1
155	2106	1	1
156	2106	2032	2009
158	2106	2	2
159	2106	2929	2901
160	2106	2435	2417
161	2106	2620	2596
162	2106	3	3
163	2106	2420	2398
164	2106	3191	3156
165	2106	10	10
166	2106	1408	1398
167	2106	3465	3412
168	2106	1648	1637
169	2106	4963	4912
170	2106	73	71
171	2106	4826	4777
172	2106	3262	3224
173	2106	4222	4185
174	2106	3892	3858
175	2106	4386	4344
176	2106	4386	4339
177	2106	1	1
178	2106	8	8
182	2106	2510	2479
183	2106	1902	1869
0	2107	105934	92832
1	2107	12595	12414
2	2107	339	319
3	2107	827	785
4	2107	2443	2403
5	2107	2677	2637
6	2107	2046	2012
7	2107	34	33
8	2107	7931	7791
9	2107	7188	7075
10	2107	4605	4529
11	2107	3280	3233
12	2107	431	407
13	2107	4523	4462
14	2107	3790	3742
15	2107	4391	4323
16	2107	7538	7402
17	2107	14	14
18	2107	4946	4885
19	2107	4247	4196
20	2107	4541	4469
21	2107	4655	4596
22	2107	16	16
23	2107	3344	3307
24	2107	5321	5245
25	2107	426	421
26	2107	16	15
27	2107	1	1
29	2107	29	28
30	2107	4058	4005
31	2107	4	4
32	2107	9112	8984
33	2107	2498	2468
34	2107	3302	3242
35	2107	86	84
36	2107	5568	5494
37	2107	5	5
38	2107	19	17
39	2107	4432	4381
40	2107	9074	8943
41	2107	1019	1005
42	2107	8879	8779
43	2107	1584	1569
44	2107	6	6
45	2107	2	2
46	2107	4588	4527
47	2107	2	2
48	2107	57	53
49	2107	2527	2483
50	2107	7494	7389
51	2107	6	6
52	2107	3109	3065
53	2107	3	3
54	2107	3602	3549
55	2107	2893	2848
56	2107	37	29
57	2107	2372	2342
58	2107	10	10
59	2107	1303	1288
60	2107	3997	3942
61	2107	3435	3391
62	2107	1936	1903
63	2107	2356	2333
64	2107	48	44
65	2107	2369	2329
66	2107	3466	3408
67	2107	3078	3039
68	2107	3271	3224
69	2107	21	18
70	2107	5349	5272
71	2107	4409	4348
72	2107	3770	3715
73	2107	17	16
74	2107	7	7
75	2107	9761	9640
76	2107	1	1
77	2107	3	3
78	2107	6817	6725
79	2107	12	11
80	2107	726	708
81	2107	10346	10194
82	2107	7756	7630
83	2107	7670	7558
84	2107	32	29
85	2107	12343	12183
86	2107	9590	9462
87	2107	14	13
88	2107	3110	3064
89	2107	11	9
90	2107	2	1
91	2107	7	7
93	2107	2	1
94	2107	4	4
95	2107	3	3
96	2107	2497	2457
97	2107	133	126
98	2107	4	4
99	2107	5	5
100	2107	2634	2612
101	2107	2	2
102	2107	2806	2778
103	2107	1227	1208
104	2107	1589	1574
105	2107	2767	2733
107	2107	2766	2742
108	2107	2267	2231
109	2107	1963	1934
110	2107	2297	2262
111	2107	1	1
112	2107	1545	1526
113	2107	3214	3181
114	2107	3735	3693
116	2107	2272	2235
117	2107	2081	2053
118	2107	1541	1524
119	2107	2429	2401
120	2107	124	122
121	2107	4537	4488
122	2107	4674	4615
123	2107	4157	4117
124	2107	3857	3814
125	2107	4	4
126	2107	3381	3340
127	2107	1780	1766
128	2107	4278	4204
129	2107	3049	3018
130	2107	90	87
131	2107	1655	1634
132	2107	3244	3209
133	2107	2	2
134	2107	2956	2923
135	2107	1	1
136	2107	2900	2875
137	2107	1	1
138	2107	3320	3281
139	2107	1072	1058
140	2107	2	2
141	2107	3223	3182
142	2107	2527	2498
144	2107	6	6
145	2107	2098	2070
146	2107	3049	3001
147	2107	2605	2569
148	2107	1	1
149	2107	3105	3078
150	2107	1958	1939
151	2107	1971	1945
152	2107	1765	1748
153	2107	2373	2326
156	2107	1912	1891
157	2107	1	1
158	2107	1	1
159	2107	2923	2892
160	2107	2472	2455
161	2107	2603	2571
162	2107	2	2
163	2107	2627	2598
164	2107	3415	3380
165	2107	12	12
166	2107	1538	1518
167	2107	3566	3520
168	2107	1580	1566
169	2107	5058	4991
170	2107	72	70
171	2107	4811	4767
172	2107	3300	3259
173	2107	4369	4322
174	2107	3926	3868
175	2107	4248	4210
176	2107	4544	4493
177	2107	3	2
178	2107	8	8
179	2107	2	2
181	2107	1	1
182	2107	2557	2524
183	2107	1983	1951
0	2108	110814	97603
1	2108	12841	12703
2	2108	370	338
3	2108	893	848
4	2108	2375	2341
5	2108	2758	2712
6	2108	2012	1981
7	2108	33	33
8	2108	7817	7700
9	2108	7041	6922
10	2108	4427	4366
11	2108	3130	3085
12	2108	482	467
13	2108	4575	4531
14	2108	3779	3709
15	2108	4394	4353
16	2108	7243	7145
17	2108	18	12
18	2108	4860	4800
19	2108	4130	4091
20	2108	4418	4367
21	2108	4389	4339
22	2108	13	13
23	2108	3299	3256
24	2108	5225	5171
25	2108	453	444
26	2108	13	12
29	2108	23	22
30	2108	3692	3645
31	2108	3	3
32	2108	8797	8661
33	2108	2417	2380
34	2108	3057	3022
35	2108	86	85
36	2108	5425	5357
38	2108	28	28
39	2108	4078	4039
40	2108	8571	8451
41	2108	1097	1084
42	2108	8813	8730
43	2108	1752	1736
46	2108	4681	4617
47	2108	13	13
48	2108	47	45
49	2108	2415	2375
50	2108	7134	7024
51	2108	1	1
52	2108	3070	3032
53	2108	3	3
54	2108	3370	3322
55	2108	2811	2774
56	2108	33	32
57	2108	2373	2347
58	2108	20	19
59	2108	1236	1219
60	2108	3893	3846
61	2108	3343	3305
62	2108	1883	1859
63	2108	2445	2419
64	2108	38	36
65	2108	2294	2256
66	2108	3468	3424
67	2108	3083	3056
68	2108	3204	3172
69	2108	8	7
70	2108	5370	5303
71	2108	4312	4253
72	2108	3962	3906
73	2108	11	10
74	2108	5	4
75	2108	9706	9591
76	2108	5	5
77	2108	2	2
78	2108	6892	6810
79	2108	13	11
80	2108	653	645
81	2108	10324	10188
82	2108	7483	7397
83	2108	7467	7372
84	2108	36	34
85	2108	11919	11793
86	2108	9199	9091
87	2108	8	8
88	2108	3053	3015
89	2108	2	2
90	2108	7	5
91	2108	3	3
92	2108	1	1
93	2108	4	4
94	2108	3	3
95	2108	5	5
96	2108	2517	2476
97	2108	121	113
98	2108	14	13
99	2108	3	2
100	2108	2467	2453
101	2108	3	3
102	2108	2922	2882
103	2108	1219	1200
104	2108	1696	1679
105	2108	2608	2579
106	2108	2	2
107	2108	2593	2564
108	2108	2146	2124
109	2108	2003	1981
110	2108	2288	2271
111	2108	1	1
112	2108	1415	1400
113	2108	3227	3196
114	2108	3511	3463
115	2108	1	1
116	2108	2122	2094
117	2108	2012	1984
118	2108	1385	1371
119	2108	2412	2392
120	2108	130	127
121	2108	4686	4639
122	2108	4676	4630
123	2108	4095	4050
124	2108	3804	3759
125	2108	6	6
126	2108	3193	3159
127	2108	1732	1715
128	2108	3985	3942
129	2108	2945	2923
130	2108	97	90
131	2108	1589	1568
132	2108	3263	3235
133	2108	2	2
134	2108	2944	2910
135	2108	1	1
136	2108	2902	2874
137	2108	2	2
138	2108	3385	3355
139	2108	1118	1103
140	2108	3	3
141	2108	3074	3036
142	2108	2483	2456
143	2108	3	3
144	2108	3	3
145	2108	2021	1999
146	2108	3043	2999
147	2108	2648	2623
148	2108	1	1
149	2108	3238	3211
150	2108	1866	1846
151	2108	1861	1840
152	2108	1801	1781
153	2108	2354	2324
154	2108	2	2
156	2108	1879	1864
158	2108	1	1
159	2108	2567	2545
160	2108	2602	2579
161	2108	2522	2499
162	2108	1	1
163	2108	2505	2477
164	2108	3317	3291
165	2108	16	16
166	2108	1395	1378
167	2108	3442	3400
168	2108	1728	1711
169	2108	5019	4980
170	2108	52	50
171	2108	4781	4744
172	2108	3249	3201
173	2108	4214	4168
174	2108	4042	4001
175	2108	4181	4147
176	2108	4380	4339
177	2108	3	3
178	2108	7	7
180	2108	1	1
182	2108	2453	2428
183	2108	1899	1887
184	2108	1	1
0	2109	116399	103002
1	2109	12647	12478
2	2109	315	292
3	2109	926	884
4	2109	2355	2314
5	2109	2702	2665
6	2109	1967	1923
7	2109	17	16
8	2109	7683	7582
9	2109	7014	6906
10	2109	4225	4169
11	2109	3173	3136
12	2109	499	485
13	2109	4508	4466
14	2109	3564	3525
15	2109	4483	4427
16	2109	7174	7074
17	2109	7	7
18	2109	4772	4713
19	2109	4064	4015
20	2109	4452	4396
21	2109	4331	4285
22	2109	11	11
23	2109	3446	3398
24	2109	5172	5110
25	2109	453	450
26	2109	14	14
27	2109	2	2
28	2109	4	4
29	2109	28	27
30	2109	3705	3652
31	2109	6	5
32	2109	8754	8642
33	2109	2464	2435
34	2109	3115	3060
35	2109	47	47
36	2109	5381	5324
37	2109	3	3
38	2109	29	28
39	2109	4230	4176
40	2109	8613	8503
41	2109	1072	1057
42	2109	8538	8418
43	2109	1619	1598
44	2109	1	1
46	2109	4607	4560
47	2109	2	2
48	2109	45	44
49	2109	2451	2422
50	2109	7143	7027
52	2109	2959	2919
54	2109	3469	3423
55	2109	2787	2756
56	2109	19	17
57	2109	2350	2319
58	2109	12	11
59	2109	1321	1304
60	2109	3687	3641
61	2109	3512	3471
62	2109	1939	1923
63	2109	2343	2321
64	2109	26	26
65	2109	2327	2285
66	2109	3352	3309
67	2109	2881	2839
68	2109	3242	3206
69	2109	16	16
70	2109	5236	5180
71	2109	4346	4307
72	2109	3846	3790
73	2109	19	19
74	2109	5	5
75	2109	9466	9358
76	2109	5	5
77	2109	2	2
78	2109	6882	6801
79	2109	11	11
80	2109	671	662
81	2109	10144	10001
82	2109	7316	7204
83	2109	7403	7314
84	2109	34	32
85	2109	11984	11849
86	2109	9121	9018
87	2109	8	8
88	2109	2932	2899
89	2109	11	11
90	2109	4	4
91	2109	4	3
94	2109	1	1
95	2109	15	14
96	2109	2545	2525
97	2109	126	121
98	2109	11	11
99	2109	3	3
100	2109	2445	2420
101	2109	7	7
102	2109	2907	2887
103	2109	1141	1124
104	2109	1509	1488
105	2109	2540	2510
106	2109	5	5
107	2109	2708	2683
108	2109	2109	2089
109	2109	1953	1934
110	2109	2274	2248
111	2109	1	1
112	2109	1389	1379
113	2109	3028	3001
114	2109	3601	3551
115	2109	3	3
116	2109	2217	2189
117	2109	2032	2005
118	2109	1448	1438
119	2109	2318	2289
120	2109	144	139
121	2109	4616	4550
122	2109	4618	4556
123	2109	3833	3799
124	2109	3791	3759
125	2109	3	3
126	2109	3256	3225
127	2109	1593	1576
128	2109	3958	3915
129	2109	2913	2881
130	2109	93	88
131	2109	1638	1631
132	2109	3016	2984
133	2109	1	1
134	2109	2850	2810
136	2109	2911	2881
137	2109	3	3
138	2109	3177	3143
139	2109	1142	1126
141	2109	3225	3181
142	2109	2542	2512
143	2109	8	8
144	2109	2	2
145	2109	1858	1841
146	2109	2790	2762
147	2109	2383	2365
148	2109	1	1
149	2109	3157	3136
150	2109	1957	1941
151	2109	1896	1881
152	2109	1768	1745
153	2109	2321	2294
154	2109	1	1
155	2109	2	2
156	2109	1743	1723
157	2109	1	1
158	2109	3	3
159	2109	2712	2684
160	2109	2496	2479
161	2109	2401	2376
162	2109	5	5
163	2109	2340	2320
164	2109	3151	3122
165	2109	16	16
166	2109	1494	1480
167	2109	3439	3403
168	2109	1635	1616
169	2109	4952	4897
170	2109	52	50
171	2109	4800	4758
172	2109	3137	3101
173	2109	4134	4085
174	2109	3867	3820
175	2109	3908	3868
176	2109	4444	4398
177	2109	1	1
178	2109	7	6
179	2109	1	1
182	2109	2463	2435
183	2109	1937	1918
184	2109	1	1
0	2110	113495	99805
1	2110	12433	12290
2	2110	340	311
3	2110	938	883
4	2110	2344	2308
5	2110	2741	2713
6	2110	2105	2054
7	2110	26	25
8	2110	7724	7617
9	2110	7117	7038
10	2110	4496	4431
11	2110	3144	3099
12	2110	494	483
13	2110	4682	4611
14	2110	3609	3553
15	2110	4509	4446
16	2110	7016	6927
17	2110	17	17
18	2110	4728	4653
19	2110	3987	3953
20	2110	4607	4545
21	2110	4605	4552
22	2110	8	7
23	2110	3351	3305
24	2110	5145	5089
25	2110	419	408
26	2110	12	11
27	2110	3	3
28	2110	1	1
29	2110	25	23
30	2110	3822	3780
31	2110	1	1
32	2110	8721	8587
33	2110	2509	2476
34	2110	3136	3078
35	2110	97	93
36	2110	5478	5410
37	2110	3	2
38	2110	19	18
39	2110	4148	4092
40	2110	8642	8529
41	2110	1048	1034
42	2110	8563	8444
43	2110	1630	1610
44	2110	1	1
45	2110	1	1
46	2110	4417	4354
47	2110	6	6
48	2110	32	31
49	2110	2376	2340
50	2110	7387	7282
51	2110	6	6
52	2110	3154	3095
53	2110	6	6
54	2110	3341	3287
55	2110	2801	2763
56	2110	27	25
57	2110	2447	2425
58	2110	14	14
59	2110	1288	1275
60	2110	3912	3849
61	2110	3330	3281
62	2110	1854	1819
63	2110	2291	2261
64	2110	34	33
65	2110	2339	2304
66	2110	3471	3409
67	2110	3028	2985
68	2110	3455	3411
69	2110	17	17
70	2110	5260	5193
71	2110	4199	4134
72	2110	3803	3744
73	2110	14	14
74	2110	6	6
75	2110	9785	9689
77	2110	4	4
78	2110	6810	6721
79	2110	15	14
80	2110	650	635
81	2110	10372	10249
82	2110	7279	7187
83	2110	7558	7442
84	2110	28	27
85	2110	12307	12159
86	2110	9125	8997
87	2110	11	11
88	2110	2930	2887
89	2110	13	13
90	2110	3	3
91	2110	5	5
92	2110	1	1
93	2110	2	2
94	2110	2	2
95	2110	6	5
96	2110	2467	2436
97	2110	110	101
98	2110	5	5
99	2110	4	3
100	2110	2541	2507
101	2110	2	2
102	2110	2833	2792
103	2110	1275	1253
104	2110	1542	1514
105	2110	2711	2687
106	2110	1	1
107	2110	2723	2697
108	2110	2268	2229
109	2110	2018	1995
110	2110	2351	2332
111	2110	1	1
112	2110	1542	1520
113	2110	3203	3165
114	2110	3594	3553
115	2110	2	2
116	2110	2155	2131
117	2110	1968	1947
118	2110	1357	1341
119	2110	2398	2370
120	2110	172	163
121	2110	4547	4499
122	2110	4693	4633
123	2110	3872	3822
124	2110	3836	3804
125	2110	2	2
126	2110	3286	3257
127	2110	1669	1652
128	2110	3991	3945
129	2110	2935	2902
130	2110	96	91
131	2110	1748	1731
132	2110	3044	3010
134	2110	3005	2965
136	2110	2920	2889
137	2110	3	3
138	2110	3287	3247
139	2110	1135	1132
140	2110	3	3
141	2110	3111	3072
142	2110	2452	2422
143	2110	1	1
144	2110	4	4
145	2110	2025	1999
146	2110	2984	2949
147	2110	2541	2523
148	2110	1	1
149	2110	3128	3090
150	2110	1939	1921
151	2110	1866	1846
152	2110	1877	1855
153	2110	2425	2401
154	2110	1	1
155	2110	2	2
156	2110	1972	1947
159	2110	2719	2695
160	2110	2553	2534
161	2110	2513	2493
162	2110	5	5
163	2110	2408	2376
164	2110	3093	3056
165	2110	12	11
166	2110	1457	1441
167	2110	3531	3496
168	2110	1600	1578
169	2110	4849	4791
170	2110	51	51
171	2110	4668	4611
172	2110	3125	3091
173	2110	4284	4239
174	2110	4037	3995
175	2110	4029	3982
176	2110	4538	4489
178	2110	6	6
179	2110	2	2
180	2110	2	2
181	2110	1	1
182	2110	2474	2456
183	2110	1875	1853
184	2110	3	3
0	2111	106620	93444
1	2111	12949	12772
2	2111	324	306
3	2111	873	813
4	2111	2453	2398
5	2111	2833	2775
6	2111	2123	2073
7	2111	24	17
8	2111	7807	7702
9	2111	7015	6909
10	2111	4496	4432
11	2111	3290	3241
12	2111	509	503
13	2111	4729	4661
14	2111	3603	3542
15	2111	4471	4403
16	2111	7345	7220
17	2111	9	9
18	2111	4930	4867
19	2111	4303	4252
20	2111	4507	4453
21	2111	4710	4654
22	2111	12	11
23	2111	3410	3362
24	2111	5373	5299
25	2111	452	442
26	2111	12	12
28	2111	3	3
29	2111	21	21
30	2111	3901	3853
31	2111	1	1
32	2111	9191	9049
33	2111	2488	2453
34	2111	3215	3174
35	2111	107	105
36	2111	5819	5732
37	2111	3	2
38	2111	42	41
39	2111	4274	4231
40	2111	8580	8442
41	2111	1111	1094
42	2111	8839	8723
43	2111	1662	1644
44	2111	1	1
45	2111	2	2
46	2111	4604	4535
47	2111	8	7
48	2111	57	57
49	2111	2639	2588
50	2111	7446	7329
51	2111	6	6
52	2111	3213	3157
53	2111	6	6
54	2111	3505	3446
55	2111	2981	2929
56	2111	36	32
57	2111	2430	2402
58	2111	13	11
59	2111	1377	1357
60	2111	3987	3920
61	2111	3577	3527
62	2111	1934	1908
63	2111	2353	2328
64	2111	37	34
65	2111	2485	2452
66	2111	3480	3422
67	2111	3122	3058
68	2111	3424	3365
69	2111	17	16
70	2111	5421	5341
71	2111	4268	4215
72	2111	3859	3795
73	2111	16	16
74	2111	4	4
75	2111	9596	9472
76	2111	2	2
77	2111	6	5
78	2111	6794	6698
79	2111	8	6
80	2111	608	597
81	2111	10179	10037
82	2111	7761	7629
83	2111	7829	7709
84	2111	28	24
85	2111	12624	12467
86	2111	9261	9119
87	2111	10	10
88	2111	3085	3027
89	2111	9	9
90	2111	3	3
91	2111	1	1
92	2111	1	1
93	2111	1	1
95	2111	2	2
96	2111	2554	2514
97	2111	140	133
98	2111	5	5
99	2111	2	2
100	2111	2635	2595
101	2111	3	3
102	2111	2911	2870
103	2111	1245	1225
104	2111	1590	1570
105	2111	2680	2645
106	2111	4	4
107	2111	2657	2628
108	2111	2107	2087
109	2111	1998	1977
110	2111	2472	2432
112	2111	1537	1519
113	2111	3142	3105
114	2111	3577	3519
115	2111	4	4
116	2111	2066	2041
117	2111	1975	1955
118	2111	1408	1387
119	2111	2456	2416
120	2111	138	127
121	2111	4530	4478
122	2111	4716	4665
123	2111	3920	3888
124	2111	3866	3816
125	2111	4	4
126	2111	3417	3378
127	2111	1695	1684
128	2111	4061	4018
129	2111	3092	3052
130	2111	94	89
131	2111	1679	1661
132	2111	3103	3050
133	2111	4	4
134	2111	2866	2828
135	2111	3	3
136	2111	2847	2815
137	2111	3	3
138	2111	3183	3139
139	2111	1150	1131
140	2111	2	2
141	2111	3154	3122
142	2111	2559	2523
143	2111	3	3
144	2111	6	6
145	2111	2089	2056
146	2111	2970	2933
147	2111	2576	2544
148	2111	4	4
149	2111	3317	3267
150	2111	1969	1951
151	2111	2137	2112
152	2111	1824	1810
153	2111	2373	2335
154	2111	1	1
155	2111	4	4
156	2111	1985	1965
159	2111	2768	2736
160	2111	2415	2395
161	2111	2540	2511
162	2111	1	1
163	2111	2392	2361
164	2111	3304	3265
165	2111	7	7
166	2111	1441	1424
167	2111	3456	3400
168	2111	1652	1635
169	2111	5003	4942
170	2111	66	65
171	2111	4723	4670
172	2111	3309	3273
173	2111	4346	4310
174	2111	3854	3798
175	2111	4162	4107
176	2111	4645	4588
177	2111	1	1
178	2111	3	3
180	2111	3	3
181	2111	1	1
182	2111	2533	2506
183	2111	2028	1999
184	2111	2	2
0	2112	106551	93562
1	2112	12736	12581
2	2112	344	315
3	2112	936	866
4	2112	2564	2520
5	2112	2810	2755
6	2112	2042	1997
7	2112	27	26
8	2112	7900	7776
9	2112	7354	7253
10	2112	4413	4344
11	2112	3484	3440
12	2112	522	514
13	2112	4892	4815
14	2112	3695	3631
15	2112	4437	4362
16	2112	7398	7276
17	2112	19	18
18	2112	5029	4961
19	2112	4130	4076
20	2112	4623	4557
21	2112	4675	4607
22	2112	10	10
23	2112	3476	3426
24	2112	5248	5164
25	2112	446	438
26	2112	11	11
27	2112	3	3
28	2112	2	2
29	2112	23	22
30	2112	3926	3871
31	2112	3	3
32	2112	8988	8833
33	2112	2509	2474
34	2112	3063	3014
35	2112	62	61
36	2112	5773	5706
37	2112	3	3
38	2112	22	22
39	2112	4276	4219
40	2112	8820	8671
41	2112	1101	1086
42	2112	8859	8739
43	2112	1725	1708
44	2112	6	6
45	2112	3	3
46	2112	4601	4531
47	2112	4	4
48	2112	48	42
49	2112	2528	2478
50	2112	7456	7335
51	2112	4	4
52	2112	3246	3204
53	2112	2	2
54	2112	3360	3303
55	2112	2951	2907
56	2112	38	32
57	2112	2346	2317
58	2112	14	14
59	2112	1278	1263
60	2112	3680	3630
61	2112	3504	3458
62	2112	1937	1903
63	2112	2406	2382
64	2112	42	39
65	2112	2334	2290
66	2112	3573	3511
67	2112	3078	3032
68	2112	3380	3337
69	2112	9	9
70	2112	5370	5276
71	2112	4306	4264
72	2112	3920	3867
73	2112	13	13
74	2112	4	3
75	2112	10250	10108
76	2112	2	2
77	2112	3	3
