"","sample_id","raw_f","raw_r","cutadapt_f","cutadapt_r","filtertrim_f","filtertrim_r","dereplicated_f","dereplicated_r","denoised_f","denoised_r","merged","nosingletons","nochimeras","percentraw_retainedby_cutadapt","percent_retained_aftermerge","percent_notsingleton","percent_notchimera","percent_retained_of_raw"
"91","20240205_Pool3.edna0023.R1",29712,29712,29517,29517,29391,29391,29391,29391,27226,26827,24675,24352,23752,99.3436995153473,90.6302798795269,98.6909827760892,97.5361366622865,79.9407646742057
"92","20240205_Pool30.edna0106.R1",37952,37952,37708,37708,37203,37203,37203,37203,34936,33770,29273,28950,28746,99.3570826306914,83.7903595145409,98.8965941311106,99.2953367875648,75.7430438448567
"93","20240205_Pool30.edna0107.R1",61788,61788,61431,61431,61066,61066,61066,61066,58387,57104,51830,50625,49015,99.4222179063896,88.7697603918681,97.675091645765,96.8197530864198,79.3277011717486
"94","20240205_Pool30.edna0110.R1",45602,45602,45274,45274,45018,45018,45018,45018,42914,41844,36867,36650,35949,99.280733301171,85.9090273570397,99.4113977269645,98.087312414734,78.8320687689136
"95","20240205_Pool30.edna0111.R1",56855,56855,56451,56451,56245,56245,56245,56245,54324,53335,49164,48723,48082,99.2894204555448,90.5014358294676,99.1030021967293,98.6843995648872,84.5695189517193
"96","20240205_Pool30.edna0112.R1",51043,51043,50761,50761,50542,50542,50542,50542,48572,47572,45489,45223,42675,99.4475246360911,93.6527217326855,99.4152432456198,94.365698870044,83.6059792723782
"97","20240205_Pool30.edna0115.R1",49566,49566,49212,49212,48946,48946,48946,48946,46216,45287,42786,42523,40848,99.2858007505145,92.5783278518262,99.385312952835,96.0609552477483,82.4113303474156
"98","20240205_Pool31.edna0108.R1",71959,71959,71486,71486,70996,70996,70996,70996,68217,67029,58883,57156,56596,99.3426812490446,86.317193661404,97.0670651970857,99.0202253481699,78.6503425561778
"99","20240205_Pool31.edna0113.R1",51305,51305,50975,50975,50590,50590,50590,50590,47881,46391,43971,43735,41892,99.3567878374427,91.8339215972933,99.4632826180892,95.7859837658626,81.6528603449956
"100","20240205_Pool31.edna0116.R1",29831,29831,29046,29046,28856,28856,28856,28856,26621,26118,24654,24577,23598,97.3685092688814,92.611096502761,99.6876774559909,96.0166008870082,79.1056283731688
"101","20240205_Pool31.edna0117.R1",31766,31766,31574,31574,31410,31410,31410,31410,28718,28365,26373,26205,25482,99.3955801800667,91.8343895814472,99.3629848708907,97.2409845449342,80.2178429767676
"102","20240205_Pool31.edna0119.R1",55259,55259,54954,54954,54698,54698,54698,54698,52698,51880,49945,49668,47084,99.4480537107078,94.775892823257,99.4453899289218,94.7974551018765,85.206029787003
"103","20240205_Pool31.edna0121.R1",59497,59497,59152,59152,55512,55512,55512,55512,53630,52504,49650,49253,47166,99.4201388305293,92.5787805332836,99.2004028197382,95.7626946581934,79.274585273207
"104","20240205_Pool32.edna0120.R1",56848,56848,56414,56414,56082,56082,56082,56082,53772,52524,50054,49930,48227,99.2365606529693,93.0856207691735,99.7522675510449,96.5892249148808,84.8349985927385
"105","20240205_Pool32.edna0122.R1",45233,45233,44951,44951,44526,44526,44526,44526,42617,41648,38269,38071,37318,99.376561360069,89.7974986507732,99.4826099453866,98.0221165716687,82.5017133508722
"106","20240205_Pool32.edna0123.R1",48197,48197,47921,47921,46444,46444,46444,46444,44657,43601,41357,41110,40236,99.4273502500156,92.6103410439573,99.4027613221462,97.8739965945026,83.4823744216445
"107","20240205_Pool32.edna0124.R1",34081,34081,33876,33876,32621,32621,32621,32621,31033,30195,28415,28347,27394,99.3984918282914,91.5638191602488,99.7606897765265,96.6380922143437,80.3790968574866
"108","20240205_Pool32.edna0125.R1",43580,43580,43249,43249,42851,42851,42851,42851,40978,40325,35924,35722,35064,99.2404772831574,87.6665527844209,99.4377018149427,98.1579978724595,80.4589261128958
"109","20240205_Pool32.edna0126.R1",42160,42160,41949,41949,40386,40386,40386,40386,38504,37815,34470,33732,32277,99.4995256166983,89.5231664242676,97.8590078328982,95.6865884027037,76.5583491461101
"110","20240205_Pool32.edna0128.R1",51387,51387,50970,50970,49778,49778,49778,49778,48013,47292,44227,43874,42810,99.1885107128262,92.1146356195197,99.2018450267936,97.5748735013903,83.3090081148929
"111","20240205_Pool33.edna0033.R1",39841,39841,39583,39583,39373,39373,39373,39373,36470,35684,33665,33471,32411,99.3524258929244,92.3087469152728,99.4237338482103,96.8330793821517,81.3508697070857
"112","20240205_Pool33.edna0086.R1",46453,46453,46159,46159,45868,45868,45868,45868,43844,41904,39700,39260,37192,99.3671022323639,90.5483076361646,98.8916876574307,94.7325522159959,80.0637203194627
"113","20240205_Pool33.edna0127.R1",48560,48560,48030,48030,47535,47535,47535,47535,45532,44301,40685,40533,39594,98.9085667215816,89.3547395238514,99.626397935357,97.6833691066538,81.5362438220758
"114","20240205_Pool33.edna0129.R1",37927,37927,37675,37675,36554,36554,36554,36554,35093,34422,33094,32935,32391,99.3355656919872,94.3037072920525,99.5195503716686,98.3482617276454,85.4035383763546
"115","20240205_Pool33.edna0130.R1",28301,28301,28141,28141,27936,27936,27936,27936,26760,26327,25039,24995,24566,99.4346489523338,93.568759342302,99.8242741323535,98.2836567313463,86.8025864810431
"116","20240205_Pool33.edna0132.R1",42068,42068,41760,41760,41286,41286,41286,41286,39374,38234,33946,33847,32976,99.2678520490634,86.2142530603952,99.7083603370058,97.4266552427098,78.3873728249501
"117","20240205_Pool33.edna0133.R1",48975,48975,48705,48705,47919,47919,47919,47919,46108,45360,41425,41243,40502,99.4486983154671,89.8434111217142,99.5606517803259,98.203331474432,82.6993363961205
"118","20240205_Pool34.edna0136.R1",60630,60630,60199,60199,59508,59508,59508,59508,57748,54506,51024,50924,49972,99.2891307933366,88.3563067119208,99.8040137974287,98.130547482523,82.4212436087745
"119","20240205_Pool34.edna0137.R1",41620,41620,41359,41359,40466,40466,40466,40466,38984,36690,35131,34955,34407,99.3728976453628,90.1164580340653,99.4990179613447,98.4322700615077,82.6693897164825
"120","20240205_Pool34.edna0140.R1",61785,61785,61378,61378,60959,60959,60959,60959,59224,56023,53668,52849,51256,99.3412640608562,90.618668107524,98.4739509577402,96.9857518590702,82.9586469207736
"121","20240205_Pool35.edna0141.R1",46350,46350,46031,46031,45780,45780,45780,45780,43371,42434,39077,38854,38516,99.311758360302,90.099375158516,99.429331832024,99.1300766973799,83.0981661272923
"122","20240205_Pool35.edna0142.R1",45233,45233,44979,44979,44793,44793,44793,44793,42709,42170,40425,40252,39823,99.4384630689983,94.6521810391252,99.5720470006184,98.9342144489715,88.0397055247275
"123","20240205_Pool35.edna0143.R1",41954,41954,41666,41666,41441,41441,41441,41441,39251,38639,36346,36189,35814,99.3135338704295,92.5989146773331,99.5680404996423,98.963773522341,85.3649234876293
"124","20240205_Pool35.edna0144.R1",38744,38744,38526,38526,38375,38375,38375,38375,36356,35561,33938,33828,33541,99.4373322320876,93.3491033116955,99.6758795450528,99.1515903984865,86.5708238695024
"125","20240205_Pool35.edna0145.R1",31566,31566,31405,31405,31051,31051,31051,31051,29420,28704,27242,27150,26398,99.4899575492619,92.5968728755948,99.662286175758,97.2302025782689,83.6279541278591
"126","20240205_Pool35.edna0146.R1",45164,45164,44863,44863,44685,44685,44685,44685,42176,41096,38465,38203,37858,99.3335399876007,91.2011570561457,99.3188613024828,99.0969295605057,83.8233991674785
"127","20240205_Pool35.edna0147.R1",49469,49469,49198,49198,49000,49000,49000,49000,46653,45986,43696,43460,42799,99.4521821746953,93.6617152165991,99.4599047967777,98.4790612057064,86.5168085063373
"128","20240205_Pool36.edna0091.R1",33381,33381,33085,33085,32878,32878,32878,32878,30742,29692,28218,28127,27346,99.1132680267218,91.7897339145143,99.6775108087037,97.2233085647243,81.9208531799527
"129","20240205_Pool36.edna0100.R1",40240,40240,40008,40008,39728,39728,39728,39728,37589,36641,31948,30863,30784,99.4234592445328,84.9929500651786,96.603856266433,99.7440300683667,76.5009940357853
"130","20240205_Pool36.edna0148.R1",29294,29294,29107,29107,28923,28923,28923,28923,27103,26156,24295,24234,24098,99.3616440226668,89.6395233000037,99.7489195307676,99.4388049847322,82.2625793677886
"131","20240205_Pool36.edna0150.R1",18181,18181,18072,18072,17949,17949,17949,17949,16811,16327,15568,15549,15365,99.400473021286,92.6060317649158,99.8779547790339,98.8166441571805,84.5113030086354
