year,region_name,region_label,region_lat_name,sst_max,sst_min,sst_median,sst_mean,sst_sd,region_temp95,region_temp90,region_temp75,region_temp25,region_temp10,region_temp05,avg_region_lat
2023,CA_HB,"Humboldt Bay, California",12,15.5805,10.5915,12.974583333333333,12.921644112318841,1.3226844328976308,15.013691666666665,14.61025,13.883874999999998,11.646,11.023106666666667,10.952766666666665,40.77139592590909
2023,CA_NC,"Bodega Bay, California",13,17.545,11.279333333333334,13.61425,13.979425151515152,1.5406075340503183,17.147799999999997,16.593000000000004,14.543624999999999,12.888475,12.292683333333333,11.95935,38.20077241530208
2019,CA_NC,"Bodega Bay, California",13,16.072,10.829666666666666,12.9955,13.090175457875459,1.146399370348047,15.060125,14.612,13.9505,12.17075,11.635833333333332,11.41045,38.20077241530208
2021,CA_NC,"Bodega Bay, California",13,16.822000000000003,11.1448,14.265,14.173998064125831,1.384811412940544,16.33175,16.005,15.20175,13.398333333333333,12.0972,11.599999999999998,38.20077241530208
2020,CA_NC,"Bodega Bay, California",13,16.2975,10.664333333333332,13.522666666666666,13.482775227686703,1.0606002752871342,15.2223,14.814200000000001,14.138,12.801,12.136066666666668,11.599599999999999,38.20077241530208
2024,CA_NC,"Bodega Bay, California",13,16.173499999999997,9.861,13.89375,13.508157875457876,1.508839769011443,15.775525,15.458333333333332,14.61,12.16625,11.419,10.904349999999999,38.20077241530208
2022,CA_NC,"Bodega Bay, California",13,16.773,9.21,12.551,12.665331992687385,1.7358608509182831,16.08363333333333,15.066960000000002,13.719249999999999,11.657,10.072000000000001,9.80028,38.20077241530208
2023,CA_SF,"San Fransisco Bay, California",14,20.119833333333332,11.4095,16.801333333333332,16.462777853260867,2.0106327074316876,19.38645,18.806716666666667,17.854062499999998,15.59736111111111,13.203700000000001,12.564575000000001,38.02732839138322
2019,CA_SF,"San Fransisco Bay, California",14,16.503166666666665,10.9375,14.161333333333332,14.024812140478353,1.2733363940720501,15.971916666666665,15.742233333333333,14.990416666666667,13.200347222222224,12.209100000000001,11.6519,38.02732839138322
2021,CA_SF,"San Fransisco Bay, California",14,19.4495,11.202,16.70311111111111,16.367047381168636,1.7793159178268152,18.728575,18.29253333333334,17.710611111111113,15.380333333333333,13.819099999999999,12.79015,38.02732839138322
2020,CA_SF,"San Fransisco Bay, California",14,20.346666666666668,10.723,17.271166666666666,16.542612469806762,2.1749177370761807,19.195066666666666,18.753158333333335,17.989083333333333,14.814,13.0049,12.517875,38.02732839138322
2024,CA_SF,"San Fransisco Bay, California",14,19.9275,9.96,16.913,16.262020360278534,2.44350118396135,19.39203333333333,18.89705,18.217666666666663,14.565999999999999,11.9509,11.5093,38.02732839138322
2022,CA_SF,"San Fransisco Bay, California",14,19.295583333333333,9.243,13.684958333333334,13.901176554951691,2.2007343151373937,18.171174999999998,16.781533333333332,15.371312499999998,12.391291666666667,11.170250000000001,10.668931944444445,38.02732839138322
2022,CA_MB,"Morro Bay, California",15,15.684333333333331,12.0545,14.368583333333333,14.223125,0.8717770777990406,15.350325,15.240841666666668,14.899083333333332,13.801625000000001,12.960574999999999,12.276891666666666,35.366303162875354
2024,CA_MB,"Morro Bay, California",15,16.381666666666668,12.219,14.13425,14.165951275045538,0.8505279063119197,15.7615,15.326983333333333,14.524083333333333,13.700208333333332,12.962,12.708925,35.366303162875354
2023,CA_MB,"Morro Bay, California",15,17.322333333333333,13.283666666666669,14.704,14.883336050724639,1.174485638134859,17.022025,16.957333333333334,15.568083333333334,13.8546875,13.485299999999999,13.389766666666667,35.366303162875354
2019,CA_MB,"Morro Bay, California",15,16.208333333333332,12.927666666666669,14.563166666666667,14.453714221014492,0.8503168649606019,15.674150000000001,15.553325,15.064833333333333,13.682354166666668,13.213141666666665,13.134150000000002,35.366303162875354
2021,CA_MB,"Morro Bay, California",15,16.778,13.177,15.578333333333331,15.372715846994536,1.0482782539140338,16.619975,16.530350000000002,16.26475,14.7955,13.493400000000001,13.257458333333334,35.366303162875354
2020,CA_MB,"Morro Bay, California",15,16.969,12.60525,14.813,14.736060773480663,1.0466308250478704,16.481,16.179000000000002,15.324,14.091,13.175,12.803333333333333,35.366303162875354
2024,CA_LA,"Los Angeles, California",16,23.345777777777776,15.684,20.33425,20.253194276584477,1.4747738022229593,22.559833333333334,21.997,21.284615384615385,19.640083333333333,18.07477777777778,17.6710811965812,33.703799061862796
2023,CA_LA,"Los Angeles, California",16,22.485222222222223,16.9525,19.55314285714286,19.47207287463945,1.7008385194150761,22.058702777777775,21.84546031746032,20.905379807692306,17.633791666666667,17.254023076923076,17.1833,33.703799061862796
2021,CA_LA,"Los Angeles, California",16,21.48223076923077,17.143714285714285,19.57188888888889,19.643638997471573,0.9296716581104136,21.13813888888889,20.916,20.396760683760682,19.034642857142856,18.386888888888887,18.06484722222222,33.703799061862796
2019,CA_LA,"Los Angeles, California",16,22.8875,16.601714285714284,20.3545,20.070014072594073,1.3780944110758562,21.889775,21.677814285714287,21.12148214285714,18.88590277777778,18.314085714285714,17.539675,33.703799061862796
2022,CA_LA,"Los Angeles, California",16,22.30477777777778,17.861142857142855,20.09975,20.199280096793707,0.9069219508249605,21.869777777777777,21.585,20.758892857142857,19.52557142857143,19.08642857142857,18.900055555555554,33.703799061862796
2020,CA_LA,"Los Angeles, California",16,25.0295,17.455777777777776,19.431625,19.7820741155483,1.5415580563278155,23.15455,22.15615555555556,20.312428571428573,18.830750000000002,18.09132087912088,17.8861,33.703799061862796
2022,CA_SD,"San Diego region, California",17,23.8706,18.83925,21.511200000000002,21.55207786231884,1.2165324785700455,23.439130000000002,23.085125000000005,22.52665,20.726458333333333,19.938820000000007,19.188635,32.791761838058896
2024,CA_SD,"San Diego region, California",17,23.829666666666668,17.78333333333333,21.2575,21.133309992706053,1.5972904127961516,23.29530666666667,23.18542,22.36,20.3848,18.69202,18.044266666666665,32.791761838058896
2023,CA_SD,"San Diego region, California",17,23.3396,16.6096,19.955516666666668,19.859984206695778,1.893673784576332,22.305849999999996,22.174599999999998,21.616349999999997,18.002937499999998,17.301985000000002,17.113815,32.791761838058896
2020,CA_SD,"San Diego region, California",17,24.3232,17.8876,20.601,20.854381917211327,1.3939932194702276,23.364124999999998,22.984453333333335,21.812199999999997,19.788800000000002,19.4246,18.911075,32.791761838058896
2019,CA_SD,"San Diego region, California",17,23.0329,17.4045,20.606375,20.2676,1.385758204203264,22.415565,22.08375,21.26995,19.129125000000002,18.338625,17.991985,32.791761838058896
2021,CA_SD,"San Diego region, California",17,23.1859,18.009,20.5185,20.611400181554103,1.1125280385698895,22.263175,21.963900000000002,21.592950000000002,19.798708333333334,19.05078,18.73625,32.791761838058896
