n_in_cluster,motu_reads,seed_asv,seed_reads,n_1readamplicon,max_iterations_to_limit,cumulative_steps,motu,seed_asv_reads,swarm_reads
1,64,ASV1659,64,0,0,0,motu1086,ASV1659_64,ASV1659_64
1,63,ASV1662,63,0,0,0,motu1087,ASV1662_63,ASV1662_63
1,63,ASV1663,63,0,0,0,motu1088,ASV1663_63,ASV1663_63
1,63,ASV1664,63,0,0,0,motu1089,ASV1664_63,ASV1664_63
1,63,ASV1665,63,0,0,0,motu1090,ASV1665_63,ASV1665_63
1,62,ASV1666,62,0,0,0,motu1091,ASV1666_62,ASV1666_62
1,61,ASV1670,61,0,0,0,motu1092,ASV1670_61,ASV1670_61
2,111,ASV1671,61,0,1,1,motu1093,ASV1671_61,ASV1671_111
1,61,ASV1672,61,0,0,0,motu1094,ASV1672_61,ASV1672_61
1,61,ASV1675,61,0,0,0,motu1095,ASV1675_61,ASV1675_61
1,60,ASV1677,60,0,0,0,motu1096,ASV1677_60,ASV1677_60
1,60,ASV1678,60,0,0,0,motu1097,ASV1678_60,ASV1678_60
1,59,ASV1681,59,0,0,0,motu1098,ASV1681_59,ASV1681_59
1,58,ASV1684,58,0,0,0,motu1099,ASV1684_58,ASV1684_58
1,58,ASV1686,58,0,0,0,motu1100,ASV1686_58,ASV1686_58
1,57,ASV1688,57,0,0,0,motu1101,ASV1688_57,ASV1688_57
1,57,ASV1689,57,0,0,0,motu1102,ASV1689_57,ASV1689_57
1,57,ASV1690,57,0,0,0,motu1103,ASV1690_57,ASV1690_57
1,57,ASV1691,57,0,0,0,motu1104,ASV1691_57,ASV1691_57
1,57,ASV1692,57,0,0,0,motu1105,ASV1692_57,ASV1692_57
1,57,ASV1694,57,0,0,0,motu1106,ASV1694_57,ASV1694_57
1,56,ASV1697,56,0,0,0,motu1107,ASV1697_56,ASV1697_56
1,56,ASV1698,56,0,0,0,motu1108,ASV1698_56,ASV1698_56
1,56,ASV1699,56,0,0,0,motu1109,ASV1699_56,ASV1699_56
1,55,ASV1700,55,0,0,0,motu1110,ASV1700_55,ASV1700_55
1,55,ASV1701,55,0,0,0,motu1111,ASV1701_55,ASV1701_55
1,54,ASV1703,54,0,0,0,motu1112,ASV1703_54,ASV1703_54
1,54,ASV1704,54,0,0,0,motu1113,ASV1704_54,ASV1704_54
1,54,ASV1705,54,0,0,0,motu1114,ASV1705_54,ASV1705_54
1,54,ASV1706,54,0,0,0,motu1115,ASV1706_54,ASV1706_54
1,53,ASV1707,53,0,0,0,motu1116,ASV1707_53,ASV1707_53
1,53,ASV1708,53,0,0,0,motu1117,ASV1708_53,ASV1708_53
1,53,ASV1709,53,0,0,0,motu1118,ASV1709_53,ASV1709_53
1,53,ASV1710,53,0,0,0,motu1119,ASV1710_53,ASV1710_53
1,53,ASV1711,53,0,0,0,motu1120,ASV1711_53,ASV1711_53
1,53,ASV1712,53,0,0,0,motu1121,ASV1712_53,ASV1712_53
1,53,ASV1713,53,0,0,0,motu1122,ASV1713_53,ASV1713_53
1,53,ASV1714,53,0,0,0,motu1123,ASV1714_53,ASV1714_53
1,53,ASV1716,53,0,0,0,motu1124,ASV1716_53,ASV1716_53
1,52,ASV1720,52,0,0,0,motu1125,ASV1720_52,ASV1720_52
2,93,ASV1722,51,0,1,1,motu1126,ASV1722_51,ASV1722_93
1,51,ASV1723,51,0,0,0,motu1127,ASV1723_51,ASV1723_51
1,51,ASV1724,51,0,0,0,motu1128,ASV1724_51,ASV1724_51
1,51,ASV1725,51,0,0,0,motu1129,ASV1725_51,ASV1725_51
1,50,ASV1727,50,0,0,0,motu1130,ASV1727_50,ASV1727_50
1,50,ASV1729,50,0,0,0,motu1131,ASV1729_50,ASV1729_50
1,49,ASV1730,49,0,0,0,motu1132,ASV1730_49,ASV1730_49
1,49,ASV1731,49,0,0,0,motu1133,ASV1731_49,ASV1731_49
1,49,ASV1732,49,0,0,0,motu1134,ASV1732_49,ASV1732_49
1,48,ASV1734,48,0,0,0,motu1135,ASV1734_48,ASV1734_48
1,48,ASV1735,48,0,0,0,motu1136,ASV1735_48,ASV1735_48
1,48,ASV1736,48,0,0,0,motu1137,ASV1736_48,ASV1736_48
1,48,ASV1737,48,0,0,0,motu1138,ASV1737_48,ASV1737_48
1,48,ASV1738,48,0,0,0,motu1139,ASV1738_48,ASV1738_48
1,47,ASV1739,47,0,0,0,motu1140,ASV1739_47,ASV1739_47
1,47,ASV1740,47,0,0,0,motu1141,ASV1740_47,ASV1740_47
1,46,ASV1742,46,0,0,0,motu1142,ASV1742_46,ASV1742_46
1,46,ASV1743,46,0,0,0,motu1143,ASV1743_46,ASV1743_46
1,45,ASV1744,45,0,0,0,motu1144,ASV1744_45,ASV1744_45
1,44,ASV1745,44,0,0,0,motu1145,ASV1745_44,ASV1745_44
1,44,ASV1747,44,0,0,0,motu1146,ASV1747_44,ASV1747_44
1,43,ASV1748,43,0,0,0,motu1147,ASV1748_43,ASV1748_43
1,43,ASV1749,43,0,0,0,motu1148,ASV1749_43,ASV1749_43
1,43,ASV1750,43,0,0,0,motu1149,ASV1750_43,ASV1750_43
1,43,ASV1751,43,0,0,0,motu1150,ASV1751_43,ASV1751_43
1,43,ASV1752,43,0,0,0,motu1151,ASV1752_43,ASV1752_43
1,43,ASV1753,43,0,0,0,motu1152,ASV1753_43,ASV1753_43
1,42,ASV1755,42,0,0,0,motu1153,ASV1755_42,ASV1755_42
1,42,ASV1756,42,0,0,0,motu1154,ASV1756_42,ASV1756_42
1,42,ASV1758,42,0,0,0,motu1155,ASV1758_42,ASV1758_42
1,41,ASV1759,41,0,0,0,motu1156,ASV1759_41,ASV1759_41
1,40,ASV1763,40,0,0,0,motu1157,ASV1763_40,ASV1763_40
1,40,ASV1764,40,0,0,0,motu1158,ASV1764_40,ASV1764_40
1,40,ASV1765,40,0,0,0,motu1159,ASV1765_40,ASV1765_40
1,40,ASV1766,40,0,0,0,motu1160,ASV1766_40,ASV1766_40
1,40,ASV1767,40,0,0,0,motu1161,ASV1767_40,ASV1767_40
1,40,ASV1768,40,0,0,0,motu1162,ASV1768_40,ASV1768_40
1,39,ASV1770,39,0,0,0,motu1163,ASV1770_39,ASV1770_39
1,39,ASV1771,39,0,0,0,motu1164,ASV1771_39,ASV1771_39
1,39,ASV1772,39,0,0,0,motu1165,ASV1772_39,ASV1772_39
1,39,ASV1773,39,0,0,0,motu1166,ASV1773_39,ASV1773_39
1,38,ASV1775,38,0,0,0,motu1167,ASV1775_38,ASV1775_38
1,38,ASV1776,38,0,0,0,motu1168,ASV1776_38,ASV1776_38
1,38,ASV1777,38,0,0,0,motu1169,ASV1777_38,ASV1777_38
1,38,ASV1778,38,0,0,0,motu1170,ASV1778_38,ASV1778_38
1,38,ASV1779,38,0,0,0,motu1171,ASV1779_38,ASV1779_38
1,37,ASV1781,37,0,0,0,motu1172,ASV1781_37,ASV1781_37
1,37,ASV1782,37,0,0,0,motu1173,ASV1782_37,ASV1782_37
1,37,ASV1783,37,0,0,0,motu1174,ASV1783_37,ASV1783_37
1,36,ASV1784,36,0,0,0,motu1175,ASV1784_36,ASV1784_36
1,36,ASV1785,36,0,0,0,motu1176,ASV1785_36,ASV1785_36
1,36,ASV1786,36,0,0,0,motu1177,ASV1786_36,ASV1786_36
1,36,ASV1787,36,0,0,0,motu1178,ASV1787_36,ASV1787_36
1,36,ASV1788,36,0,0,0,motu1179,ASV1788_36,ASV1788_36
1,35,ASV1789,35,0,0,0,motu1180,ASV1789_35,ASV1789_35
1,35,ASV1790,35,0,0,0,motu1181,ASV1790_35,ASV1790_35
1,35,ASV1791,35,0,0,0,motu1182,ASV1791_35,ASV1791_35
1,35,ASV1792,35,0,0,0,motu1183,ASV1792_35,ASV1792_35
1,35,ASV1793,35,0,0,0,motu1184,ASV1793_35,ASV1793_35
1,34,ASV1794,34,0,0,0,motu1185,ASV1794_34,ASV1794_34
1,34,ASV1795,34,0,0,0,motu1186,ASV1795_34,ASV1795_34
1,34,ASV1796,34,0,0,0,motu1187,ASV1796_34,ASV1796_34
1,34,ASV1797,34,0,0,0,motu1188,ASV1797_34,ASV1797_34
1,34,ASV1798,34,0,0,0,motu1189,ASV1798_34,ASV1798_34
1,34,ASV1799,34,0,0,0,motu1190,ASV1799_34,ASV1799_34
1,33,ASV1800,33,0,0,0,motu1191,ASV1800_33,ASV1800_33
2,54,ASV1801,33,0,1,1,motu1192,ASV1801_33,ASV1801_54
1,32,ASV1803,32,0,0,0,motu1193,ASV1803_32,ASV1803_32
1,32,ASV1804,32,0,0,0,motu1194,ASV1804_32,ASV1804_32
1,32,ASV1805,32,0,0,0,motu1195,ASV1805_32,ASV1805_32
1,32,ASV1806,32,0,0,0,motu1196,ASV1806_32,ASV1806_32
1,32,ASV1808,32,0,0,0,motu1197,ASV1808_32,ASV1808_32
1,31,ASV1809,31,0,0,0,motu1198,ASV1809_31,ASV1809_31
1,31,ASV1810,31,0,0,0,motu1199,ASV1810_31,ASV1810_31
1,31,ASV1812,31,0,0,0,motu1200,ASV1812_31,ASV1812_31
1,31,ASV1813,31,0,0,0,motu1201,ASV1813_31,ASV1813_31
1,31,ASV1814,31,0,0,0,motu1202,ASV1814_31,ASV1814_31
1,30,ASV1815,30,0,0,0,motu1203,ASV1815_30,ASV1815_30
1,30,ASV1816,30,0,0,0,motu1204,ASV1816_30,ASV1816_30
1,30,ASV1817,30,0,0,0,motu1205,ASV1817_30,ASV1817_30
1,30,ASV1818,30,0,0,0,motu1206,ASV1818_30,ASV1818_30
1,29,ASV1819,29,0,0,0,motu1207,ASV1819_29,ASV1819_29
1,29,ASV1820,29,0,0,0,motu1208,ASV1820_29,ASV1820_29
1,29,ASV1821,29,0,0,0,motu1209,ASV1821_29,ASV1821_29
1,28,ASV1822,28,0,0,0,motu1210,ASV1822_28,ASV1822_28
1,28,ASV1823,28,0,0,0,motu1211,ASV1823_28,ASV1823_28
1,28,ASV1824,28,0,0,0,motu1212,ASV1824_28,ASV1824_28
1,28,ASV1825,28,0,0,0,motu1213,ASV1825_28,ASV1825_28
1,28,ASV1826,28,0,0,0,motu1214,ASV1826_28,ASV1826_28
1,28,ASV1827,28,0,0,0,motu1215,ASV1827_28,ASV1827_28
1,28,ASV1828,28,0,0,0,motu1216,ASV1828_28,ASV1828_28
1,28,ASV1829,28,0,0,0,motu1217,ASV1829_28,ASV1829_28
1,27,ASV1830,27,0,0,0,motu1218,ASV1830_27,ASV1830_27
1,27,ASV1831,27,0,0,0,motu1219,ASV1831_27,ASV1831_27
1,27,ASV1832,27,0,0,0,motu1220,ASV1832_27,ASV1832_27
1,27,ASV1833,27,0,0,0,motu1221,ASV1833_27,ASV1833_27
1,27,ASV1834,27,0,0,0,motu1222,ASV1834_27,ASV1834_27
1,27,ASV1836,27,0,0,0,motu1223,ASV1836_27,ASV1836_27
1,27,ASV1837,27,0,0,0,motu1224,ASV1837_27,ASV1837_27
1,27,ASV1839,27,0,0,0,motu1225,ASV1839_27,ASV1839_27
1,26,ASV1840,26,0,0,0,motu1226,ASV1840_26,ASV1840_26
1,26,ASV1841,26,0,0,0,motu1227,ASV1841_26,ASV1841_26
1,26,ASV1842,26,0,0,0,motu1228,ASV1842_26,ASV1842_26
1,26,ASV1843,26,0,0,0,motu1229,ASV1843_26,ASV1843_26
1,26,ASV1844,26,0,0,0,motu1230,ASV1844_26,ASV1844_26
1,26,ASV1845,26,0,0,0,motu1231,ASV1845_26,ASV1845_26
1,26,ASV1847,26,0,0,0,motu1232,ASV1847_26,ASV1847_26
1,26,ASV1848,26,0,0,0,motu1233,ASV1848_26,ASV1848_26
1,26,ASV1849,26,0,0,0,motu1234,ASV1849_26,ASV1849_26
1,26,ASV1850,26,0,0,0,motu1235,ASV1850_26,ASV1850_26
1,25,ASV1851,25,0,0,0,motu1236,ASV1851_25,ASV1851_25
1,25,ASV1852,25,0,0,0,motu1237,ASV1852_25,ASV1852_25
1,25,ASV1853,25,0,0,0,motu1238,ASV1853_25,ASV1853_25
1,25,ASV1854,25,0,0,0,motu1239,ASV1854_25,ASV1854_25
1,25,ASV1855,25,0,0,0,motu1240,ASV1855_25,ASV1855_25
1,25,ASV1856,25,0,0,0,motu1241,ASV1856_25,ASV1856_25
1,25,ASV1857,25,0,0,0,motu1242,ASV1857_25,ASV1857_25
1,24,ASV1858,24,0,0,0,motu1243,ASV1858_24,ASV1858_24
1,24,ASV1860,24,0,0,0,motu1244,ASV1860_24,ASV1860_24
1,24,ASV1861,24,0,0,0,motu1245,ASV1861_24,ASV1861_24
1,24,ASV1862,24,0,0,0,motu1246,ASV1862_24,ASV1862_24
1,24,ASV1863,24,0,0,0,motu1247,ASV1863_24,ASV1863_24
1,24,ASV1864,24,0,0,0,motu1248,ASV1864_24,ASV1864_24
1,24,ASV1865,24,0,0,0,motu1249,ASV1865_24,ASV1865_24
1,23,ASV1866,23,0,0,0,motu1250,ASV1866_23,ASV1866_23
1,23,ASV1867,23,0,0,0,motu1251,ASV1867_23,ASV1867_23
1,23,ASV1868,23,0,0,0,motu1252,ASV1868_23,ASV1868_23
1,23,ASV1869,23,0,0,0,motu1253,ASV1869_23,ASV1869_23
1,22,ASV1870,22,0,0,0,motu1254,ASV1870_22,ASV1870_22
1,22,ASV1871,22,0,0,0,motu1255,ASV1871_22,ASV1871_22
1,22,ASV1872,22,0,0,0,motu1256,ASV1872_22,ASV1872_22
1,22,ASV1873,22,0,0,0,motu1257,ASV1873_22,ASV1873_22
1,22,ASV1874,22,0,0,0,motu1258,ASV1874_22,ASV1874_22
1,22,ASV1875,22,0,0,0,motu1259,ASV1875_22,ASV1875_22
1,22,ASV1876,22,0,0,0,motu1260,ASV1876_22,ASV1876_22
1,21,ASV1879,21,0,0,0,motu1261,ASV1879_21,ASV1879_21
1,21,ASV1880,21,0,0,0,motu1262,ASV1880_21,ASV1880_21
1,21,ASV1881,21,0,0,0,motu1263,ASV1881_21,ASV1881_21
1,21,ASV1883,21,0,0,0,motu1264,ASV1883_21,ASV1883_21
1,21,ASV1884,21,0,0,0,motu1265,ASV1884_21,ASV1884_21
1,21,ASV1885,21,0,0,0,motu1266,ASV1885_21,ASV1885_21
1,21,ASV1886,21,0,0,0,motu1267,ASV1886_21,ASV1886_21
1,21,ASV1889,21,0,0,0,motu1268,ASV1889_21,ASV1889_21
1,20,ASV1890,20,0,0,0,motu1269,ASV1890_20,ASV1890_20
1,20,ASV1891,20,0,0,0,motu1270,ASV1891_20,ASV1891_20
1,20,ASV1892,20,0,0,0,motu1271,ASV1892_20,ASV1892_20
1,20,ASV1893,20,0,0,0,motu1272,ASV1893_20,ASV1893_20
1,20,ASV1894,20,0,0,0,motu1273,ASV1894_20,ASV1894_20
1,20,ASV1896,20,0,0,0,motu1274,ASV1896_20,ASV1896_20
1,19,ASV1897,19,0,0,0,motu1275,ASV1897_19,ASV1897_19
1,19,ASV1898,19,0,0,0,motu1276,ASV1898_19,ASV1898_19
1,19,ASV1899,19,0,0,0,motu1277,ASV1899_19,ASV1899_19
1,19,ASV1901,19,0,0,0,motu1278,ASV1901_19,ASV1901_19
1,19,ASV1902,19,0,0,0,motu1279,ASV1902_19,ASV1902_19
1,19,ASV1903,19,0,0,0,motu1280,ASV1903_19,ASV1903_19
1,19,ASV1904,19,0,0,0,motu1281,ASV1904_19,ASV1904_19
1,19,ASV1905,19,0,0,0,motu1282,ASV1905_19,ASV1905_19
1,19,ASV1906,19,0,0,0,motu1283,ASV1906_19,ASV1906_19
1,18,ASV1908,18,0,0,0,motu1284,ASV1908_18,ASV1908_18
1,18,ASV1912,18,0,0,0,motu1285,ASV1912_18,ASV1912_18
1,18,ASV1914,18,0,0,0,motu1286,ASV1914_18,ASV1914_18
1,18,ASV1915,18,0,0,0,motu1287,ASV1915_18,ASV1915_18
1,17,ASV1916,17,0,0,0,motu1288,ASV1916_17,ASV1916_17
1,17,ASV1917,17,0,0,0,motu1289,ASV1917_17,ASV1917_17
1,17,ASV1918,17,0,0,0,motu1290,ASV1918_17,ASV1918_17
1,17,ASV1919,17,0,0,0,motu1291,ASV1919_17,ASV1919_17
1,17,ASV1921,17,0,0,0,motu1292,ASV1921_17,ASV1921_17
1,17,ASV1922,17,0,0,0,motu1293,ASV1922_17,ASV1922_17
1,17,ASV1923,17,0,0,0,motu1294,ASV1923_17,ASV1923_17
1,17,ASV1924,17,0,0,0,motu1295,ASV1924_17,ASV1924_17
1,17,ASV1925,17,0,0,0,motu1296,ASV1925_17,ASV1925_17
1,16,ASV1926,16,0,0,0,motu1297,ASV1926_16,ASV1926_16
1,16,ASV1927,16,0,0,0,motu1298,ASV1927_16,ASV1927_16
1,16,ASV1929,16,0,0,0,motu1299,ASV1929_16,ASV1929_16
1,16,ASV1930,16,0,0,0,motu1300,ASV1930_16,ASV1930_16
1,16,ASV1931,16,0,0,0,motu1301,ASV1931_16,ASV1931_16
1,16,ASV1932,16,0,0,0,motu1302,ASV1932_16,ASV1932_16
1,16,ASV1933,16,0,0,0,motu1303,ASV1933_16,ASV1933_16
1,16,ASV1934,16,0,0,0,motu1304,ASV1934_16,ASV1934_16
1,16,ASV1935,16,0,0,0,motu1305,ASV1935_16,ASV1935_16
1,16,ASV1936,16,0,0,0,motu1306,ASV1936_16,ASV1936_16
1,15,ASV1938,15,0,0,0,motu1307,ASV1938_15,ASV1938_15
1,15,ASV1939,15,0,0,0,motu1308,ASV1939_15,ASV1939_15
1,15,ASV1940,15,0,0,0,motu1309,ASV1940_15,ASV1940_15
1,14,ASV1941,14,0,0,0,motu1310,ASV1941_14,ASV1941_14
1,14,ASV1942,14,0,0,0,motu1311,ASV1942_14,ASV1942_14
1,14,ASV1943,14,0,0,0,motu1312,ASV1943_14,ASV1943_14
1,14,ASV1944,14,0,0,0,motu1313,ASV1944_14,ASV1944_14
1,14,ASV1947,14,0,0,0,motu1314,ASV1947_14,ASV1947_14
1,13,ASV1950,13,0,0,0,motu1315,ASV1950_13,ASV1950_13
1,13,ASV1952,13,0,0,0,motu1316,ASV1952_13,ASV1952_13
1,13,ASV1953,13,0,0,0,motu1317,ASV1953_13,ASV1953_13
1,13,ASV1954,13,0,0,0,motu1318,ASV1954_13,ASV1954_13
1,13,ASV1955,13,0,0,0,motu1319,ASV1955_13,ASV1955_13
1,13,ASV1956,13,0,0,0,motu1320,ASV1956_13,ASV1956_13
1,13,ASV1957,13,0,0,0,motu1321,ASV1957_13,ASV1957_13
1,13,ASV1958,13,0,0,0,motu1322,ASV1958_13,ASV1958_13
1,13,ASV1959,13,0,0,0,motu1323,ASV1959_13,ASV1959_13
1,12,ASV1960,12,0,0,0,motu1324,ASV1960_12,ASV1960_12
1,12,ASV1961,12,0,0,0,motu1325,ASV1961_12,ASV1961_12
1,12,ASV1962,12,0,0,0,motu1326,ASV1962_12,ASV1962_12
1,12,ASV1963,12,0,0,0,motu1327,ASV1963_12,ASV1963_12
1,12,ASV1964,12,0,0,0,motu1328,ASV1964_12,ASV1964_12
1,12,ASV1965,12,0,0,0,motu1329,ASV1965_12,ASV1965_12
1,12,ASV1966,12,0,0,0,motu1330,ASV1966_12,ASV1966_12
1,12,ASV1967,12,0,0,0,motu1331,ASV1967_12,ASV1967_12
1,12,ASV1968,12,0,0,0,motu1332,ASV1968_12,ASV1968_12
1,12,ASV1969,12,0,0,0,motu1333,ASV1969_12,ASV1969_12
1,12,ASV1970,12,0,0,0,motu1334,ASV1970_12,ASV1970_12
1,12,ASV1971,12,0,0,0,motu1335,ASV1971_12,ASV1971_12
1,12,ASV1972,12,0,0,0,motu1336,ASV1972_12,ASV1972_12
1,12,ASV1973,12,0,0,0,motu1337,ASV1973_12,ASV1973_12
1,12,ASV1974,12,0,0,0,motu1338,ASV1974_12,ASV1974_12
1,12,ASV1975,12,0,0,0,motu1339,ASV1975_12,ASV1975_12
1,12,ASV1976,12,0,0,0,motu1340,ASV1976_12,ASV1976_12
1,11,ASV1978,11,0,0,0,motu1341,ASV1978_11,ASV1978_11
1,11,ASV1979,11,0,0,0,motu1342,ASV1979_11,ASV1979_11
1,11,ASV1981,11,0,0,0,motu1343,ASV1981_11,ASV1981_11
1,11,ASV1982,11,0,0,0,motu1344,ASV1982_11,ASV1982_11
1,11,ASV1983,11,0,0,0,motu1345,ASV1983_11,ASV1983_11
1,11,ASV1984,11,0,0,0,motu1346,ASV1984_11,ASV1984_11
1,11,ASV1985,11,0,0,0,motu1347,ASV1985_11,ASV1985_11
1,11,ASV1986,11,0,0,0,motu1348,ASV1986_11,ASV1986_11
1,11,ASV1989,11,0,0,0,motu1349,ASV1989_11,ASV1989_11
1,10,ASV1990,10,0,0,0,motu1350,ASV1990_10,ASV1990_10
1,10,ASV1991,10,0,0,0,motu1351,ASV1991_10,ASV1991_10
1,10,ASV1992,10,0,0,0,motu1352,ASV1992_10,ASV1992_10
1,10,ASV1993,10,0,0,0,motu1353,ASV1993_10,ASV1993_10
1,10,ASV1994,10,0,0,0,motu1354,ASV1994_10,ASV1994_10
1,10,ASV1995,10,0,0,0,motu1355,ASV1995_10,ASV1995_10
1,10,ASV1996,10,0,0,0,motu1356,ASV1996_10,ASV1996_10
1,10,ASV1997,10,0,0,0,motu1357,ASV1997_10,ASV1997_10
1,10,ASV1998,10,0,0,0,motu1358,ASV1998_10,ASV1998_10
1,10,ASV1999,10,0,0,0,motu1359,ASV1999_10,ASV1999_10
1,9,ASV2000,9,0,0,0,motu1360,ASV2000_9,ASV2000_9
1,9,ASV2001,9,0,0,0,motu1361,ASV2001_9,ASV2001_9
1,9,ASV2002,9,0,0,0,motu1362,ASV2002_9,ASV2002_9
1,9,ASV2003,9,0,0,0,motu1363,ASV2003_9,ASV2003_9
1,9,ASV2004,9,0,0,0,motu1364,ASV2004_9,ASV2004_9
1,9,ASV2005,9,0,0,0,motu1365,ASV2005_9,ASV2005_9
1,9,ASV2006,9,0,0,0,motu1366,ASV2006_9,ASV2006_9
1,9,ASV2007,9,0,0,0,motu1367,ASV2007_9,ASV2007_9
1,9,ASV2008,9,0,0,0,motu1368,ASV2008_9,ASV2008_9
1,9,ASV2009,9,0,0,0,motu1369,ASV2009_9,ASV2009_9
1,9,ASV2011,9,0,0,0,motu1370,ASV2011_9,ASV2011_9
1,9,ASV2012,9,0,0,0,motu1371,ASV2012_9,ASV2012_9
1,9,ASV2013,9,0,0,0,motu1372,ASV2013_9,ASV2013_9
1,9,ASV2014,9,0,0,0,motu1373,ASV2014_9,ASV2014_9
1,9,ASV2015,9,0,0,0,motu1374,ASV2015_9,ASV2015_9
1,8,ASV2016,8,0,0,0,motu1375,ASV2016_8,ASV2016_8
1,8,ASV2017,8,0,0,0,motu1376,ASV2017_8,ASV2017_8
1,8,ASV2019,8,0,0,0,motu1377,ASV2019_8,ASV2019_8
1,8,ASV2020,8,0,0,0,motu1378,ASV2020_8,ASV2020_8
1,8,ASV2021,8,0,0,0,motu1379,ASV2021_8,ASV2021_8
1,8,ASV2022,8,0,0,0,motu1380,ASV2022_8,ASV2022_8
1,8,ASV2023,8,0,0,0,motu1381,ASV2023_8,ASV2023_8
1,8,ASV2025,8,0,0,0,motu1382,ASV2025_8,ASV2025_8
1,8,ASV2026,8,0,0,0,motu1383,ASV2026_8,ASV2026_8
1,8,ASV2027,8,0,0,0,motu1384,ASV2027_8,ASV2027_8
1,8,ASV2028,8,0,0,0,motu1385,ASV2028_8,ASV2028_8
1,8,ASV2029,8,0,0,0,motu1386,ASV2029_8,ASV2029_8
1,7,ASV2030,7,0,0,0,motu1387,ASV2030_7,ASV2030_7
1,7,ASV2031,7,0,0,0,motu1388,ASV2031_7,ASV2031_7
1,7,ASV2032,7,0,0,0,motu1389,ASV2032_7,ASV2032_7
1,7,ASV2033,7,0,0,0,motu1390,ASV2033_7,ASV2033_7
1,7,ASV2034,7,0,0,0,motu1391,ASV2034_7,ASV2034_7
1,7,ASV2035,7,0,0,0,motu1392,ASV2035_7,ASV2035_7
1,7,ASV2036,7,0,0,0,motu1393,ASV2036_7,ASV2036_7
1,7,ASV2037,7,0,0,0,motu1394,ASV2037_7,ASV2037_7
1,7,ASV2038,7,0,0,0,motu1395,ASV2038_7,ASV2038_7
1,7,ASV2039,7,0,0,0,motu1396,ASV2039_7,ASV2039_7
1,7,ASV2040,7,0,0,0,motu1397,ASV2040_7,ASV2040_7
1,6,ASV2042,6,0,0,0,motu1398,ASV2042_6,ASV2042_6
1,6,ASV2043,6,0,0,0,motu1399,ASV2043_6,ASV2043_6
1,6,ASV2044,6,0,0,0,motu1400,ASV2044_6,ASV2044_6
1,6,ASV2045,6,0,0,0,motu1401,ASV2045_6,ASV2045_6
1,6,ASV2046,6,0,0,0,motu1402,ASV2046_6,ASV2046_6
1,6,ASV2047,6,0,0,0,motu1403,ASV2047_6,ASV2047_6
1,6,ASV2048,6,0,0,0,motu1404,ASV2048_6,ASV2048_6
1,6,ASV2049,6,0,0,0,motu1405,ASV2049_6,ASV2049_6
1,6,ASV2050,6,0,0,0,motu1406,ASV2050_6,ASV2050_6
1,6,ASV2051,6,0,0,0,motu1407,ASV2051_6,ASV2051_6
1,6,ASV2052,6,0,0,0,motu1408,ASV2052_6,ASV2052_6
1,6,ASV2053,6,0,0,0,motu1409,ASV2053_6,ASV2053_6
1,6,ASV2054,6,0,0,0,motu1410,ASV2054_6,ASV2054_6
1,6,ASV2055,6,0,0,0,motu1411,ASV2055_6,ASV2055_6
1,5,ASV2056,5,0,0,0,motu1412,ASV2056_5,ASV2056_5
1,5,ASV2057,5,0,0,0,motu1413,ASV2057_5,ASV2057_5
1,5,ASV2059,5,0,0,0,motu1414,ASV2059_5,ASV2059_5
1,5,ASV2060,5,0,0,0,motu1415,ASV2060_5,ASV2060_5
1,5,ASV2061,5,0,0,0,motu1416,ASV2061_5,ASV2061_5
1,5,ASV2062,5,0,0,0,motu1417,ASV2062_5,ASV2062_5
1,5,ASV2063,5,0,0,0,motu1418,ASV2063_5,ASV2063_5
1,5,ASV2064,5,0,0,0,motu1419,ASV2064_5,ASV2064_5
1,5,ASV2065,5,0,0,0,motu1420,ASV2065_5,ASV2065_5
1,5,ASV2066,5,0,0,0,motu1421,ASV2066_5,ASV2066_5
1,5,ASV2067,5,0,0,0,motu1422,ASV2067_5,ASV2067_5
1,5,ASV2068,5,0,0,0,motu1423,ASV2068_5,ASV2068_5
1,5,ASV2069,5,0,0,0,motu1424,ASV2069_5,ASV2069_5
1,5,ASV2070,5,0,0,0,motu1425,ASV2070_5,ASV2070_5
1,5,ASV2071,5,0,0,0,motu1426,ASV2071_5,ASV2071_5
1,5,ASV2072,5,0,0,0,motu1427,ASV2072_5,ASV2072_5
1,4,ASV2073,4,0,0,0,motu1428,ASV2073_4,ASV2073_4
1,4,ASV2074,4,0,0,0,motu1429,ASV2074_4,ASV2074_4
1,4,ASV2075,4,0,0,0,motu1430,ASV2075_4,ASV2075_4
1,4,ASV2076,4,0,0,0,motu1431,ASV2076_4,ASV2076_4
1,4,ASV2077,4,0,0,0,motu1432,ASV2077_4,ASV2077_4
1,4,ASV2078,4,0,0,0,motu1433,ASV2078_4,ASV2078_4
1,4,ASV2079,4,0,0,0,motu1434,ASV2079_4,ASV2079_4
1,4,ASV2080,4,0,0,0,motu1435,ASV2080_4,ASV2080_4
1,4,ASV2081,4,0,0,0,motu1436,ASV2081_4,ASV2081_4
1,4,ASV2082,4,0,0,0,motu1437,ASV2082_4,ASV2082_4
1,3,ASV2083,3,0,0,0,motu1438,ASV2083_3,ASV2083_3
1,3,ASV2084,3,0,0,0,motu1439,ASV2084_3,ASV2084_3
1,3,ASV2085,3,0,0,0,motu1440,ASV2085_3,ASV2085_3
1,3,ASV2087,3,0,0,0,motu1441,ASV2087_3,ASV2087_3
1,3,ASV2088,3,0,0,0,motu1442,ASV2088_3,ASV2088_3
