n_in_cluster,motu_reads,seed_asv,seed_reads,n_1readamplicon,max_iterations_to_limit,cumulative_steps,motu,seed_asv_reads,swarm_reads
2,652,ASV1291,422,0,1,1,motu716,ASV1291_422,ASV1291_652
1,417,ASV1294,417,0,0,0,motu717,ASV1294_417,ASV1294_417
1,416,ASV1295,416,0,0,0,motu718,ASV1295_416,ASV1295_416
1,416,ASV1296,416,0,0,0,motu719,ASV1296_416,ASV1296_416
1,416,ASV1297,416,0,0,0,motu720,ASV1297_416,ASV1297_416
1,413,ASV1298,413,0,0,0,motu721,ASV1298_413,ASV1298_413
1,413,ASV1299,413,0,0,0,motu722,ASV1299_413,ASV1299_413
1,412,ASV1300,412,0,0,0,motu723,ASV1300_412,ASV1300_412
1,410,ASV1301,410,0,0,0,motu724,ASV1301_410,ASV1301_410
1,408,ASV1302,408,0,0,0,motu725,ASV1302_408,ASV1302_408
1,402,ASV1306,402,0,0,0,motu726,ASV1306_402,ASV1306_402
1,400,ASV1307,400,0,0,0,motu727,ASV1307_400,ASV1307_400
1,399,ASV1308,399,0,0,0,motu728,ASV1308_399,ASV1308_399
1,398,ASV1309,398,0,0,0,motu729,ASV1309_398,ASV1309_398
1,398,ASV1310,398,0,0,0,motu730,ASV1310_398,ASV1310_398
1,396,ASV1311,396,0,0,0,motu731,ASV1311_396,ASV1311_396
1,390,ASV1313,390,0,0,0,motu732,ASV1313_390,ASV1313_390
1,388,ASV1314,388,0,0,0,motu733,ASV1314_388,ASV1314_388
2,706,ASV1316,387,0,1,1,motu734,ASV1316_387,ASV1316_706
1,387,ASV1317,387,0,0,0,motu735,ASV1317_387,ASV1317_387
1,384,ASV1319,384,0,0,0,motu736,ASV1319_384,ASV1319_384
1,376,ASV1322,376,0,0,0,motu737,ASV1322_376,ASV1322_376
1,372,ASV1324,372,0,0,0,motu738,ASV1324_372,ASV1324_372
1,372,ASV1325,372,0,0,0,motu739,ASV1325_372,ASV1325_372
1,372,ASV1326,372,0,0,0,motu740,ASV1326_372,ASV1326_372
1,371,ASV1327,371,0,0,0,motu741,ASV1327_371,ASV1327_371
1,370,ASV1328,370,0,0,0,motu742,ASV1328_370,ASV1328_370
1,368,ASV1329,368,0,0,0,motu743,ASV1329_368,ASV1329_368
1,368,ASV1330,368,0,0,0,motu744,ASV1330_368,ASV1330_368
1,368,ASV1331,368,0,0,0,motu745,ASV1331_368,ASV1331_368
2,444,ASV1332,367,0,1,1,motu746,ASV1332_367,ASV1332_444
1,366,ASV1333,366,0,0,0,motu747,ASV1333_366,ASV1333_366
1,364,ASV1334,364,0,0,0,motu748,ASV1334_364,ASV1334_364
1,363,ASV1335,363,0,0,0,motu749,ASV1335_363,ASV1335_363
1,363,ASV1337,363,0,0,0,motu750,ASV1337_363,ASV1337_363
1,363,ASV1338,363,0,0,0,motu751,ASV1338_363,ASV1338_363
1,362,ASV1339,362,0,0,0,motu752,ASV1339_362,ASV1339_362
1,353,ASV1345,353,0,0,0,motu753,ASV1345_353,ASV1345_353
1,353,ASV1346,353,0,0,0,motu754,ASV1346_353,ASV1346_353
1,347,ASV1349,347,0,0,0,motu755,ASV1349_347,ASV1349_347
1,347,ASV1350,347,0,0,0,motu756,ASV1350_347,ASV1350_347
1,347,ASV1351,347,0,0,0,motu757,ASV1351_347,ASV1351_347
3,435,ASV1352,346,0,1,1,motu758,ASV1352_346,ASV1352_435
1,345,ASV1353,345,0,0,0,motu759,ASV1353_345,ASV1353_345
1,345,ASV1354,345,0,0,0,motu760,ASV1354_345,ASV1354_345
1,344,ASV1355,344,0,0,0,motu761,ASV1355_344,ASV1355_344
1,343,ASV1356,343,0,0,0,motu762,ASV1356_343,ASV1356_343
1,339,ASV1358,339,0,0,0,motu763,ASV1358_339,ASV1358_339
1,336,ASV1360,336,0,0,0,motu764,ASV1360_336,ASV1360_336
1,333,ASV1362,333,0,0,0,motu765,ASV1362_333,ASV1362_333
1,333,ASV1363,333,0,0,0,motu766,ASV1363_333,ASV1363_333
1,332,ASV1364,332,0,0,0,motu767,ASV1364_332,ASV1364_332
3,586,ASV1365,331,0,2,2,motu768,ASV1365_331,ASV1365_586
1,330,ASV1366,330,0,0,0,motu769,ASV1366_330,ASV1366_330
1,330,ASV1367,330,0,0,0,motu770,ASV1367_330,ASV1367_330
1,327,ASV1368,327,0,0,0,motu771,ASV1368_327,ASV1368_327
1,326,ASV1369,326,0,0,0,motu772,ASV1369_326,ASV1369_326
1,325,ASV1371,325,0,0,0,motu773,ASV1371_325,ASV1371_325
1,325,ASV1372,325,0,0,0,motu774,ASV1372_325,ASV1372_325
1,323,ASV1374,323,0,0,0,motu775,ASV1374_323,ASV1374_323
1,323,ASV1375,323,0,0,0,motu776,ASV1375_323,ASV1375_323
1,320,ASV1377,320,0,0,0,motu777,ASV1377_320,ASV1377_320
1,320,ASV1378,320,0,0,0,motu778,ASV1378_320,ASV1378_320
1,318,ASV1380,318,0,0,0,motu779,ASV1380_318,ASV1380_318
1,317,ASV1381,317,0,0,0,motu780,ASV1381_317,ASV1381_317
1,317,ASV1382,317,0,0,0,motu781,ASV1382_317,ASV1382_317
1,316,ASV1383,316,0,0,0,motu782,ASV1383_316,ASV1383_316
1,313,ASV1384,313,0,0,0,motu783,ASV1384_313,ASV1384_313
1,313,ASV1385,313,0,0,0,motu784,ASV1385_313,ASV1385_313
2,328,ASV1386,310,0,1,1,motu785,ASV1386_310,ASV1386_328
1,308,ASV1387,308,0,0,0,motu786,ASV1387_308,ASV1387_308
1,307,ASV1388,307,0,0,0,motu787,ASV1388_307,ASV1388_307
2,325,ASV1390,304,0,1,1,motu788,ASV1390_304,ASV1390_325
1,302,ASV1391,302,0,0,0,motu789,ASV1391_302,ASV1391_302
1,302,ASV1392,302,0,0,0,motu790,ASV1392_302,ASV1392_302
1,301,ASV1394,301,0,0,0,motu791,ASV1394_301,ASV1394_301
1,301,ASV1395,301,0,0,0,motu792,ASV1395_301,ASV1395_301
1,300,ASV1397,300,0,0,0,motu793,ASV1397_300,ASV1397_300
1,297,ASV1399,297,0,0,0,motu794,ASV1399_297,ASV1399_297
1,296,ASV1400,296,0,0,0,motu795,ASV1400_296,ASV1400_296
1,295,ASV1401,295,0,0,0,motu796,ASV1401_295,ASV1401_295
1,293,ASV1402,293,0,0,0,motu797,ASV1402_293,ASV1402_293
1,293,ASV1403,293,0,0,0,motu798,ASV1403_293,ASV1403_293
1,291,ASV1404,291,0,0,0,motu799,ASV1404_291,ASV1404_291
1,290,ASV1405,290,0,0,0,motu800,ASV1405_290,ASV1405_290
1,290,ASV1406,290,0,0,0,motu801,ASV1406_290,ASV1406_290
1,288,ASV1407,288,0,0,0,motu802,ASV1407_288,ASV1407_288
2,311,ASV1408,287,0,1,1,motu803,ASV1408_287,ASV1408_311
1,287,ASV1409,287,0,0,0,motu804,ASV1409_287,ASV1409_287
1,286,ASV1410,286,0,0,0,motu805,ASV1410_286,ASV1410_286
1,284,ASV1411,284,0,0,0,motu806,ASV1411_284,ASV1411_284
1,284,ASV1412,284,0,0,0,motu807,ASV1412_284,ASV1412_284
1,281,ASV1413,281,0,0,0,motu808,ASV1413_281,ASV1413_281
1,281,ASV1415,281,0,0,0,motu809,ASV1415_281,ASV1415_281
55,5238,ASV1416,280,0,5,5,motu810,ASV1416_280,ASV1416_5238
2,542,ASV1418,277,0,1,1,motu811,ASV1418_277,ASV1418_542
1,277,ASV1419,277,0,0,0,motu812,ASV1419_277,ASV1419_277
2,550,ASV1420,276,0,1,1,motu813,ASV1420_276,ASV1420_550
1,272,ASV1424,272,0,0,0,motu814,ASV1424_272,ASV1424_272
1,269,ASV1426,269,0,0,0,motu815,ASV1426_269,ASV1426_269
1,269,ASV1428,269,0,0,0,motu816,ASV1428_269,ASV1428_269
1,269,ASV1429,269,0,0,0,motu817,ASV1429_269,ASV1429_269
1,268,ASV1430,268,0,0,0,motu818,ASV1430_268,ASV1430_268
1,266,ASV1432,266,0,0,0,motu819,ASV1432_266,ASV1432_266
1,266,ASV1435,266,0,0,0,motu820,ASV1435_266,ASV1435_266
1,264,ASV1437,264,0,0,0,motu821,ASV1437_264,ASV1437_264
1,264,ASV1439,264,0,0,0,motu822,ASV1439_264,ASV1439_264
3,464,ASV1440,262,0,1,1,motu823,ASV1440_262,ASV1440_464
1,262,ASV1441,262,0,0,0,motu824,ASV1441_262,ASV1441_262
1,261,ASV1442,261,0,0,0,motu825,ASV1442_261,ASV1442_261
1,260,ASV1443,260,0,0,0,motu826,ASV1443_260,ASV1443_260
1,259,ASV1444,259,0,0,0,motu827,ASV1444_259,ASV1444_259
1,258,ASV1445,258,0,0,0,motu828,ASV1445_258,ASV1445_258
1,251,ASV1447,251,0,0,0,motu829,ASV1447_251,ASV1447_251
1,251,ASV1448,251,0,0,0,motu830,ASV1448_251,ASV1448_251
1,250,ASV1449,250,0,0,0,motu831,ASV1449_250,ASV1449_250
1,249,ASV1451,249,0,0,0,motu832,ASV1451_249,ASV1451_249
1,248,ASV1452,248,0,0,0,motu833,ASV1452_248,ASV1452_248
1,246,ASV1455,246,0,0,0,motu834,ASV1455_246,ASV1455_246
1,244,ASV1457,244,0,0,0,motu835,ASV1457_244,ASV1457_244
1,241,ASV1459,241,0,0,0,motu836,ASV1459_241,ASV1459_241
1,239,ASV1460,239,0,0,0,motu837,ASV1460_239,ASV1460_239
2,404,ASV1461,238,0,1,1,motu838,ASV1461_238,ASV1461_404
1,238,ASV1464,238,0,0,0,motu839,ASV1464_238,ASV1464_238
1,237,ASV1465,237,0,0,0,motu840,ASV1465_237,ASV1465_237
1,237,ASV1467,237,0,0,0,motu841,ASV1467_237,ASV1467_237
1,236,ASV1468,236,0,0,0,motu842,ASV1468_236,ASV1468_236
1,234,ASV1469,234,0,0,0,motu843,ASV1469_234,ASV1469_234
1,232,ASV1471,232,0,0,0,motu844,ASV1471_232,ASV1471_232
1,231,ASV1473,231,0,0,0,motu845,ASV1473_231,ASV1473_231
1,230,ASV1475,230,0,0,0,motu846,ASV1475_230,ASV1475_230
1,229,ASV1476,229,0,0,0,motu847,ASV1476_229,ASV1476_229
1,227,ASV1478,227,0,0,0,motu848,ASV1478_227,ASV1478_227
1,227,ASV1479,227,0,0,0,motu849,ASV1479_227,ASV1479_227
1,226,ASV1480,226,0,0,0,motu850,ASV1480_226,ASV1480_226
1,226,ASV1481,226,0,0,0,motu851,ASV1481_226,ASV1481_226
1,224,ASV1482,224,0,0,0,motu852,ASV1482_224,ASV1482_224
2,243,ASV1485,224,0,1,1,motu853,ASV1485_224,ASV1485_243
1,223,ASV1486,223,0,0,0,motu854,ASV1486_223,ASV1486_223
1,223,ASV1488,223,0,0,0,motu855,ASV1488_223,ASV1488_223
1,222,ASV1489,222,0,0,0,motu856,ASV1489_222,ASV1489_222
1,218,ASV1490,218,0,0,0,motu857,ASV1490_218,ASV1490_218
1,217,ASV1491,217,0,0,0,motu858,ASV1491_217,ASV1491_217
1,217,ASV1492,217,0,0,0,motu859,ASV1492_217,ASV1492_217
1,217,ASV1493,217,0,0,0,motu860,ASV1493_217,ASV1493_217
1,216,ASV1495,216,0,0,0,motu861,ASV1495_216,ASV1495_216
1,214,ASV1496,214,0,0,0,motu862,ASV1496_214,ASV1496_214
1,214,ASV1498,214,0,0,0,motu863,ASV1498_214,ASV1498_214
1,213,ASV1499,213,0,0,0,motu864,ASV1499_213,ASV1499_213
1,212,ASV1500,212,0,0,0,motu865,ASV1500_212,ASV1500_212
1,210,ASV1501,210,0,0,0,motu866,ASV1501_210,ASV1501_210
1,210,ASV1502,210,0,0,0,motu867,ASV1502_210,ASV1502_210
1,210,ASV1503,210,0,0,0,motu868,ASV1503_210,ASV1503_210
1,210,ASV1504,210,0,0,0,motu869,ASV1504_210,ASV1504_210
1,209,ASV1505,209,0,0,0,motu870,ASV1505_209,ASV1505_209
1,209,ASV1506,209,0,0,0,motu871,ASV1506_209,ASV1506_209
1,208,ASV1507,208,0,0,0,motu872,ASV1507_208,ASV1507_208
1,207,ASV1508,207,0,0,0,motu873,ASV1508_207,ASV1508_207
1,207,ASV1509,207,0,0,0,motu874,ASV1509_207,ASV1509_207
1,207,ASV1510,207,0,0,0,motu875,ASV1510_207,ASV1510_207
1,207,ASV1511,207,0,0,0,motu876,ASV1511_207,ASV1511_207
1,203,ASV1514,203,0,0,0,motu877,ASV1514_203,ASV1514_203
1,203,ASV1515,203,0,0,0,motu878,ASV1515_203,ASV1515_203
1,202,ASV1517,202,0,0,0,motu879,ASV1517_202,ASV1517_202
1,201,ASV1518,201,0,0,0,motu880,ASV1518_201,ASV1518_201
1,200,ASV1519,200,0,0,0,motu881,ASV1519_200,ASV1519_200
1,200,ASV1520,200,0,0,0,motu882,ASV1520_200,ASV1520_200
1,198,ASV1521,198,0,0,0,motu883,ASV1521_198,ASV1521_198
1,198,ASV1522,198,0,0,0,motu884,ASV1522_198,ASV1522_198
1,197,ASV1523,197,0,0,0,motu885,ASV1523_197,ASV1523_197
1,195,ASV1524,195,0,0,0,motu886,ASV1524_195,ASV1524_195
1,195,ASV1525,195,0,0,0,motu887,ASV1525_195,ASV1525_195
1,195,ASV1526,195,0,0,0,motu888,ASV1526_195,ASV1526_195
1,193,ASV1527,193,0,0,0,motu889,ASV1527_193,ASV1527_193
1,191,ASV1528,191,0,0,0,motu890,ASV1528_191,ASV1528_191
2,193,ASV1530,190,0,1,1,motu891,ASV1530_190,ASV1530_193
1,189,ASV1531,189,0,0,0,motu892,ASV1531_189,ASV1531_189
1,189,ASV1532,189,0,0,0,motu893,ASV1532_189,ASV1532_189
1,188,ASV1533,188,0,0,0,motu894,ASV1533_188,ASV1533_188
1,186,ASV1535,186,0,0,0,motu895,ASV1535_186,ASV1535_186
1,186,ASV1536,186,0,0,0,motu896,ASV1536_186,ASV1536_186
1,184,ASV1537,184,0,0,0,motu897,ASV1537_184,ASV1537_184
1,184,ASV1538,184,0,0,0,motu898,ASV1538_184,ASV1538_184
1,183,ASV1539,183,0,0,0,motu899,ASV1539_183,ASV1539_183
1,182,ASV1540,182,0,0,0,motu900,ASV1540_182,ASV1540_182
2,257,ASV1541,182,0,1,1,motu901,ASV1541_182,ASV1541_257
1,182,ASV1542,182,0,0,0,motu902,ASV1542_182,ASV1542_182
1,180,ASV1543,180,0,0,0,motu903,ASV1543_180,ASV1543_180
1,179,ASV1544,179,0,0,0,motu904,ASV1544_179,ASV1544_179
1,178,ASV1545,178,0,0,0,motu905,ASV1545_178,ASV1545_178
1,178,ASV1546,178,0,0,0,motu906,ASV1546_178,ASV1546_178
1,176,ASV1547,176,0,0,0,motu907,ASV1547_176,ASV1547_176
1,175,ASV1550,175,0,0,0,motu908,ASV1550_175,ASV1550_175
1,175,ASV1552,175,0,0,0,motu909,ASV1552_175,ASV1552_175
2,221,ASV1553,174,0,1,1,motu910,ASV1553_174,ASV1553_221
1,173,ASV1554,173,0,0,0,motu911,ASV1554_173,ASV1554_173
1,172,ASV1555,172,0,0,0,motu912,ASV1555_172,ASV1555_172
1,172,ASV1556,172,0,0,0,motu913,ASV1556_172,ASV1556_172
1,172,ASV1557,172,0,0,0,motu914,ASV1557_172,ASV1557_172
1,171,ASV1558,171,0,0,0,motu915,ASV1558_171,ASV1558_171
1,170,ASV1562,170,0,0,0,motu916,ASV1562_170,ASV1562_170
2,298,ASV1563,170,0,1,1,motu917,ASV1563_170,ASV1563_298
2,176,ASV1564,168,0,1,1,motu918,ASV1564_168,ASV1564_176
1,167,ASV1565,167,0,0,0,motu919,ASV1565_167,ASV1565_167
1,167,ASV1566,167,0,0,0,motu920,ASV1566_167,ASV1566_167
1,166,ASV1568,166,0,0,0,motu921,ASV1568_166,ASV1568_166
2,262,ASV1572,163,0,1,1,motu922,ASV1572_163,ASV1572_262
1,162,ASV1573,162,0,0,0,motu923,ASV1573_162,ASV1573_162
1,162,ASV1574,162,0,0,0,motu924,ASV1574_162,ASV1574_162
1,161,ASV1575,161,0,0,0,motu925,ASV1575_161,ASV1575_161
1,161,ASV1576,161,0,0,0,motu926,ASV1576_161,ASV1576_161
1,160,ASV1577,160,0,0,0,motu927,ASV1577_160,ASV1577_160
1,160,ASV1578,160,0,0,0,motu928,ASV1578_160,ASV1578_160
1,159,ASV1580,159,0,0,0,motu929,ASV1580_159,ASV1580_159
1,158,ASV1582,158,0,0,0,motu930,ASV1582_158,ASV1582_158
1,156,ASV1584,156,0,0,0,motu931,ASV1584_156,ASV1584_156
1,155,ASV1585,155,0,0,0,motu932,ASV1585_155,ASV1585_155
1,154,ASV1586,154,0,0,0,motu933,ASV1586_154,ASV1586_154
1,153,ASV1587,153,0,0,0,motu934,ASV1587_153,ASV1587_153
1,152,ASV1588,152,0,0,0,motu935,ASV1588_152,ASV1588_152
1,152,ASV1589,152,0,0,0,motu936,ASV1589_152,ASV1589_152
1,149,ASV1591,149,0,0,0,motu937,ASV1591_149,ASV1591_149
1,148,ASV1592,148,0,0,0,motu938,ASV1592_148,ASV1592_148
1,147,ASV1594,147,0,0,0,motu939,ASV1594_147,ASV1594_147
2,159,ASV1595,146,0,1,1,motu940,ASV1595_146,ASV1595_159
1,146,ASV1596,146,0,0,0,motu941,ASV1596_146,ASV1596_146
1,145,ASV1597,145,0,0,0,motu942,ASV1597_145,ASV1597_145
1,145,ASV1598,145,0,0,0,motu943,ASV1598_145,ASV1598_145
1,145,ASV1599,145,0,0,0,motu944,ASV1599_145,ASV1599_145
1,144,ASV1600,144,0,0,0,motu945,ASV1600_144,ASV1600_144
1,144,ASV1601,144,0,0,0,motu946,ASV1601_144,ASV1601_144
1,141,ASV1604,141,0,0,0,motu947,ASV1604_141,ASV1604_141
1,140,ASV1607,140,0,0,0,motu948,ASV1607_140,ASV1607_140
1,139,ASV1609,139,0,0,0,motu949,ASV1609_139,ASV1609_139
1,139,ASV1610,139,0,0,0,motu950,ASV1610_139,ASV1610_139
1,138,ASV1611,138,0,0,0,motu951,ASV1611_138,ASV1611_138
1,138,ASV1612,138,0,0,0,motu952,ASV1612_138,ASV1612_138
1,137,ASV1614,137,0,0,0,motu953,ASV1614_137,ASV1614_137
1,136,ASV1616,136,0,0,0,motu954,ASV1616_136,ASV1616_136
1,135,ASV1617,135,0,0,0,motu955,ASV1617_135,ASV1617_135
1,135,ASV1618,135,0,0,0,motu956,ASV1618_135,ASV1618_135
1,135,ASV1619,135,0,0,0,motu957,ASV1619_135,ASV1619_135
1,134,ASV1622,134,0,0,0,motu958,ASV1622_134,ASV1622_134
1,133,ASV1623,133,0,0,0,motu959,ASV1623_133,ASV1623_133
1,133,ASV1624,133,0,0,0,motu960,ASV1624_133,ASV1624_133
1,132,ASV1625,132,0,0,0,motu961,ASV1625_132,ASV1625_132
1,132,ASV1626,132,0,0,0,motu962,ASV1626_132,ASV1626_132
1,132,ASV1627,132,0,0,0,motu963,ASV1627_132,ASV1627_132
1,131,ASV1629,131,0,0,0,motu964,ASV1629_131,ASV1629_131
1,131,ASV1630,131,0,0,0,motu965,ASV1630_131,ASV1630_131
1,130,ASV1631,130,0,0,0,motu966,ASV1631_130,ASV1631_130
1,130,ASV1632,130,0,0,0,motu967,ASV1632_130,ASV1632_130
1,129,ASV1633,129,0,0,0,motu968,ASV1633_129,ASV1633_129
1,129,ASV1635,129,0,0,0,motu969,ASV1635_129,ASV1635_129
1,129,ASV1637,129,0,0,0,motu970,ASV1637_129,ASV1637_129
1,129,ASV1638,129,0,0,0,motu971,ASV1638_129,ASV1638_129
1,128,ASV1639,128,0,0,0,motu972,ASV1639_128,ASV1639_128
2,141,ASV1640,128,0,1,1,motu973,ASV1640_128,ASV1640_141
1,128,ASV1642,128,0,0,0,motu974,ASV1642_128,ASV1642_128
1,128,ASV1643,128,0,0,0,motu975,ASV1643_128,ASV1643_128
1,127,ASV1644,127,0,0,0,motu976,ASV1644_127,ASV1644_127
1,126,ASV1645,126,0,0,0,motu977,ASV1645_126,ASV1645_126
1,126,ASV1647,126,0,0,0,motu978,ASV1647_126,ASV1647_126
1,126,ASV1648,126,0,0,0,motu979,ASV1648_126,ASV1648_126
1,124,ASV1650,124,0,0,0,motu980,ASV1650_124,ASV1650_124
1,123,ASV1651,123,0,0,0,motu981,ASV1651_123,ASV1651_123
1,122,ASV1652,122,0,0,0,motu982,ASV1652_122,ASV1652_122
1,121,ASV1653,121,0,0,0,motu983,ASV1653_121,ASV1653_121
1,120,ASV1654,120,0,0,0,motu984,ASV1654_120,ASV1654_120
1,118,ASV1657,118,0,0,0,motu985,ASV1657_118,ASV1657_118
1,118,ASV1658,118,0,0,0,motu986,ASV1658_118,ASV1658_118
1,118,ASV1659,118,0,0,0,motu987,ASV1659_118,ASV1659_118
1,117,ASV1660,117,0,0,0,motu988,ASV1660_117,ASV1660_117
1,117,ASV1661,117,0,0,0,motu989,ASV1661_117,ASV1661_117
1,117,ASV1662,117,0,0,0,motu990,ASV1662_117,ASV1662_117
1,117,ASV1663,117,0,0,0,motu991,ASV1663_117,ASV1663_117
1,116,ASV1664,116,0,0,0,motu992,ASV1664_116,ASV1664_116
1,116,ASV1665,116,0,0,0,motu993,ASV1665_116,ASV1665_116
1,115,ASV1667,115,0,0,0,motu994,ASV1667_115,ASV1667_115
1,115,ASV1668,115,0,0,0,motu995,ASV1668_115,ASV1668_115
1,115,ASV1669,115,0,0,0,motu996,ASV1669_115,ASV1669_115
1,114,ASV1670,114,0,0,0,motu997,ASV1670_114,ASV1670_114
1,114,ASV1672,114,0,0,0,motu998,ASV1672_114,ASV1672_114
1,114,ASV1674,114,0,0,0,motu999,ASV1674_114,ASV1674_114
2,172,ASV1675,113,0,1,1,motu1000,ASV1675_113,ASV1675_172
1,112,ASV1677,112,0,0,0,motu1001,ASV1677_112,ASV1677_112
1,112,ASV1678,112,0,0,0,motu1002,ASV1678_112,ASV1678_112
1,112,ASV1679,112,0,0,0,motu1003,ASV1679_112,ASV1679_112
1,111,ASV1680,111,0,0,0,motu1004,ASV1680_111,ASV1680_111
1,111,ASV1681,111,0,0,0,motu1005,ASV1681_111,ASV1681_111
1,110,ASV1682,110,0,0,0,motu1006,ASV1682_110,ASV1682_110
1,110,ASV1683,110,0,0,0,motu1007,ASV1683_110,ASV1683_110
1,109,ASV1685,109,0,0,0,motu1008,ASV1685_109,ASV1685_109
1,108,ASV1686,108,0,0,0,motu1009,ASV1686_108,ASV1686_108
1,108,ASV1687,108,0,0,0,motu1010,ASV1687_108,ASV1687_108
1,108,ASV1688,108,0,0,0,motu1011,ASV1688_108,ASV1688_108
1,107,ASV1689,107,0,0,0,motu1012,ASV1689_107,ASV1689_107
1,106,ASV1691,106,0,0,0,motu1013,ASV1691_106,ASV1691_106
1,105,ASV1693,105,0,0,0,motu1014,ASV1693_105,ASV1693_105
1,105,ASV1695,105,0,0,0,motu1015,ASV1695_105,ASV1695_105
1,105,ASV1696,105,0,0,0,motu1016,ASV1696_105,ASV1696_105
1,104,ASV1697,104,0,0,0,motu1017,ASV1697_104,ASV1697_104
1,104,ASV1699,104,0,0,0,motu1018,ASV1699_104,ASV1699_104
1,104,ASV1700,104,0,0,0,motu1019,ASV1700_104,ASV1700_104
1,104,ASV1701,104,0,0,0,motu1020,ASV1701_104,ASV1701_104
1,103,ASV1702,103,0,0,0,motu1021,ASV1702_103,ASV1702_103
1,103,ASV1704,103,0,0,0,motu1022,ASV1704_103,ASV1704_103
2,166,ASV1705,102,0,1,1,motu1023,ASV1705_102,ASV1705_166
1,102,ASV1706,102,0,0,0,motu1024,ASV1706_102,ASV1706_102
1,102,ASV1707,102,0,0,0,motu1025,ASV1707_102,ASV1707_102
1,100,ASV1709,100,0,0,0,motu1026,ASV1709_100,ASV1709_100
1,100,ASV1710,100,0,0,0,motu1027,ASV1710_100,ASV1710_100
1,100,ASV1711,100,0,0,0,motu1028,ASV1711_100,ASV1711_100
1,99,ASV1713,99,0,0,0,motu1029,ASV1713_99,ASV1713_99
1,99,ASV1714,99,0,0,0,motu1030,ASV1714_99,ASV1714_99
1,99,ASV1715,99,0,0,0,motu1031,ASV1715_99,ASV1715_99
1,99,ASV1716,99,0,0,0,motu1032,ASV1716_99,ASV1716_99
1,99,ASV1717,99,0,0,0,motu1033,ASV1717_99,ASV1717_99
1,98,ASV1719,98,0,0,0,motu1034,ASV1719_98,ASV1719_98
1,97,ASV1722,97,0,0,0,motu1035,ASV1722_97,ASV1722_97
1,97,ASV1723,97,0,0,0,motu1036,ASV1723_97,ASV1723_97
1,97,ASV1724,97,0,0,0,motu1037,ASV1724_97,ASV1724_97
1,97,ASV1725,97,0,0,0,motu1038,ASV1725_97,ASV1725_97
1,96,ASV1726,96,0,0,0,motu1039,ASV1726_96,ASV1726_96
2,116,ASV1727,96,0,1,1,motu1040,ASV1727_96,ASV1727_116
1,94,ASV1728,94,0,0,0,motu1041,ASV1728_94,ASV1728_94
1,94,ASV1729,94,0,0,0,motu1042,ASV1729_94,ASV1729_94
2,159,ASV1731,93,0,1,1,motu1043,ASV1731_93,ASV1731_159
1,93,ASV1732,93,0,0,0,motu1044,ASV1732_93,ASV1732_93
1,93,ASV1733,93,0,0,0,motu1045,ASV1733_93,ASV1733_93
1,93,ASV1734,93,0,0,0,motu1046,ASV1734_93,ASV1734_93
1,93,ASV1735,93,0,0,0,motu1047,ASV1735_93,ASV1735_93
1,93,ASV1736,93,0,0,0,motu1048,ASV1736_93,ASV1736_93
1,90,ASV1738,90,0,0,0,motu1049,ASV1738_90,ASV1738_90
1,90,ASV1741,90,0,0,0,motu1050,ASV1741_90,ASV1741_90
1,89,ASV1743,89,0,0,0,motu1051,ASV1743_89,ASV1743_89
1,89,ASV1744,89,0,0,0,motu1052,ASV1744_89,ASV1744_89
1,89,ASV1745,89,0,0,0,motu1053,ASV1745_89,ASV1745_89
1,89,ASV1746,89,0,0,0,motu1054,ASV1746_89,ASV1746_89
1,88,ASV1747,88,0,0,0,motu1055,ASV1747_88,ASV1747_88
1,86,ASV1748,86,0,0,0,motu1056,ASV1748_86,ASV1748_86
1,85,ASV1751,85,0,0,0,motu1057,ASV1751_85,ASV1751_85
1,85,ASV1752,85,0,0,0,motu1058,ASV1752_85,ASV1752_85
1,84,ASV1754,84,0,0,0,motu1059,ASV1754_84,ASV1754_84
1,84,ASV1755,84,0,0,0,motu1060,ASV1755_84,ASV1755_84
1,83,ASV1757,83,0,0,0,motu1061,ASV1757_83,ASV1757_83
1,83,ASV1758,83,0,0,0,motu1062,ASV1758_83,ASV1758_83
1,82,ASV1760,82,0,0,0,motu1063,ASV1760_82,ASV1760_82
1,82,ASV1761,82,0,0,0,motu1064,ASV1761_82,ASV1761_82
1,81,ASV1763,81,0,0,0,motu1065,ASV1763_81,ASV1763_81
1,81,ASV1765,81,0,0,0,motu1066,ASV1765_81,ASV1765_81
1,81,ASV1766,81,0,0,0,motu1067,ASV1766_81,ASV1766_81
2,141,ASV1768,80,0,1,1,motu1068,ASV1768_80,ASV1768_141
1,80,ASV1769,80,0,0,0,motu1069,ASV1769_80,ASV1769_80
1,80,ASV1770,80,0,0,0,motu1070,ASV1770_80,ASV1770_80
1,79,ASV1772,79,0,0,0,motu1071,ASV1772_79,ASV1772_79
1,79,ASV1773,79,0,0,0,motu1072,ASV1773_79,ASV1773_79
1,79,ASV1774,79,0,0,0,motu1073,ASV1774_79,ASV1774_79
1,78,ASV1775,78,0,0,0,motu1074,ASV1775_78,ASV1775_78
1,77,ASV1778,77,0,0,0,motu1075,ASV1778_77,ASV1778_77
1,77,ASV1779,77,0,0,0,motu1076,ASV1779_77,ASV1779_77
1,77,ASV1780,77,0,0,0,motu1077,ASV1780_77,ASV1780_77
1,77,ASV1782,77,0,0,0,motu1078,ASV1782_77,ASV1782_77
1,76,ASV1784,76,0,0,0,motu1079,ASV1784_76,ASV1784_76
