2	38326	ASV241	37674	0	1	1
1	35092	ASV248	35092	0	0	0
1	34245	ASV250	34245	0	0	0
1	32019	ASV255	32019	0	0	0
1	29845	ASV260	29845	0	0	0
1	29772	ASV261	29772	0	0	0
1	29497	ASV263	29497	0	0	0
2	34616	ASV265	29140	0	1	1
1	28977	ASV266	28977	0	0	0
1	28514	ASV268	28514	0	0	0
3	28281	ASV278	24414	0	2	2
7	27471	ASV285	23134	0	1	1
4	23165	ASV286	22930	0	2	2
1	22754	ASV288	22754	0	0	0
1	21619	ASV289	21619	0	0	0
1	21103	ASV293	21103	0	0	0
1	20168	ASV294	20168	0	0	0
2	20253	ASV295	20128	0	1	1
1	19632	ASV297	19632	0	0	0
2	34183	ASV298	19517	0	1	1
1	19360	ASV300	19360	0	0	0
2	33912	ASV303	18738	0	1	1
1	18337	ASV305	18337	0	0	0
2	17755	ASV308	17728	0	1	1
1	17636	ASV309	17636	0	0	0
2	17662	ASV310	17596	0	1	1
1	17133	ASV312	17133	0	0	0
1	16980	ASV314	16980	0	0	0
1	16231	ASV316	16231	0	0	0
1	15433	ASV319	15433	0	0	0
1	14614	ASV327	14614	0	0	0
1	14550	ASV328	14550	0	0	0
1	14488	ASV329	14488	0	0	0
2	21081	ASV330	14487	0	1	1
1	14393	ASV331	14393	0	0	0
1	14340	ASV332	14340	0	0	0
1	14243	ASV333	14243	0	0	0
1	14212	ASV334	14212	0	0	0
1	14010	ASV335	14010	0	0	0
1	13976	ASV336	13976	0	0	0
1	13711	ASV340	13711	0	0	0
6	22005	ASV341	13461	0	2	2
1	13379	ASV342	13379	0	0	0
1	13305	ASV343	13305	0	0	0
1	13093	ASV345	13093	0	0	0
2	15114	ASV346	13023	0	1	1
1	12986	ASV347	12986	0	0	0
5	13589	ASV349	12647	0	1	1
1	12575	ASV350	12575	0	0	0
1	12249	ASV353	12249	0	0	0
3	16389	ASV354	12203	0	2	2
1	12100	ASV356	12100	0	0	0
4	15650	ASV357	12095	0	2	2
1	12055	ASV358	12055	0	0	0
1	11968	ASV361	11968	0	0	0
1	11511	ASV366	11511	0	0	0
1	11466	ASV367	11466	0	0	0
2	18189	ASV368	11117	0	1	1
1	11056	ASV369	11056	0	0	0
1	10975	ASV370	10975	0	0	0
1	10800	ASV372	10800	0	0	0
1	10787	ASV373	10787	0	0	0
1	10740	ASV375	10740	0	0	0
1	10597	ASV377	10597	0	0	0
3	11156	ASV378	10573	0	2	2
